episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence
0,1,-0.001344,-0.129120,-0.013326,-0.006717,0.037319,0.002563,0.051632,-0.753460,-0.753460,0.000000,,0,1,1,0,0.004367,0.004420,0.3958
0,2,0.008961,-0.129276,-0.062655,-0.006863,-0.012011,0.012868,0.114787,-0.407481,-0.603460,-0.195979,C-06,0,1,1,0,0.003498,-0.018275,0.4167
0,3,0.023313,-0.129516,-0.092931,-0.007090,-0.042286,0.027220,0.167035,0.856945,-0.453460,-1.310405,C-06,0,1,1,0,-0.000906,-0.089246,0.3750
0,4,0.046291,-0.131369,-0.117134,-0.008921,-0.066489,0.050199,0.198694,1.000000,-0.303460,-1.303460,C-06,0,1,1,0,-0.004703,-0.117000,0.3958
0,5,0.069997,-0.134425,-0.129600,-0.011954,-0.078955,0.073909,0.199213,1.000000,-0.153460,-1.153460,C-06,0,1,1,0,-0.003081,-0.142089,0.3333
0,6,0.093680,-0.138281,-0.130247,-0.015787,-0.079602,0.097595,0.199981,1.000000,-0.003460,-1.003460,C-06,0,1,1,0,-0.006916,-0.163341,0.3125
0,7,0.117381,-0.142175,-0.119674,-0.019675,-0.106612,0.121281,0.200313,1.000000,0.146540,-0.853460,C-06,0,1,1,0,-0.011357,-0.160249,0.2917
0,8,0.141139,-0.146070,-0.097593,-0.023570,-0.084531,0.145039,0.200915,1.000000,0.296540,-0.703460,C-06,0,1,1,0,-0.013034,-0.160304,0.2917
0,9,0.164983,-0.149965,-0.063194,-0.027465,-0.050131,0.168883,0.201677,1.000000,0.446540,-0.553460,C-06,0,1,1,0,-0.018004,-0.132842,0.2917
0,10,0.188917,-0.153859,-0.015729,-0.031359,-0.002667,0.192817,0.202362,0.739315,0.596540,-0.142775,C-06,0,1,1,0,-0.020241,-0.102258,0.3125
0,11,0.212905,-0.156803,0.022038,-0.034303,0.022231,0.216805,0.201106,0.030625,0.446540,0.415915,C-06,0,1,1,0,-0.020227,-0.052795,0.2917
0,12,0.236904,-0.158288,0.047818,-0.035788,0.048010,0.240804,0.200212,-0.375032,0.296540,0.671572,C-06,0,1,1,0,-0.021757,-0.028449,0.4167
0,13,0.256900,-0.158521,0.058710,-0.036021,0.058902,0.260800,0.199938,-0.530213,0.146540,0.676753,C-06,0,1,1,0,-0.020231,0.003072,0.2917
0,14,0.280891,-0.157917,0.058945,-0.035417,0.059138,0.284791,0.200001,-0.273762,-0.003460,0.270302,C-06,0,1,1,0,-0.020414,0.007489,0.3750
0,15,0.304886,-0.157282,0.046931,-0.034782,0.046931,0.308786,0.200048,-0.259009,-0.153460,0.105549,C-06,0,1,1,0,-0.021454,0.022952,0.3958
0,16,0.324884,-0.156890,0.044175,-0.034390,0.044175,0.328784,0.200020,-0.031883,-0.031883,0.000000,,0,1,1,0,-0.021623,0.014790,0.3750
0,17,0.348882,-0.156567,0.052175,-0.034067,0.052175,0.352782,0.199981,0.099979,0.099979,0.000000,,0,1,1,0,-0.021130,0.008132,0.3750
0,18,0.372877,-0.156100,0.052388,-0.033600,0.052388,0.376777,0.200000,0.000048,0.000048,0.000000,,0,1,1,0,-0.020498,0.015040,0.4375
0,19,0.396871,-0.155628,0.056273,-0.033128,0.056273,0.400771,0.199984,0.049458,0.049458,0.000000,,0,1,1,0,-0.019293,0.011941,0.4375
0,20,0.420860,-0.155157,0.070712,-0.032657,0.070712,0.424760,0.199900,0.180956,0.180956,0.000000,,0,1,1,0,-0.020146,0.021116,0.4167
0,21,0.440841,-0.154764,0.081109,-0.032264,0.081109,0.444741,0.199810,0.149980,0.149980,0.000000,,0,1,1,0,-0.019023,0.037850,0.4167
0,22,0.464812,-0.153661,0.082463,-0.031161,0.082463,0.468712,0.199979,0.010644,0.010644,0.000000,,0,1,1,0,-0.016190,0.037709,0.4792
0,23,0.488786,-0.152518,0.075560,-0.030018,0.075560,0.492686,0.200040,-0.090810,-0.090810,0.000000,,0,1,1,0,-0.014712,0.038440,0.4375
0,24,0.512765,-0.151404,0.073319,-0.028904,0.073319,0.516665,0.200042,-0.023783,-0.023783,0.000000,,0,1,1,0,-0.016765,0.046882,0.4583
