episode,step,sim_time_s,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,raw_throttle,safe_throttle,throttle_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,1.020000,-0.838935,-1.636783,0.032112,-0.014283,0.032112,2.000000,0.000000,-0.099980,-0.099980,0.000000,1.000000,1.000000,0.000000,,0,0,0,1,1,0,-0.000530,0.033934,0.7708,-0.0458,0.2678,2,ok
0,2,1.120000,-0.836673,-1.636817,0.025829,-0.014317,0.025829,2.002263,0.046364,-0.091372,-0.091372,0.000000,1.000000,1.000000,0.000000,,0,0,0,1,1,0,-0.000539,0.033547,0.7708,-0.0435,0.2685,2,ok
0,3,1.240000,-0.826976,-1.636963,0.017574,-0.014463,0.017574,2.011959,0.109969,-0.000984,-0.000984,0.000000,1.000000,1.000000,0.000000,,0,0,0,1,1,0,-0.001671,0.028852,0.7500,-0.0340,0.2684,2,ok
0,4,1.340000,-0.813066,-1.636741,0.017253,-0.014241,0.017253,2.025870,0.162974,0.088610,0.088610,0.000000,1.000000,1.000000,0.000000,,0,0,0,1,1,0,-0.003393,0.020373,0.7083,-0.0103,0.2688,2,ok
0,5,1.460000,-0.789463,-1.636346,0.024095,-0.013846,0.024095,2.049472,0.219968,0.015739,0.015739,0.000000,1.000000,1.000000,0.000000,,0,0,0,1,1,0,-0.002869,0.011374,0.7500,-0.0333,0.2679,2,ok
0,6,1.560000,-0.767470,-1.635869,0.025597,-0.013369,0.025597,2.071466,0.219984,-0.215592,-0.215592,0.000000,1.000000,1.000000,0.000000,C-06,0,0,0,1,1,0,-0.001655,0.021357,0.7083,-0.0362,0.2677,2,ok
0,7,1.660000,-0.745474,-1.635346,0.012201,-0.012846,0.012201,2.093461,0.220044,-0.233317,-0.233317,0.000000,0.994895,0.994895,0.000000,,0,0,0,1,1,0,-0.000345,0.025347,0.6667,-0.0424,0.2662,2,ok
0,8,1.780000,-0.719200,-1.634715,-0.007448,-0.012215,-0.007448,2.119735,0.218935,-0.422402,-0.422402,0.000000,1.000000,1.000000,0.000000,C-06,0,0,0,1,1,0,-0.001865,0.008056,0.7500,-0.0367,0.2673,2,ok
0,9,1.900000,-0.692825,-1.634085,-0.041323,-0.011585,-0.041323,2.146111,0.219889,0.910235,0.910235,0.000000,1.000000,1.000000,0.000000,C-06,0,0,0,1,1,0,-0.003659,-0.014970,0.7708,-0.0265,0.2671,2,ok
0,10,2.000000,-0.670835,-1.634860,0.004123,-0.012360,0.004123,2.168100,0.220185,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,,0,0,0,1,1,0,-0.006086,-0.053081,0.7708,-0.0318,0.2673,2,ok
0,11,2.100000,-0.648856,-1.635764,0.072619,-0.013264,0.072619,2.190080,0.219663,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,,0,0,0,1,1,0,-0.005861,-0.066676,0.7708,-0.0395,0.2688,2,ok
0,12,2.200000,-0.626982,-1.636633,0.138612,-0.014133,0.138612,2.211954,0.218091,-0.820772,-0.820772,0.000000,1.000000,1.000000,0.000000,C-06,0,0,0,1,1,0,0.001608,0.046969,0.7708,-0.0445,0.2666,2,ok
0,13,2.320000,-0.600787,-1.633316,0.092633,-0.010816,0.092633,2.235335,0.221167,-0.312851,-0.312851,0.000000,1.000000,1.000000,0.000000,C-06,0,0,0,1,1,0,0.009350,0.155678,0.7708,-0.0440,0.2659,3,ok
0,14,2.420000,-0.578858,-1.630360,0.069023,-0.007860,0.069023,2.260078,0.221201,-0.533244,-0.533244,0.000000,1.000000,1.000000,0.000000,C-06,0,0,0,1,1,0,0.011269,0.147041,0.7500,-0.0362,0.2685,3,ok
0,15,2.520000,-0.556889,-1.627641,0.034257,-0.005141,0.034257,2.282046,0.221528,-0.306824,-0.306824,0.000000,0.916372,0.916372,0.000000,C-06,0,0,0,1,1,0,0.010506,0.113989,0.7500,-0.0436,0.2680,2,ok
