episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency
0,1,-0.001318,-0.102556,0.013624,0.019969,0.127034,8.792361,0.049555,-0.142403,-0.142403,0.000000,,0
0,2,0.008760,-0.102708,-0.004984,0.019704,0.045661,0.012641,0.113167,-0.221220,-0.221220,0.000000,,0
0,3,0.026471,-0.102975,-0.018915,0.019454,0.031730,0.030352,0.176745,-0.164830,-0.164830,0.000000,,0
0,4,0.050063,-0.103331,-0.031931,0.019121,0.018714,0.053945,0.199925,-0.155801,-0.155801,0.000000,,0
0,5,0.070050,-0.103632,-0.041320,0.018839,0.009325,0.073931,0.199856,-0.135750,-0.135750,0.000000,,0
0,6,0.094025,-0.104226,-0.049788,0.018268,0.000857,0.097907,0.199839,-0.102497,-0.102497,0.000000,,0
0,7,0.113998,-0.105002,-0.054287,0.017498,-0.041225,0.117898,0.199876,-0.065416,-0.065416,0.000000,,0
0,8,0.133970,-0.106085,-0.050257,0.016415,-0.037195,0.137870,0.200040,0.061076,0.061076,0.000000,,0
0,9,0.153948,-0.107170,-0.043030,0.015330,-0.029968,0.157848,0.200106,0.105951,0.105951,0.000000,,0
0,10,0.177930,-0.108471,-0.034082,0.014029,-0.021019,0.181830,0.200175,0.108150,0.108150,0.000000,,0
0,11,0.201919,-0.109639,-0.026691,0.012861,-0.013629,0.203900,0.200132,0.088653,0.088653,0.000000,,0
0,12,0.221913,-0.110394,-0.022222,0.012106,-0.022030,0.225813,0.200077,0.063935,0.063935,0.000000,,0
0,13,0.241909,-0.111093,-0.016818,0.011407,-0.016625,0.245809,0.200081,0.077491,0.077491,0.000000,,0
0,14,0.265907,-0.111780,-0.010870,0.010720,-0.010678,0.269807,0.200055,0.070615,0.070615,0.000000,,0
0,15,0.289906,-0.112259,-0.006317,0.010241,-0.006125,0.293806,0.200028,0.053772,0.053772,0.000000,,0
0,16,0.309906,-0.112513,-0.003772,0.009987,-0.003772,0.313806,0.200012,0.035899,0.035899,0.000000,,0
0,17,0.329906,-0.112669,-0.002150,0.009831,-0.002150,0.333806,0.200005,0.022820,0.022820,0.000000,,0
0,18,0.349906,-0.112760,-0.001193,0.009740,-0.001193,0.353806,0.200002,0.013441,0.013441,0.000000,,0
0,19,0.373906,-0.112818,-0.000578,0.009682,-0.000578,0.377806,0.200000,0.007205,0.007205,0.000000,,0
0,20,0.397906,-0.112845,-0.000311,0.009655,-0.000311,0.401806,0.200000,0.003109,0.003109,0.000000,,0
0,21,0.417906,-0.112854,-0.000257,0.009646,-0.000257,0.421806,0.200000,0.000755,0.000755,0.000000,,0
0,22,0.437906,-0.112861,-0.000281,0.009639,-0.000281,0.441806,0.200000,-0.000353,-0.000353,0.000000,,0
0,23,0.457906,-0.112867,-0.000332,0.009633,-0.000332,0.461806,0.200000,-0.000740,-0.000740,0.000000,,0
0,24,0.481906,-0.112875,-0.000395,0.009625,-0.000395,0.485806,0.200000,-0.000751,-0.000751,0.000000,,0
0,25,0.501906,-0.112882,-0.000435,0.009618,-0.000435,0.503900,0.200000,-0.000572,-0.000572,0.000000,,0
0,26,0.521906,-0.112889,-0.000461,0.009611,-0.000461,0.525806,0.200000,-0.000376,-0.000376,0.000000,,0
0,27,0.541906,-0.112898,-0.000475,0.009602,-0.000475,0.545806,0.200000,-0.000208,-0.000208,0.000000,,0
0,28,0.565906,-0.112909,-0.000481,0.009591,-0.000481,0.569806,0.200000,-0.000080,-0.000080,0.000000,,0
0,29,0.589906,-0.112920,-0.000481,0.009580,-0.000481,0.593806,0.200000,0.000016,0.000016,0.000000,,0
0,30,0.609906,-0.112930,-0.000476,0.009570,-0.000476,0.613806,0.200000,0.000083,0.000083,0.000000,,0
0,31,0.633906,-0.112941,-0.000467,0.009559,-0.000467,0.637806,0.200000,0.000112,0.000112,0.000000,,0
0,32,0.657906,-0.112953,-0.000457,0.009547,-0.000457,0.661806,0.200000,0.000129,0.000129,0.000000,,0
0,33,0.681906,-0.112964,-0.000446,0.009536,-0.000446,0.685806,0.200000,0.000137,0.000137,0.000000,,0
0,34,0.705906,-0.112976,-0.000435,0.009524,-0.000435,0.709806,0.200000,0.000140,0.000140,0.000000,,0
0,35,0.729906,-0.112987,-0.000483,0.009513,-0.000483,0.733806,0.200000,-0.000571,-0.000571,0.000000,,0
0,36,0.749906,-0.112996,-0.000533,0.009504,-0.000533,0.753806,0.200000,-0.000725,-0.000725,0.000000,,0
0,37,0.773906,-0.113007,-0.000586,0.009493,-0.000586,0.777806,0.200000,-0.000636,-0.000636,0.000000,,0
0,38,0.797906,-0.113019,-0.000622,0.009481,-0.000622,0.801806,0.200000,-0.000433,-0.000433,0.000000,,0
0,39,0.821906,-0.113033,-0.000640,0.009467,-0.000640,0.825806,0.200000,-0.000224,-0.000224,0.000000,,0
0,40,0.841906,-0.113045,-0.000828,0.009455,-0.000828,0.845806,0.200000,-0.002682,-0.002682,0.000000,,0
0,41,0.865906,-0.113060,-0.001105,0.009440,-0.001105,0.869806,0.200000,-0.003278,-0.003278,0.000000,,0
0,42,0.889906,-0.113075,-0.001343,0.009425,-0.001343,0.893806,0.200000,-0.002807,-0.002807,0.000000,,0
0,43,0.913906,-0.113099,-0.001509,0.009401,-0.001509,0.917806,0.200000,-0.001955,-0.001955,0.000000,,0
0,44,0.933906,-0.113121,-0.001962,0.009379,-0.001962,0.937806,0.200000,-0.006466,-0.006466,0.000000,,0
0,45,0.957905,-0.113148,-0.002594,0.009352,-0.002594,0.961806,0.199999,-0.007461,-0.007461,0.000000,,0
0,46,0.981905,-0.113184,-0.003132,0.009316,-0.003132,0.985805,0.199999,-0.006330,-0.006330,0.000000,,0
0,47,1.005905,-0.113241,-0.003505,0.009259,-0.003505,1.009805,0.199999,-0.004394,-0.004394,0.000000,,0
