episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence
0,1,-0.003909,-0.131684,0.570021,-0.009284,0.620666,0.000000,0.000000,-1.000000,0.212903,1.212903,C-02;C-01;C-05,1,1,1,0,-0.261935,0.560240,0.5208
