timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
1,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1025,14.073212,35.310,nan,0.077056,0.005000,nan,nan,nan,0.860352,0.019531,0.019531,0.070312,0.129883,0.000000,0.014648,0.832031
2049,11.036694,23.581,nan,0.014550,0.005000,nan,nan,nan,0.842773,0.051758,0.013672,0.115234,0.098633,0.000000,0.039062,0.813477
3073,10.803119,22.870,nan,0.003247,0.005000,nan,nan,nan,0.858398,0.022461,0.040039,0.078125,0.144531,0.000000,0.020508,0.828125
4097,16.980852,29.720,nan,0.007867,0.005000,nan,nan,nan,0.786133,0.008789,0.003906,0.013672,0.043945,0.000000,0.005859,0.775391
5121,24.703753,38.690,nan,0.003705,0.005000,nan,nan,nan,0.799805,0.002930,0.000000,0.012695,0.000000,0.000000,0.002930,0.795898
6145,34.286896,49.550,nan,0.007641,0.005000,nan,nan,nan,0.831055,0.002930,0.000000,0.008789,0.000000,0.000000,0.001953,0.828125
7169,41.945768,58.030,nan,0.004034,0.005000,nan,nan,nan,0.804688,0.000977,0.000000,0.000000,0.000000,0.000000,0.000977,0.804688
8193,48.116040,64.910,nan,0.004554,0.005000,nan,nan,nan,0.857422,0.001953,0.001953,0.000977,0.000000,0.000000,0.000977,0.856445
9217,60.427845,77.680,nan,0.004842,0.005000,nan,nan,nan,0.866211,0.000977,0.000000,0.001953,0.000000,0.000000,0.000977,0.865234
10241,69.892097,87.910,nan,0.002236,0.005000,nan,nan,nan,0.860352,0.000000,0.000000,0.033203,0.000000,0.000000,0.000000,0.854492
11265,74.022503,92.350,nan,0.006477,0.005000,nan,nan,nan,0.856445,0.000977,0.000000,0.001953,0.000000,0.000000,0.000977,0.856445
12289,83.320664,102.330,nan,0.001397,0.005000,nan,nan,nan,0.863281,0.000000,0.000000,0.000000,0.000977,0.000000,0.000000,0.863281
13313,92.341511,112.260,nan,0.000834,0.005000,nan,nan,nan,0.833984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.833984
14337,102.063804,122.430,nan,0.001228,0.005000,nan,nan,nan,0.839844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.839844
15361,114.983966,136.140,nan,0.001920,0.005000,nan,nan,nan,0.810547,0.002930,0.000000,0.000977,0.002930,0.000000,0.000977,0.808594
16385,124.634930,146.180,nan,0.001381,0.005000,nan,nan,nan,0.851562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.851562
17409,134.744517,156.170,nan,0.000541,0.005000,nan,nan,nan,0.834961,0.000000,0.000000,0.008789,0.000000,0.000000,0.000000,0.832031
18433,144.444808,165.960,nan,0.002336,0.005000,nan,nan,nan,0.836914,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.835938
19457,154.619241,176.120,nan,0.024373,0.005000,nan,nan,nan,0.831055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.831055
20481,164.458793,186.200,nan,0.002123,0.005000,nan,nan,nan,0.856445,0.000000,0.000000,0.023438,0.000000,0.000000,0.000000,0.853516
21505,176.598294,197.970,nan,0.000922,0.005000,nan,nan,nan,0.833984,0.001953,0.000000,0.020508,0.000000,0.000000,0.001953,0.833008
22529,186.328502,207.620,nan,0.001198,0.005000,nan,nan,nan,0.846680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.846680
23553,196.403007,217.850,nan,0.002628,0.005000,nan,nan,nan,0.833984,0.000000,0.000000,0.012695,0.000000,0.000000,0.000000,0.833008
24577,206.583053,228.080,nan,0.001117,0.005000,nan,nan,nan,0.835938,0.000000,0.000000,0.005859,0.000000,0.000000,0.000000,0.834961
25601,216.855886,238.260,nan,0.001915,0.005000,nan,nan,nan,0.854492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.854492
26625,227.205364,248.130,nan,0.001207,0.005000,nan,nan,nan,0.857422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.857422
27649,237.559368,258.360,nan,0.001091,0.005000,nan,nan,nan,0.836914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.836914
28673,247.822320,268.590,nan,0.000932,0.005000,nan,nan,nan,0.846680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.846680
29697,258.123953,278.890,nan,0.002863,0.005000,nan,nan,nan,0.835938,0.000977,0.000000,0.013672,0.002930,0.000000,0.000977,0.832031
30721,268.352718,289.060,nan,0.001298,0.005000,nan,nan,nan,0.833008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.833008
31745,278.523781,299.090,nan,0.001705,0.005000,nan,nan,nan,0.843750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.843750
32769,288.289242,308.850,nan,0.001881,0.005000,nan,nan,nan,0.872070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.872070
33793,298.519834,319.080,nan,0.002785,0.005000,nan,nan,nan,0.850586,0.000000,0.000000,0.006836,0.000000,0.000000,0.000000,0.849609
34817,308.114705,328.970,nan,0.002085,0.005000,nan,nan,nan,0.850586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.850586
35841,317.835770,339.050,nan,0.001097,0.005000,nan,nan,nan,0.845703,0.000000,0.000000,0.014648,0.000000,0.000000,0.000000,0.843750
36865,320.593055,341.910,nan,0.001921,0.005000,nan,nan,nan,0.832031,0.000977,0.000000,0.001953,0.000000,0.000000,0.000977,0.832031
37889,330.281286,351.940,nan,0.000945,0.005000,nan,nan,nan,0.840820,0.000000,0.000000,0.013672,0.000000,0.000000,0.000000,0.837891
38913,340.419556,362.620,nan,0.005979,0.005000,nan,nan,nan,0.727539,0.000977,0.000000,0.004883,0.000000,0.000000,0.000977,0.726562
39937,354.625854,376.400,nan,0.000928,0.005000,nan,nan,nan,0.809570,0.000977,0.000000,0.003906,0.000000,0.000000,0.000977,0.808594
40961,361.358668,383.450,nan,0.001567,0.005000,nan,nan,nan,0.843750,0.000977,0.000000,0.002930,0.000000,0.000000,0.000977,0.843750
41985,371.270697,393.710,nan,0.005918,0.005000,nan,nan,nan,0.849609,0.000977,0.000000,0.013672,0.000000,0.000000,0.000977,0.847656
43009,380.938120,403.760,nan,0.001858,0.005000,nan,nan,nan,0.863281,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.862305
44033,387.530759,410.660,nan,0.065975,0.005000,nan,nan,nan,0.837891,0.000977,0.000000,0.025391,0.000000,0.000000,0.000977,0.835938
45057,397.188596,420.820,nan,0.004467,0.005000,nan,nan,nan,0.848633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.848633
46081,407.027315,430.990,nan,0.005276,0.005000,nan,nan,nan,0.851562,0.000000,0.000000,0.022461,0.000000,0.000000,0.000000,0.844727
47105,416.545238,440.610,nan,0.001973,0.005000,nan,nan,nan,0.684570,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.683594
48129,426.812862,450.380,nan,0.010350,0.005000,nan,nan,nan,0.825195,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.824219
49153,436.441019,460.450,nan,0.001449,0.005000,nan,nan,nan,0.848633,0.000000,0.000000,0.021484,0.000000,0.000000,0.000000,0.847656
50177,445.320659,469.620,nan,0.001169,0.005000,nan,nan,nan,0.845703,0.000000,0.000000,0.033203,0.000000,0.000000,0.000000,0.838867
