event,reason,trigger_time,frame_stamp,filename
1,perception_invalid,1788170850.090351,1788170847.108981,e01_1788170847.108981.png
1,perception_invalid,1788170850.090351,1788170847.209055,e01_1788170847.209055.png
1,perception_invalid,1788170850.090351,1788170847.259363,e01_1788170847.259363.png
1,perception_invalid,1788170850.090351,1788170847.309187,e01_1788170847.309187.png
1,perception_invalid,1788170850.090351,1788170847.409398,e01_1788170847.409398.png
1,perception_invalid,1788170850.090351,1788170847.459311,e01_1788170847.459311.png
1,perception_invalid,1788170850.090351,1788170847.509957,e01_1788170847.509957.png
1,perception_invalid,1788170850.090351,1788170847.609319,e01_1788170847.609319.png
1,perception_invalid,1788170850.090351,1788170847.659513,e01_1788170847.659513.png
1,perception_invalid,1788170850.090351,1788170847.708969,e01_1788170847.708969.png
1,perception_invalid,1788170850.090351,1788170847.759410,e01_1788170847.759410.png
1,perception_invalid,1788170850.090351,1788170847.810015,e01_1788170847.810015.png
1,perception_invalid,1788170850.090351,1788170847.859265,e01_1788170847.859265.png
1,perception_invalid,1788170850.090351,1788170847.909628,e01_1788170847.909628.png
1,perception_invalid,1788170850.090351,1788170848.009183,e01_1788170848.009183.png
1,perception_invalid,1788170850.090351,1788170848.059991,e01_1788170848.059991.png
1,perception_invalid,1788170850.090351,1788170848.159201,e01_1788170848.159201.png
1,perception_invalid,1788170850.090351,1788170848.209462,e01_1788170848.209462.png
1,perception_invalid,1788170850.090351,1788170848.260606,e01_1788170848.260606.png
1,perception_invalid,1788170850.090351,1788170848.309378,e01_1788170848.309378.png
1,perception_invalid,1788170850.090351,1788170848.409585,e01_1788170848.409585.png
1,perception_invalid,1788170850.090351,1788170848.459432,e01_1788170848.459432.png
1,perception_invalid,1788170850.090351,1788170848.510709,e01_1788170848.510709.png
1,perception_invalid,1788170850.090351,1788170848.609334,e01_1788170848.609334.png
1,perception_invalid,1788170850.090351,1788170848.659616,e01_1788170848.659616.png
1,perception_invalid,1788170850.090351,1788170848.709699,e01_1788170848.709699.png
1,perception_invalid,1788170850.090351,1788170848.759431,e01_1788170848.759431.png
1,perception_invalid,1788170850.090351,1788170848.809129,e01_1788170848.809129.png
1,perception_invalid,1788170850.090351,1788170848.859410,e01_1788170848.859410.png
1,perception_invalid,1788170850.090351,1788170848.908995,e01_1788170848.908995.png
1,perception_invalid,1788170850.090351,1788170848.961582,e01_1788170848.961582.png
1,perception_invalid,1788170850.090351,1788170849.009161,e01_1788170849.009161.png
1,perception_invalid,1788170850.090351,1788170849.059634,e01_1788170849.059634.png
1,perception_invalid,1788170850.090351,1788170849.115955,e01_1788170849.115955.png
1,perception_invalid,1788170850.090351,1788170849.160661,e01_1788170849.160661.png
