timestamp,mode,cage_version,raw_steering,raw_throttle,safe_steering,safe_throttle,emergency,rules_fired,cycles_since_last_state,oscillation_persistent,osc_rate_c01,osc_rate_c02,osc_rate_c03
0.050000,,0.5.0,-0.0,0.5,-0.0,0.5,0,,0,0,0.0,0.0,0.0
0.100000,,0.5.0,-7.287783471126978e-26,0.5,-7.287783471126978e-26,0.5,0,,0,0,0.0,0.0,0.0
0.150000,,0.5.0,-1.4575566942253956e-26,0.5,-1.4575566942253956e-26,0.5,0,,0,0,0.0,0.0,0.0
0.200000,,0.5.0,-1.4575566942253956e-26,0.5,-1.4575566942253956e-26,0.5,0,,0,0,0.0,0.0,0.0
0.250000,,0.5.0,-5.709331340061957e-19,0.5,-5.709331340061957e-19,0.5,0,,0,0,0.0,0.0,0.0
0.300000,,0.5.0,-1.1418663846169265e-19,0.5,-1.1418663846169265e-19,0.5,0,,0,0,0.0,0.0,0.0
0.350000,,0.5.0,1.0,0.5,0.15,0.5,0,C-06,0,0,0.0,0.0,0.0
0.400000,,0.5.0,-1.0,0.5,0.0,0.5,0,C-06,0,0,0.0,0.0,0.0
0.450000,,0.5.0,1.0,0.5,0.15,0.5,0,C-06,0,0,0.0,0.0,0.0
0.500000,,0.5.0,0.6369644066819338,0.5,0.3,0.5,0,C-06,0,0,0.0,0.0,0.0
0.550000,,0.5.0,0.6205728614457329,0.5,0.44999999999999996,0.5,0,C-06,0,0,0.0,0.0,0.0
0.600000,,0.5.0,0.6037508560655916,0.5,0.6,0.5,0,C-06,0,0,0.0,0.0,0.0
0.650000,,0.5.0,0.5683905746392188,0.5,0.5683905746392188,0.5,0,,0,0,0.0,0.0,0.0
0.700000,,0.5.0,0.5448910126700555,0.5,0.5448910126700555,0.5,0,,0,0,0.0,0.0,0.0
0.750000,,0.5.0,0.5092515996040832,0.5,0.5092515996040832,0.5,0,,0,0,0.0,0.0,0.0
0.800000,,0.5.0,0.48879924020803667,0.5,0.48879924020803667,0.5,0,,0,0,0.0,0.0,0.0
0.850000,,0.5.0,-1.0,0.5,0.33879924020803664,0.5,0,C-06,0,0,0.0,0.0,0.0
0.900000,,0.5.0,-0.29407516195541644,0.5,0.18879924020803665,0.5,0,C-06,0,0,0.0,0.0,0.0
0.950000,,0.5.0,1.0,0.5,0.33879924020803664,0.5,0,C-06,0,0,0.0,0.0,0.0
1.000000,,0.5.0,-1.0,0.5,0.18879924020803665,0.5,0,C-06,0,0,0.0,0.0,0.0
1.050000,,0.5.0,-0.3912350236459175,0.5,0.038799240208036656,0.5,0,C-06,0,0,0.0,0.0,0.0
1.100000,,0.5.0,1.0,0.5,0.18879924020803665,0.5,0,C-06,0,0,0.0,0.0,0.0
1.150000,,0.5.0,-1.0,0.5,0.038799240208036656,0.5,0,C-06,0,0,0.0,0.0,0.0
1.200000,,0.5.0,1.0,0.5,0.18879924020803665,0.5,0,C-06,0,0,0.0,0.0,0.0
1.250000,,0.5.0,-1.0,0.5,0.038799240208036656,0.5,0,C-06,0,0,0.0,0.0,0.0
1.300000,,0.5.0,-0.459686262725543,0.5,-0.11120075979196334,0.5,0,C-06,0,0,0.0,0.0,0.0
1.350000,,0.5.0,-0.485071558409447,0.5,-0.26120075979196333,0.5,0,C-06,0,0,0.0,0.0,0.0
1.400000,,0.5.0,-0.465293594873675,0.5,-0.41120075979196336,0.5,0,C-06,0,0,0.0,0.0,0.0
1.450000,,0.5.0,1.0,0.5,-0.26120075979196333,0.5,0,C-06,0,0,0.0,0.0,0.0
1.500000,,0.5.0,-1.0,0.5,-0.41120075979196336,0.5,0,C-06,0,0,0.0,0.0,0.0
1.550000,,0.5.0,-0.4353626416132694,0.5,-0.4353626416132694,0.5,0,,0,0,0.0,0.0,0.0
1.600000,,0.5.0,1.0,0.5,-0.2853626416132694,0.5,0,C-06,0,0,0.0,0.0,0.0
1.650000,,0.5.0,0.32154259500526733,0.5,-0.1353626416132694,0.5,0,C-06,0,0,0.0,0.0,0.0
1.700000,,0.5.0,-1.0,0.5,-0.2853626416132694,0.5,0,C-06,0,0,0.0,0.0,0.0
1.750000,,0.5.0,-0.3798114795422832,0.5,-0.3798114795422832,0.5,0,,0,0,0.0,0.0,0.0
1.800000,,0.5.0,-0.35578568069032673,0.5,-0.35578568069032673,0.5,0,,0,0,0.0,0.0,0.0
1.850000,,0.5.0,-0.3399936134901963,0.5,-0.3399936134901963,0.5,0,,0,0,0.0,0.0,0.0
1.900000,,0.5.0,-0.3169870407683443,0.5,-0.3169870407683443,0.5,0,,0,0,0.0,0.0,0.0
1.950000,,0.5.0,1.0,0.5,-0.16698704076834428,0.5,0,C-06,0,0,0.0,0.0,0.0
2.000000,,0.5.0,0.4054360810604356,0.5,-0.016987040768344286,0.5,0,C-06,0,0,0.0,0.0,0.0
2.050000,,0.5.0,-1.0,0.5,-0.16698704076834428,0.5,0,C-06,0,0,0.0,0.0,0.0
2.100000,,0.5.0,-0.2780552023686326,0.5,-0.2780552023686326,0.5,0,,0,0,0.0,0.0,0.0
2.150000,,0.5.0,-0.26498000070041267,0.5,-0.26498000070041267,0.5,0,,0,0,0.0,0.0,0.0
2.200000,,0.5.0,1.0,0.5,-0.11498000070041267,0.5,0,C-06,0,0,0.0,0.0,0.0
2.250000,,0.5.0,-1.0,0.5,-0.26498000070041267,0.5,0,C-06,0,0,0.0,0.0,0.0
2.300000,,0.5.0,1.0,0.5,-0.11498000070041267,0.5,0,C-06,0,0,0.0,0.0,0.0
2.350000,,0.5.0,-1.0,0.5,-0.26498000070041267,0.5,0,C-06,0,0,0.0,0.0,0.0
2.400000,,0.5.0,-0.19942792930299594,0.5,-0.19942792930299594,0.5,0,,0,0,0.0,0.0,0.0
2.450000,,0.5.0,-0.17993884210889885,0.5,-0.17993884210889885,0.5,0,,0,0,0.0,0.0,0.0
2.500000,,0.5.0,-0.16999315030310796,0.5,-0.16999315030310796,0.5,0,,0,0,0.0,0.0,0.0
2.550000,,0.5.0,-0.15232349444071577,0.5,-0.15232349444071577,0.5,0,,0,0,0.0,0.0,0.0
2.600000,,0.5.0,1.0,0.5,-0.0023234944407157787,0.5,0,C-06,0,0,0.0,0.0,0.0
2.650000,,0.5.0,-1.0,0.5,-0.15232349444071577,0.5,0,C-06,0,0,0.0,0.0,0.0
2.700000,,0.5.0,-0.13000433163457953,0.5,-0.13000433163457953,0.5,0,,0,0,0.0,0.0,0.0
2.750000,,0.5.0,-0.11249181973363957,0.5,-0.11249181973363957,0.5,0,,0,0,0.0,0.0,0.0
2.800000,,0.5.0,-0.10772449696994463,0.5,-0.10772449696994463,0.5,0,,0,0,0.0,0.0,0.0
2.850000,,0.5.0,1.0,0.5,0.04227550303005537,0.5,0,C-06,0,0,0.0,0.0,0.0
2.900000,,0.5.0,0.5605664878381241,0.5,0.19227550303005536,0.5,0,C-06,0,0,0.0,0.0,0.0
2.950000,,0.5.0,-1.0,0.5,0.04227550303005537,0.5,0,C-06,0,0,0.0,0.0,0.0
3.000000,,0.5.0,1.0,0.5,0.19227550303005536,0.5,0,C-06,0,0,0.0,0.0,0.0
3.050000,,0.5.0,0.5495927877349579,0.5,0.3422755030300554,0.5,0,C-06,0,0,0.0,0.0,0.0
3.100000,,0.5.0,-1.0,0.5,0.1922755030300554,0.5,0,C-06,0,0,0.0,0.0,0.0
3.150000,,0.5.0,-0.14046676298446287,0.5,0.042275503030055395,0.5,0,C-06,0,0,0.0,0.0,0.0
3.200000,,0.5.0,-0.14715684265205434,0.5,-0.1077244969699446,0.5,0,C-06,0,0,0.0,0.0,0.0
3.250000,,0.5.0,-0.1404208079651321,0.5,-0.1404208079651321,0.5,0,,0,0,0.0,0.0,0.0
3.300000,,0.5.0,-0.13408999420473092,0.5,-0.13408999420473092,0.5,0,,0,0,0.0,0.0,0.0
3.350000,,0.5.0,-0.11921261082723676,0.5,-0.11921261082723676,0.5,0,,0,0,0.0,0.0,0.0
3.400000,,0.5.0,1.0,0.5,0.030787389172763233,0.5,0,C-06,0,0,0.0,0.0,0.0
3.450000,,0.5.0,0.5526688908401509,0.5,0.1807873891727632,0.5,0,C-06,0,0,0.0,0.0,0.0
3.500000,,0.5.0,-1.0,0.5,0.03078738917276322,0.5,0,C-06,0,0,0.0,0.0,0.0
3.550000,,0.5.0,1.0,0.5,0.1807873891727632,0.5,0,C-06,0,0,0.0,0.0,0.0
3.600000,,0.5.0,0.5393224888509269,0.5,0.3307873891727632,0.5,0,C-06,0,0,0.0,0.0,0.0
3.650000,,0.5.0,-1.0,0.5,0.18078738917276319,0.5,0,C-06,0,0,0.0,0.0,0.0
3.700000,,0.5.0,-0.15857801227552643,0.5,0.03078738917276319,0.5,0,C-06,0,0,0.0,0.0,0.0
3.750000,,0.5.0,1.0,0.5,0.18078738917276319,0.5,0,C-06,0,0,0.0,0.0,0.0
3.800000,,0.5.0,0.5022158756795367,0.5,0.3307873891727632,0.5,0,C-06,0,0,0.0,0.0,0.0
3.850000,,0.5.0,0.4861241395967756,0.5,0.4807873891727632,0.5,0,C-06,0,0,0.0,0.0,0.0
3.900000,,0.5.0,-1.0,0.5,0.3307873891727632,0.5,0,C-06,0,0,0.0,0.0,0.0
3.950000,,0.5.0,1.0,0.5,0.4807873891727632,0.5,0,C-06,0,0,0.0,0.0,0.0
4.000000,,0.5.0,-1.0,0.5,0.3307873891727632,0.5,0,C-06,0,0,0.0,0.0,0.0
4.050000,,0.5.0,1.0,0.5,0.4807873891727632,0.5,0,C-06,0,0,0.0,0.0,0.0
4.100000,,0.5.0,-1.0,0.5,0.3307873891727632,0.5,0,C-06,0,0,0.0,0.0,0.0
4.150000,,0.5.0,-0.38420278324937174,0.5,0.18078738917276319,0.5,0,C-06,0,0,0.0,0.0,0.0
4.200000,,0.5.0,1.0,0.5,0.3307873891727632,0.5,0,C-06,0,0,0.0,0.0,0.0
4.250000,,0.5.0,-1.0,0.5,0.18078738917276319,0.5,0,C-06,0,0,0.0,0.0,0.0
4.300000,,0.5.0,-0.44040735830158884,0.5,0.03078738917276319,0.5,0,C-06,0,0,0.0,0.0,0.0
4.350000,,0.5.0,-0.4675807478754131,0.5,-0.1192126108272368,0.5,0,C-06,0,0,0.0,0.0,0.0
4.400000,,0.5.0,-0.45813760007892057,0.5,-0.2692126108272368,0.5,0,C-06,0,0,0.0,0.0,0.0
4.450000,,0.5.0,1.0,0.5,-0.1192126108272368,0.5,0,C-06,0,0,0.0,0.0,0.0
4.500000,,0.5.0,0.2906011571549742,0.5,0.03078738917276319,0.5,0,C-06,0,0,0.0,0.0,0.0
4.550000,,0.5.0,-1.0,0.5,-0.1192126108272368,0.5,0,C-06,0,0,0.0,0.0,0.0
4.600000,,0.5.0,-0.45267588523793656,0.5,-0.2692126108272368,0.5,0,C-06,0,0,0.0,0.0,0.0
4.651000,,0.5.0,-0.45310611283538416,0.5,-0.4192126108272368,0.5,0,C-06,0,0,0.0,0.0,0.0
4.700000,,0.5.0,-0.42806363025668936,0.5,-0.42806363025668936,0.5,0,,0,0,0.0,0.0,0.0
4.750000,,0.5.0,-0.4077277201455211,0.5,-0.4077277201455211,0.5,0,,0,0,0.0,0.0,0.0
4.800000,,0.5.0,-0.38083026832671846,0.5,-0.38083026832671846,0.5,0,,0,0,0.0,0.0,0.0
4.850000,,0.5.0,-0.3584642247396309,0.5,-0.3584642247396309,0.5,0,,0,0,0.0,0.0,0.0
4.900000,,0.5.0,1.0,0.5,-0.20846422473963092,0.5,0,C-06,0,0,0.0,0.0,0.0
4.950000,,0.5.0,-1.0,0.5,-0.3584642247396309,0.5,0,C-06,0,0,0.0,0.0,0.0
5.000000,,0.5.0,-0.3007916765207891,0.5,-0.3007916765207891,0.5,0,,0,0,0.0,0.0,0.0
5.050000,,0.5.0,1.0,0.5,-0.1507916765207891,0.5,0,C-06,0,0,0.0,0.0,0.0
5.100000,,0.5.0,-1.0,0.5,-0.3007916765207891,0.5,0,C-06,0,0,0.0,0.0,0.0
5.150000,,0.5.0,-0.2439489943564307,0.5,-0.2439489943564307,0.5,0,,0,0,0.0,0.0,0.0
5.200000,,0.5.0,1.0,0.5,-0.0939489943564307,0.5,0,C-06,0,0,0.0,0.0,0.0
5.250000,,0.5.0,-1.0,0.5,-0.2439489943564307,0.5,0,C-06,0,0,0.0,0.0,0.0
5.300000,,0.5.0,-0.2040856314705642,0.46236250582765775,-0.2040856314705642,0.46236250582765775,0,,0,0,0.0,0.0,0.0
5.350000,,0.5.0,1.0,0.46236250582765775,-0.054085631470564194,0.46236250582765775,0,C-06,0,0,0.0,0.0,0.0
5.400000,,0.5.0,-1.0,0.46236250582765775,-0.2040856314705642,0.46236250582765775,0,C-06,0,0,0.0,0.0,0.0
5.450000,,0.5.0,1.0,0.46236250582765775,-0.054085631470564194,0.46236250582765775,0,C-06,0,0,0.0,0.0,0.0
5.500000,,0.5.0,0.5096811128410677,0.46236250582765775,0.0959143685294358,0.46236250582765775,0,C-06,0,0,0.0,0.0,0.0
5.550000,,0.5.0,-1.0,0.46236250582765775,-0.054085631470564194,0.46236250582765775,0,C-06,0,0,0.0,0.0,0.0
5.600000,,0.5.0,-0.149863758509367,0.46236250582765775,-0.149863758509367,0.46236250582765775,0,,0,0,0.0,0.0,0.0
