episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency
0,1,-0.001944,0.037365,-0.017481,0.159560,0.095928,8.784036,0.041073,-0.386640,-0.059206,0.327434,C-01,0
0,2,0.007117,0.037228,-0.022454,0.159639,0.028190,0.010863,0.104661,-0.448268,-0.059340,0.388929,C-06;C-01,0
0,3,0.023807,0.036976,-0.027420,0.159403,0.023224,0.027553,0.168232,-0.229474,-0.059458,0.170016,C-06;C-03;C-01,0
0,4,0.046999,0.036570,-0.032341,0.159019,0.018304,0.050746,0.199937,-0.330446,-0.059104,0.271342,C-06;C-03;C-01,0
0,5,0.066987,0.036123,-0.036389,0.158591,0.014255,0.070734,0.199928,-0.353435,-0.058528,0.294906,C-06;C-03;C-01,0
0,6,0.090969,0.035476,-0.041180,0.157967,0.009465,0.094717,0.199917,-0.308461,-0.057887,0.250574,C-06;C-03;C-01,0
0,7,0.110950,0.034845,-0.045096,0.157345,-0.032034,0.114850,0.199910,-0.255028,-0.056951,0.198077,C-06;C-01,0
0,8,0.130928,0.034131,-0.048938,0.156631,-0.035876,0.134828,0.199903,0.198108,-0.056017,-0.254125,C-06;C-01,0
0,9,0.150902,0.033336,-0.052697,0.155836,-0.039635,0.154802,0.199896,0.241258,-0.054947,-0.296204,C-06;C-01,0
0,10,0.174866,0.032278,-0.057098,0.154778,-0.044036,0.178766,0.199890,0.283539,-0.053755,-0.337293,C-06;C-01,0
0,11,0.198824,0.031107,-0.061357,0.153607,-0.048295,0.202724,0.199884,0.333131,-0.052167,-0.385298,C-06;C-01,0
0,12,0.218784,0.030047,-0.064778,0.152547,-0.064586,0.222684,0.199881,0.381196,-0.050410,-0.431606,C-06;C-01,0
0,13,0.238740,0.028912,-0.068084,0.151412,-0.067892,0.242640,0.199879,0.560495,-0.048820,-0.609314,C-06;C-01,0
0,14,0.262681,0.027456,-0.071904,0.149956,-0.071711,0.266582,0.199876,0.597683,-0.047118,-0.644801,C-06;C-01,0
0,15,0.286616,0.025899,-0.075538,0.148399,-0.075345,0.290516,0.199876,0.640728,-0.044934,-0.685662,C-06;C-01,0
0,16,0.306557,0.024528,-0.078403,0.147028,-0.078403,0.310457,0.199877,0.681746,-0.042599,-0.724345,C-06;C-01,0
0,17,0.326493,0.023092,-0.081125,0.145592,-0.081125,0.330394,0.199879,0.716221,-0.040542,-0.756763,C-06;C-01,0
0,18,0.346426,0.021594,-0.083698,0.144094,-0.083698,0.350326,0.199882,0.747088,-0.038388,-0.785476,C-06;C-01,0
0,19,0.370339,0.019721,-0.086599,0.142221,-0.086599,0.374239,0.199885,0.776354,-0.036141,-0.812495,C-06;C-01,0
0,20,0.394246,0.017767,-0.089270,0.140267,-0.089270,0.398146,0.199890,0.809503,-0.033331,-0.842834,C-06;C-01,0
0,21,0.414165,0.016080,-0.091298,0.138580,-0.091298,0.418065,0.199897,0.840171,-0.030400,-0.870572,C-06;C-01,0
0,22,0.434080,0.014345,-0.093154,0.136845,-0.093154,0.437980,0.199904,0.863590,-0.027870,-0.891460,C-06;C-01,0
0,23,0.453991,0.012564,-0.094836,0.135064,-0.094836,0.457891,0.199911,0.885216,-0.025268,-0.910483,C-06;C-01,0
0,24,0.477881,0.010374,-0.096638,0.132874,-0.096638,0.481781,0.199919,0.904988,-0.022597,-0.927584,C-06;C-01,0
0,25,0.497787,0.008505,-0.097921,0.131005,-0.097921,0.501687,0.199930,0.926469,-0.019310,-0.945780,C-06;C-01,0
0,26,0.517690,0.006601,-0.099016,0.129101,-0.099016,0.521590,0.199939,0.942007,-0.016507,-0.958514,C-06;C-01,0
0,27,0.537591,0.004667,-0.099922,0.127167,-0.099922,0.541491,0.199949,0.955607,-0.013652,-0.969259,C-06;C-01,0
0,28,0.561470,0.002311,-0.100778,0.124811,-0.100778,0.565370,0.199960,0.967212,-0.010750,-0.977962,C-06;C-01,0
0,29,0.585348,-0.000077,-0.101353,0.122423,-0.101353,0.589248,0.199973,0.978744,-0.007217,-0.985961,C-06;C-01,0
0,30,0.605245,-0.002089,-0.101596,0.120411,-0.101596,0.609145,0.199986,0.987296,-0.003634,-0.990930,C-06;C-01,0
0,31,0.629121,-0.004521,-0.101646,0.117979,-0.101646,0.633021,0.199998,0.991999,-0.000616,-0.992615,C-06;C-01,0
0,32,0.652997,-0.006957,-0.101647,0.115543,-0.101647,0.656897,0.200000,0.995078,-0.000000,-0.995078,C-06;C-01,0
0,33,0.676887,-0.009392,-0.089989,0.113108,-0.089989,0.680787,0.200212,0.997789,0.150000,-0.847789,C-06,0
0,34,0.700812,-0.011827,-0.066104,0.110673,-0.066104,0.703900,0.200578,0.863423,0.300000,-0.563423,C-06,0
0,35,0.724783,-0.014263,-0.029402,0.108237,-0.029402,0.728683,0.200931,0.601535,0.450000,-0.151535,C-06,0
0,36,0.744779,-0.015894,-0.008292,0.106606,-0.008292,0.748679,0.200517,0.230146,0.300000,0.069854,C-06,0
0,37,0.768779,-0.016709,0.004560,0.105791,0.004560,0.772679,0.200075,-0.010750,0.150000,0.160750,C-06,0
0,38,0.792779,-0.016604,0.004666,0.105896,0.004666,0.796679,0.200000,-0.152901,-0.000000,0.152901,C-06,0
0,39,0.816779,-0.016492,-0.007450,0.106008,-0.007450,0.820679,0.199997,-0.146627,-0.146627,0.000000,,0
0,40,0.836778,-0.016640,-0.007321,0.105860,-0.007321,0.840678,0.200000,0.004217,0.003373,-0.000844,C-06,0
0,41,0.860777,-0.016821,-0.007519,0.105679,-0.007519,0.864678,0.200000,-0.002399,-0.002399,0.000000,,0
0,42,0.884777,-0.017002,-0.007494,0.105498,-0.007494,0.888677,0.200000,0.000337,0.000337,0.000000,,0
0,43,0.908776,-0.017182,-0.007486,0.105318,-0.007486,0.912676,0.200000,0.000096,0.000096,0.000000,,0
0,44,0.928776,-0.017333,-0.006770,0.105167,-0.006770,0.932676,0.200001,0.010264,0.010264,0.000000,,0
0,45,0.952775,-0.017503,-0.006591,0.104997,-0.006591,0.956675,0.200001,0.002057,0.002057,0.000000,,0
0,46,0.976775,-0.017665,-0.006526,0.104835,-0.006526,0.980675,0.200000,0.000759,0.000759,0.000000,,0
0,47,1.000774,-0.017822,-0.006501,0.104678,-0.006501,1.003900,0.200000,0.000309,0.000309,0.000000,,0
0,48,1.024774,-0.017979,-0.006482,0.104521,-0.006482,1.028674,0.200000,0.000230,0.000230,0.000000,,0
0,49,1.044773,-0.018110,-0.005917,0.104390,-0.005917,1.048673,0.200001,0.008091,0.008091,0.000000,,0
0,50,1.068773,-0.018259,-0.005763,0.104241,-0.005763,1.072673,0.200000,0.001773,0.001773,0.000000,,0
0,51,1.092772,-0.018400,-0.005711,0.104100,-0.005711,1.096672,0.200000,0.000622,0.000622,0.000000,,0
0,52,1.116772,-0.018538,-0.005688,0.103962,-0.005688,1.120672,0.200000,0.000271,0.000271,0.000000,,0
0,53,1.140772,-0.018676,-0.004748,0.103824,-0.004748,1.144672,0.200001,0.011201,0.011201,0.000000,,0
0,54,1.160771,-0.018774,-0.004675,0.103726,-0.004675,1.164671,0.200000,0.000933,0.000933,0.000000,,0
0,55,1.184771,-0.018890,-0.004607,0.103610,-0.004607,1.188671,0.200000,0.000811,0.000811,0.000000,,0
0,56,1.208771,-0.019001,-0.004589,0.103499,-0.004781,1.212671,0.200000,0.000226,0.000226,0.000000,,0
0,57,1.228771,-0.019094,0.005700,0.103406,0.005507,1.232671,0.200000,0.330535,0.150226,-0.180309,C-06,0
