episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.837118,-1.622466,0.248780,0.000034,0.248780,2.001818,0.040905,-0.265848,-0.265848,0.000000,,0,0,0,1,1,0,0.044273,0.273694,0.5833,-0.0408,0.2673,3,ok
0,2,-0.828185,-1.621333,0.228272,0.001167,0.228272,2.010751,0.104096,-0.283017,-0.283017,0.000000,,0,0,0,1,1,0,0.045651,0.251240,0.5833,-0.0826,0.2714,3,ok
0,3,-0.811762,-1.618661,0.209387,0.003839,0.209387,2.027174,0.167825,-0.254457,-0.254457,0.000000,,0,0,0,1,1,0,0.040669,0.244664,0.6042,-0.0304,0.2661,3,ok
0,4,-0.792888,-1.615734,0.191150,0.006766,0.191150,2.046048,0.198603,-0.296729,-0.296729,0.000000,,0,0,0,1,1,0,0.040456,0.216721,0.6042,-0.0408,0.2649,3,ok
0,5,-0.769283,-1.612129,0.172196,0.010371,0.172196,2.069652,0.199289,-0.248123,-0.248123,0.000000,,0,0,0,1,1,0,0.042023,0.191506,0.6042,-0.0452,0.2680,3,ok
0,6,-0.749555,-1.609125,0.157867,0.013375,0.157867,2.089380,0.199760,-0.223931,-0.223931,0.000000,,0,0,0,1,1,0,0.043019,0.175865,0.5625,-0.0505,0.2692,3,ok
0,7,-0.729771,-1.606121,0.135106,0.016379,0.135106,2.109164,0.200406,-0.366769,-0.366769,0.000000,,0,0,0,1,1,0,0.043449,0.168334,0.5417,-0.0406,0.2671,3,ok
0,8,-0.705959,-1.602517,0.115623,0.019983,0.115623,2.132976,0.200903,-0.240428,-0.240428,0.000000,,0,0,0,1,1,0,0.044769,0.141281,0.6250,-0.0454,0.2670,3,ok
0,9,-0.686076,-1.599556,0.100249,0.022944,0.100249,2.152860,0.200749,-0.159311,-0.159311,0.000000,,0,0,0,1,1,0,0.044801,0.120506,0.6875,-0.0287,0.2682,3,ok
0,10,-0.662186,-1.596751,0.091339,0.025749,0.091339,2.176750,0.200427,-0.109612,-0.109612,0.000000,,0,0,0,1,1,0,0.046603,0.102393,0.6667,-0.0412,0.2696,3,ok
0,11,-0.642256,-1.594516,0.074381,0.027984,0.074381,2.196680,0.200681,-0.267642,-0.267642,0.000000,C-06,0,0,0,1,1,0,0.047482,0.094826,0.6458,-0.0291,0.2680,3,ok
0,12,-0.622297,-1.592281,0.053218,0.030219,0.053218,2.216639,0.200951,-0.315623,-0.315623,0.000000,,0,0,0,1,1,0,0.048789,0.072444,0.6667,-0.0502,0.2688,3,ok
0,13,-0.602316,-1.590269,0.033740,0.032231,0.033740,2.235335,0.200728,-0.280555,-0.280555,0.000000,,0,0,0,1,1,0,0.048528,0.059736,0.6667,-0.0572,0.2668,3,ok
0,14,-0.578320,-1.588110,-0.012937,0.034390,-0.012937,2.260615,0.200796,-0.587254,-0.587254,0.000000,C-06,0,0,0,1,1,0,0.046299,0.042384,0.6875,-0.0243,0.2656,3,ok
0,15,-0.558325,-1.587583,-0.029789,0.034917,-0.029789,2.280610,0.199935,-0.208578,-0.208578,0.000000,C-06,0,0,0,1,1,0,0.044456,0.011886,0.6667,-0.0328,0.2655,3,ok
0,16,-0.538335,-1.588122,-0.031156,0.034378,-0.031156,2.300600,0.199996,-0.002806,-0.002806,0.000000,C-06,0,0,0,1,1,0,0.041325,-0.018891,0.6667,-0.0184,0.2669,2,ok
0,17,-0.518349,-1.588733,-0.043346,0.033767,-0.043346,2.320587,0.199912,-0.193257,-0.193257,0.000000,C-06,0,0,0,1,1,0,0.041550,-0.031029,0.7083,-0.0413,0.2660,2,ok
0,18,-0.494374,-1.589614,-0.047554,0.032886,-0.047554,2.344562,0.199925,-0.043494,-0.043494,0.000000,,0,0,0,1,1,0,0.039759,-0.037968,0.7500,-0.0262,0.2678,2,ok
0,19,-0.470403,-1.590583,-0.051221,0.031917,-0.051221,2.368532,0.199916,-0.044714,-0.044714,0.000000,,0,0,0,1,1,0,0.037446,-0.047324,0.7917,-0.0284,0.2667,2,ok
0,20,-0.450430,-1.591582,-0.051770,0.030918,-0.051770,2.385435,0.199989,-0.005261,-0.005261,0.000000,,0,0,0,1,1,0,0.036786,-0.052760,0.7500,-0.0462,0.2655,2,ok
0,21,-0.430453,-1.592596,-0.044987,0.029904,-0.044987,2.408482,0.200051,0.109879,0.109879,0.000000,,0,0,0,1,1,0,0.035747,-0.055626,0.7500,-0.0487,0.2665,2,ok
0,22,-0.410477,-1.593494,-0.053930,0.029006,-0.053930,2.428458,0.199913,-0.153260,-0.153260,0.000000,C-06,0,0,0,1,1,0,0.035098,-0.050544,0.7500,-0.0408,0.2668,2,ok
0,23,-0.386533,-1.594560,-0.082844,0.027940,-0.082844,2.452403,0.199535,-0.377397,-0.377397,0.000000,C-06,0,0,0,1,1,0,0.033274,-0.050546,0.7500,-0.0330,0.2672,2,ok
0,24,-0.366636,-1.595449,-0.120143,0.027051,-0.120143,2.472300,0.198806,-0.579578,-0.579578,0.000000,C-06,0,0,0,1,1,0,0.028616,-0.082949,0.7292,-0.0379,0.2653,2,ok
0,25,-0.346748,-1.597706,-0.076373,0.024794,-0.076373,2.492187,0.200790,0.891379,0.891379,0.000000,C-06,0,0,0,1,1,0,0.023247,-0.117350,0.7083,-0.0467,0.2667,2,ok
0,26,-0.326771,-1.600093,-0.008217,0.022407,-0.008217,2.512165,0.201405,1.000000,1.000000,0.000000,,0,0,0,1,1,0,0.024844,-0.083285,0.7292,-0.0307,0.2678,2,ok
0,27,-0.302771,-1.600399,-0.008995,0.022101,-0.008995,2.535635,0.199993,-0.094251,-0.094251,0.000000,C-06,0,0,0,1,1,0,0.030850,-0.017782,0.7708,-0.0360,0.2669,2,ok
0,28,-0.278774,-1.600471,-0.017539,0.022029,-0.017539,2.560162,0.199971,-0.101930,-0.101930,0.000000,,0,0,0,1,1,0,0.031273,-0.006979,0.7917,-0.0353,0.2662,2,ok
0,29,-0.258780,-1.600532,-0.033442,0.021968,-0.033442,2.580156,0.199895,-0.244117,-0.244117,0.000000,,0,0,0,1,1,0,0.030862,-0.016395,0.7917,-0.0435,0.2669,2,ok
0,30,-0.234798,-1.600948,-0.042555,0.021552,-0.042555,2.604138,0.199871,-0.098921,-0.098921,0.000000,,0,0,0,1,1,0,0.029091,-0.026505,0.7917,-0.0348,0.2669,2,ok
0,31,-0.210825,-1.601518,-0.052986,0.020982,-0.052986,2.628110,0.199796,-0.128811,-0.128811,0.000000,,0,0,0,1,1,0,0.027291,-0.043083,0.7292,-0.0537,0.2661,2,ok
0,32,-0.186901,-1.602243,-0.109700,0.020257,-0.109700,2.652034,0.198952,-0.795984,-0.795984,0.000000,C-06,0,0,0,1,1,0,0.025348,-0.051092,0.7500,-0.0417,0.2671,2,ok
0,33,-0.163088,-1.603781,-0.137070,0.018719,-0.137070,2.675848,0.198771,-0.318649,-0.318649,0.000000,C-06,0,0,0,1,1,0,0.017831,-0.105434,0.7083,-0.0444,0.2671,2,ok
0,34,-0.139256,-1.606895,-0.087332,0.015605,-0.087332,2.699680,0.200964,0.762372,0.762372,0.000000,C-06,0,0,0,1,1,0,0.014181,-0.121249,0.6667,-0.0214,0.2677,2,ok
0,35,-0.119319,-1.609178,-0.073388,0.013322,-0.073388,2.719617,0.200618,0.174162,0.174162,0.000000,C-06,0,0,0,1,1,0,0.013355,-0.114843,0.7292,-0.0495,0.2659,2,ok
0,36,-0.095366,-1.611739,-0.050941,0.010761,-0.050941,2.743569,0.200867,0.283113,0.283113,0.000000,,0,0,0,1,1,0,0.015116,-0.089185,0.7500,-0.0445,0.2671,2,ok
0,37,-0.071390,-1.613576,-0.037736,0.008924,-0.037736,2.767546,0.200337,0.153235,0.153235,0.000000,,0,0,0,1,1,0,0.014683,-0.056727,0.8125,-0.0535,0.2670,2,ok
0,38,-0.047406,-1.614576,-0.035569,0.007924,-0.035569,2.791530,0.200028,0.018228,0.018228,0.000000,,0,0,0,1,1,0,0.014563,-0.044495,0.7500,-0.0503,0.2666,2,ok
0,39,-0.027419,-1.615342,-0.037207,0.007158,-0.037207,2.811517,0.200009,-0.026531,-0.026531,0.000000,,0,0,0,1,1,0,0.013423,-0.037241,0.7708,-0.0349,0.2673,2,ok
0,40,-0.003438,-1.616260,-0.042403,0.006240,-0.042403,2.835498,0.199969,-0.065163,-0.065163,0.000000,,0,0,0,1,1,0,0.012514,-0.039560,0.7292,-0.0374,0.2671,2,ok
0,41,0.020542,-1.617279,-0.039131,0.005221,-0.039131,2.859478,0.200028,0.046596,0.046596,0.000000,,0,0,0,1,1,0,0.010950,-0.043638,0.7292,-0.0329,0.2672,2,ok
0,42,0.044534,-1.618304,-0.004263,0.004196,-0.004263,2.883470,0.200178,0.451538,0.451538,0.000000,C-06,0,0,0,1,1,0,0.010832,-0.042854,0.7292,-0.0496,0.2670,2,ok
0,43,0.064534,-1.618628,0.002460,0.003872,0.002460,2.903470,0.200014,0.066575,0.066575,0.000000,C-06,0,0,0,1,1,0,0.013831,-0.015233,0.7083,-0.0563,0.2664,2,ok
