episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence
0,1,-0.000871,-0.129856,-0.019794,-0.007453,0.030850,0.003037,0.054852,-0.462199,-0.462199,0.000000,,0,1,1,0,-0.000429,0.007668,0.8125
0,2,0.009841,-0.130017,-0.031894,-0.007604,0.018751,0.013749,0.118410,-0.124501,-0.124501,0.000000,C-06,0,1,1,0,-0.002778,-0.020938,0.8333
0,3,0.028179,-0.130431,-0.028862,-0.008001,0.021783,0.032087,0.182007,0.048653,0.048653,0.000000,C-06,0,1,1,0,-0.003707,-0.034436,0.8125
0,4,0.047951,-0.130757,-0.023789,-0.008307,0.026855,0.051859,0.199968,0.075096,0.075096,0.000000,,0,1,1,0,-0.004252,-0.034637,0.7917
0,5,0.071945,-0.131282,-0.022955,-0.008809,0.027689,0.075853,0.199997,0.004699,0.004699,0.000000,,0,1,1,0,-0.005053,-0.025240,0.7083
0,6,0.091939,-0.131729,-0.024085,-0.009236,0.026560,0.095848,0.199992,-0.018282,-0.018282,0.000000,,0,1,1,0,-0.004751,-0.026024,0.7083
0,7,0.111933,-0.132190,-0.023864,-0.009690,-0.010802,0.115833,0.199997,0.005032,0.005032,0.000000,,0,1,1,0,-0.004901,-0.028902,0.6667
0,8,0.131928,-0.132653,-0.020394,-0.010153,-0.007332,0.135828,0.200011,0.054404,0.054404,0.000000,,0,1,1,0,-0.006023,-0.026240,0.6875
0,9,0.155924,-0.133209,-0.016680,-0.010709,-0.003618,0.159824,0.200025,0.043553,0.043553,0.000000,,0,1,1,0,-0.005786,-0.025451,0.7500
0,10,0.179921,-0.133722,-0.014216,-0.011222,-0.001154,0.183821,0.200020,0.028300,0.028300,0.000000,,0,1,1,0,-0.005935,-0.022538,0.7917
0,11,0.199919,-0.134034,-0.014418,-0.011534,-0.001356,0.203819,0.200002,-0.005604,-0.005604,0.000000,,0,1,1,0,-0.006554,-0.018234,0.8333
0,12,0.219917,-0.134338,-0.013211,-0.011838,-0.013019,0.223817,0.200006,0.018671,0.018671,0.000000,,0,1,1,0,-0.006792,-0.019044,0.8333
0,13,0.243916,-0.134704,-0.010442,-0.012204,-0.010250,0.247816,0.200012,0.034012,0.034012,0.000000,,0,1,1,0,-0.007027,-0.017688,0.7708
0,14,0.267915,-0.135069,-0.006053,-0.012569,-0.005861,0.271815,0.200019,0.053406,0.053406,0.000000,,0,1,1,0,-0.007102,-0.016233,0.7500
0,15,0.287915,-0.135347,-0.002858,-0.012847,-0.002665,0.291815,0.200015,0.044566,0.044566,0.000000,,0,1,1,0,-0.007619,-0.010760,0.7083
0,16,0.307915,-0.135473,-0.001448,-0.012973,-0.001448,0.311815,0.200003,0.017510,0.017510,0.000000,,0,1,1,0,-0.007246,-0.008720,0.6875
0,17,0.327915,-0.135533,-0.001775,-0.013033,-0.001775,0.331815,0.200000,-0.006812,-0.006812,0.000000,,0,1,1,0,-0.007631,-0.005361,0.6875
0,18,0.351915,-0.135599,-0.001298,-0.013099,-0.001298,0.355815,0.200001,0.006502,0.006502,0.000000,,0,1,1,0,-0.008262,-0.001182,0.7292
0,19,0.375914,-0.135662,0.004195,-0.013162,0.004195,0.379815,0.199999,0.069236,0.069236,0.000000,,0,1,1,0,-0.007546,-0.005673,0.7917
0,20,0.395914,-0.135582,0.004313,-0.013082,0.004313,0.399814,0.200000,-0.004246,-0.004246,0.000000,,0,1,1,0,-0.007280,-0.001172,0.7917
0,21,0.415914,-0.135491,0.001730,-0.012991,0.001730,0.419814,0.200002,-0.039433,-0.039433,0.000000,,0,1,1,0,-0.007196,0.001492,0.8333
0,22,0.435914,-0.135456,0.001652,-0.012956,0.001652,0.439814,0.200000,0.002265,0.002265,0.000000,,0,1,1,0,-0.006883,-0.003184,0.8125
0,23,0.459914,-0.135419,0.004981,-0.012919,0.004981,0.463814,0.199998,0.042005,0.042005,0.000000,,0,1,1,0,-0.006824,-0.003925,0.7917
0,24,0.479914,-0.135389,0.008214,-0.012889,0.008214,0.483814,0.199994,0.046208,0.046208,0.000000,,0,1,1,0,-0.007432,0.004126,0.7500
0,25,0.499913,-0.135240,0.008663,-0.012740,0.008663,0.503813,0.199999,0.002916,0.002916,0.000000,,0,1,1,0,-0.006788,0.004688,0.7083
0,26,0.519912,-0.135079,0.009591,-0.012579,0.009591,0.523812,0.199997,0.013970,0.013970,0.000000,,0,1,1,0,-0.007656,0.010287,0.7083
0,27,0.543911,-0.134886,0.010605,-0.012386,0.010605,0.547811,0.199995,0.011904,0.011904,0.000000,,0,1,1,0,-0.008447,0.016576,0.7292
0,28,0.567909,-0.134690,0.012748,-0.012190,0.012748,0.571809,0.199991,0.026395,0.026395,0.000000,,0,1,1,0,-0.007393,0.014344,0.7917
0,29,0.587907,-0.134472,0.013530,-0.011972,0.013530,0.591807,0.199995,0.009810,0.009810,0.000000,,0,1,1,0,-0.005786,0.008474,0.7708
0,30,0.611905,-0.134194,0.014627,-0.011694,0.014627,0.615805,0.199993,0.013270,0.013270,0.000000,,0,1,1,0,-0.006000,0.013023,0.8125
0,31,0.635902,-0.133908,0.016665,-0.011408,0.016665,0.639802,0.199987,0.024827,0.024827,0.000000,,0,1,1,0,-0.006740,0.020998,0.8125
0,32,0.659898,-0.133623,0.019724,-0.011123,0.019724,0.663798,0.199976,0.037291,0.037291,0.000000,,0,1,1,0,-0.007239,0.029291,0.7917
0,33,0.683892,-0.133332,0.024802,-0.010832,0.024802,0.687792,0.199954,0.062141,0.062141,0.000000,,0,1,1,0,-0.012004,0.067105,0.7708
0,34,0.707884,-0.132895,0.028159,-0.010395,0.028159,0.711784,0.199962,0.038454,0.038454,0.000000,,0,1,1,0,-0.015589,0.089397,0.7083
0,35,0.727875,-0.132439,0.030338,-0.009939,0.030338,0.731775,0.199966,0.030704,0.030704,0.000000,,0,1,1,0,-0.022259,0.124700,0.7292
0,36,0.751865,-0.131763,0.027155,-0.009263,0.027155,0.755765,0.200006,-0.043446,-0.043446,0.000000,,0,1,1,0,-0.022908,0.136989,0.7292
0,37,0.775857,-0.131080,0.025998,-0.008580,0.025998,0.779757,0.200013,-0.011749,-0.011749,0.000000,,0,1,1,0,-0.009416,0.073499,0.7500
0,38,0.799848,-0.130399,0.026875,-0.007899,0.026875,0.803748,0.200009,0.011885,0.011885,0.000000,,0,1,1,0,-0.009138,0.074322,0.7708
0,39,0.819841,-0.129842,0.026618,-0.007342,0.026618,0.823741,0.200006,-0.005047,-0.005047,0.000000,,0,1,1,0,-0.009917,0.086015,0.7917
0,40,0.843834,-0.129179,0.020901,-0.006679,0.020901,0.847734,0.200031,-0.073357,-0.073357,0.000000,,0,1,1,0,-0.015792,0.131233,0.8125
0,41,0.867831,-0.128515,0.012698,-0.006015,0.012698,0.871731,0.200059,-0.099405,-0.099405,0.000000,,0,1,1,0,-0.025047,0.188754,0.8125
0,42,0.891829,-0.128008,0.008221,-0.005508,0.008221,0.895729,0.200029,-0.049758,-0.049758,0.000000,,0,1,1,0,-0.025695,0.188357,0.7708
0,43,0.911829,-0.127747,0.006243,-0.005247,0.006243,0.915729,0.200010,-0.025937,-0.025937,0.000000,,0,1,1,0,-0.046942,0.264933,0.7083
0,44,0.935829,-0.127469,0.000226,-0.004969,0.000226,0.939729,0.200013,-0.074812,-0.074812,0.000000,,0,1,1,0,-0.043567,0.261291,0.7500
0,45,0.959828,-0.127191,-0.008887,-0.004691,-0.008887,0.963729,0.200006,-0.109968,-0.109968,0.000000,,0,1,1,0,-0.021325,0.142982,0.7083
0,46,0.983826,-0.126975,-0.018048,-0.004475,-0.018048,0.987726,0.199971,-0.108748,-0.108748,0.000000,,0,1,1,0,-0.027823,0.180614,0.7917
0,47,1.007817,-0.126876,-0.037538,-0.004376,-0.037538,1.011717,0.199868,-0.244947,-0.244947,0.000000,,0,1,1,0,-0.028307,0.182004,0.8333
0,48,1.027793,-0.126795,-0.060456,-0.004295,-0.060456,1.031693,0.199652,-0.343691,-0.343691,0.000000,,0,1,1,0,-0.042319,0.258402,0.8542
0,49,1.051720,-0.126780,-0.094789,-0.004280,-0.094789,1.055620,0.199143,-0.432368,-0.432368,0.000000,,0,1,1,0,-0.105591,-0.204488,0.4375
0,50,1.075597,-0.128561,-0.106062,-0.006061,-0.106062,1.079497,0.199577,-0.119595,-0.119595,0.000000,C-06,0,1,1,0,-0.043001,0.192317,0.7292
0,51,1.099451,-0.130700,-0.115013,-0.008200,-0.115013,1.103351,0.199564,-0.113142,-0.113142,0.000000,,0,1,1,0,-0.053929,0.207757,0.6875
0,52,1.123275,-0.132972,-0.127425,-0.010472,-0.127425,1.127175,0.199341,-0.161303,-0.161303,0.000000,,0,1,1,0,-0.064356,0.247910,0.7500
0,53,1.143083,-0.134966,-0.151278,-0.012466,-0.151278,1.146983,0.198763,-0.395517,-0.395517,0.000000,C-06,0,1,1,0,-0.073751,0.289767,0.7917
0,54,1.166776,-0.137914,-0.167850,-0.015414,-0.167850,1.170676,0.198958,-0.203219,-0.203219,0.000000,C-06,0,1,1,0,-0.076920,0.287345,0.8333
0,55,1.190426,-0.141688,-0.173593,-0.019188,-0.173593,1.194326,0.199623,-0.066364,-0.066364,0.000000,,0,1,1,0,-0.060123,0.151670,0.7500
0,56,1.210145,-0.145125,-0.160023,-0.022625,-0.160215,1.214045,0.200417,0.245380,0.245380,0.000000,C-06,0,1,1,0,-0.076878,0.226684,0.7292
0,57,1.233850,-0.149137,-0.154327,-0.026637,-0.154520,1.237751,0.200346,0.062000,0.062000,0.000000,C-06,0,1,1,0,-0.102258,0.368777,0.7708
0,58,1.257571,-0.152955,-0.151327,-0.030455,-0.151519,1.261471,0.200204,0.037651,0.037651,0.000000,,0,1,1,0,-0.089215,0.295028,0.6875
0,59,1.281324,-0.156697,-0.134220,-0.034197,-0.134413,1.285224,0.200614,0.240967,0.240967,0.000000,C-06,0,1,1,0,-0.085172,0.255928,0.6250
0,60,1.305153,-0.160437,-0.102068,-0.037937,-0.115130,1.309053,0.201354,0.425525,0.425525,0.000000,C-06,0,1,1,0,-0.079381,0.224236,0.6042
0,61,1.325075,-0.163553,-0.073245,-0.041053,-0.086307,1.328975,0.201860,0.432353,0.432353,0.000000,,0,1,1,0,-0.066980,0.172772,0.6250
0,62,1.349028,-0.166285,-0.052076,-0.043785,-0.065138,1.352928,0.200781,0.250026,0.250026,0.000000,C-06,0,1,1,0,-0.059449,0.137802,0.4792
0,63,1.373003,-0.168075,-0.040427,-0.045575,-0.053489,1.376903,0.200298,0.134342,0.134342,0.000000,,0,1,1,0,-0.057120,0.133324,0.4792
0,64,1.396991,-0.169688,-0.018725,-0.047188,-0.031787,1.400891,0.200412,0.270684,0.270684,0.000000,,0,1,1,0,-0.073200,0.209562,0.6042
0,65,1.420990,-0.171301,0.013104,-0.048821,-0.037540,1.424843,0.200437,0.383762,0.383762,0.000000,,0,1,1,0,-0.091873,0.314089,0.6667
0,66,1.444981,-0.172230,0.039379,-0.049773,-0.011265,1.448833,0.199917,0.310490,0.310490,0.000000,,0,1,1,0,-0.082748,0.279985,0.6875
0,67,1.468952,-0.172127,0.057466,-0.049693,0.006821,1.472805,0.199699,0.212393,0.212393,0.000000,,0,1,1,0,-0.067508,0.211930,0.7083
0,68,1.492900,-0.171560,0.074964,-0.049149,0.024320,1.496752,0.199553,0.215603,0.215603,0.000000,,0,1,1,0,-0.065878,0.204399,0.7292
0,69,1.512828,-0.170879,0.094572,-0.048953,-0.018837,1.513591,0.199257,0.300750,0.300750,0.000000,,0,1,1,0,-0.071535,0.234097,0.6667
0,70,1.536685,-0.169855,0.123707,-0.049466,0.010298,1.537465,0.198793,0.373484,0.373484,0.000000,,0,1,1,0,-0.066311,0.204878,0.6458
0,71,1.560460,-0.168028,0.149684,-0.049172,0.036274,1.561308,0.198604,0.331857,0.331857,0.000000,,0,1,1,0,-0.056859,0.159968,0.6667
0,72,1.584150,-0.165400,0.172001,-0.048073,0.058591,1.585118,0.198556,0.289859,0.289859,0.000000,,0,1,1,0,-0.061364,0.135288,0.4792
0,73,1.607751,-0.162173,0.193175,-0.046371,0.079765,1.608877,0.198441,0.280294,0.280294,0.000000,,0,1,1,0,-0.061336,0.138523,0.4792
0,74,1.627340,-0.159158,0.213060,-0.045379,0.011516,1.623038,0.198087,0.323418,0.323418,0.000000,,0,1,1,0,-0.060721,0.174624,0.6458
0,75,1.650732,-0.155060,0.237982,-0.045731,0.036437,1.646783,0.197821,0.340565,0.340565,0.000000,,0,1,1,0,-0.089824,0.332039,0.6875
0,76,1.673985,-0.150327,0.262435,-0.045433,0.060891,1.670511,0.197686,0.338387,0.338387,0.000000,,0,1,1,0,-0.077246,0.277652,0.6875
0,77,1.697095,-0.144869,0.283630,-0.044397,0.082086,1.694234,0.197869,0.294673,0.294673,0.000000,,0,1,1,0,-0.063174,0.214427,0.7083
0,78,1.720067,-0.138855,0.303739,-0.042788,0.102195,1.717926,0.197867,0.285321,0.285321,0.000000,,0,1,1,0,-0.066586,0.236196,0.7083
0,79,1.739097,-0.133510,0.321833,-0.041099,0.120289,1.735681,0.197609,0.315233,0.315233,0.000000,,0,1,1,0,-0.065397,0.231469,0.6875
0,80,1.761772,-0.126686,0.346120,-0.041538,0.031622,1.756109,0.197260,0.357087,0.357087,0.000000,,0,1,1,0,-0.061809,0.211573,0.6458
0,81,1.784236,-0.119353,0.373558,-0.041512,0.059060,1.779739,0.196851,0.409949,0.409949,0.000000,,0,1,1,0,-0.045336,0.111137,0.6042
0,82,1.802778,-0.112687,0.394801,-0.040906,0.080303,1.799434,0.197063,0.381673,0.381673,0.000000,,0,1,1,0,-0.046544,0.124460,0.6250
0,83,1.824827,-0.104032,0.416961,-0.039493,0.102463,1.823079,0.197437,0.335394,0.335394,0.000000,,0,1,1,0,-0.038836,0.086225,0.6250
0,84,1.846668,-0.094817,0.437900,-0.037484,0.123402,1.846699,0.197579,0.323135,0.323135,0.000000,,0,1,1,0,-0.064664,0.224434,0.6042
0,85,1.868288,-0.085136,0.460514,-0.037049,0.020754,1.865707,0.197419,0.357193,0.357193,0.000000,,0,1,1,0,-0.051708,0.132069,0.4792
0,86,1.889656,-0.074952,0.485152,-0.036948,0.045392,1.889377,0.197293,0.394455,0.394455,0.000000,,0,1,1,0,-0.075929,0.292258,0.6667
0,87,1.907255,-0.066005,0.505010,-0.036359,0.065250,1.909110,0.197495,0.384051,0.384051,0.000000,,0,1,1,0,-0.063318,0.239983,0.6875
0,88,1.928131,-0.054722,0.526766,-0.035054,0.087006,1.932805,0.197843,0.354468,0.354468,0.000000,,0,1,1,0,-0.059597,0.230579,0.7083
0,89,1.948753,-0.042917,0.547161,-0.033169,0.107401,1.956492,0.198108,0.337448,0.337448,0.000000,,0,1,1,0,-0.057327,0.220747,0.7292
0,90,1.969099,-0.030662,0.571319,-0.032111,0.005792,1.976202,0.197961,0.411602,0.411602,0.000000,,0,1,1,0,-0.054801,0.208332,0.6667
0,91,1.989119,-0.017869,0.597188,-0.032026,0.031660,1.999960,0.198140,0.445550,0.445550,0.000000,,0,1,1,0,-0.040742,0.120252,0.6458
0,92,2.005537,-0.006748,0.618668,-0.031423,0.053141,2.019780,0.198447,0.449157,0.449157,0.000000,,0,1,1,0,-0.038666,0.112113,0.6667
0,93,2.024921,0.007144,0.642412,-0.030069,0.076885,2.043590,0.198917,0.418051,0.418051,0.000000,,0,1,1,0,-0.049504,0.191918,0.6250
0,94,2.043983,0.021564,0.663607,-0.028096,0.098080,2.067411,0.199339,0.378402,0.378402,0.000000,,0,1,1,0,-0.059871,0.231089,0.6250
0,95,2.059623,0.033942,0.682559,-0.026016,0.117032,2.083111,0.199603,0.417605,0.417605,0.000000,,0,1,1,0,-0.075387,0.314960,0.6667
0,96,2.078059,0.049277,0.707512,-0.026253,0.016497,2.107935,0.200105,0.465011,0.465011,0.000000,,0,1,1,0,-0.065929,0.276167,0.6667
0,97,2.096182,0.065102,0.732823,-0.025599,0.041807,2.131985,0.200834,0.463588,0.463588,0.000000,,0,1,1,0,-0.057843,0.246575,0.7083
0,98,2.113978,0.081371,0.757107,-0.024396,0.066092,2.156067,0.200763,0.431807,0.431807,0.000000,,0,1,1,0,0.007921,-0.172391,0.6667
