timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
1024,25.834163,45.318,nan,nan,nan,nan,nan,nan,0.876953,0.019531,0.015625,0.032227,0.083008,0.000000,0.016602,0.860352
2048,21.228644,37.296,0.032347,0.717396,1.416063,0.014773,0.096973,0.994684,0.892578,0.029297,0.000977,0.040039,0.145508,0.000000,0.022461,0.863281
3072,22.475079,38.769,0.091852,1.033833,1.400800,0.035386,0.172656,0.966811,0.897461,0.022461,0.000000,0.048828,0.105469,0.000000,0.016602,0.874023
4096,22.465349,38.730,0.125465,0.181330,1.378246,0.061870,0.277637,0.946449,0.878906,0.020508,0.000000,0.030273,0.104492,0.000000,0.017578,0.859375
5120,28.650414,45.900,0.141273,0.854099,1.356950,0.073767,0.334961,0.926101,0.881836,0.010742,0.000000,0.049805,0.044922,0.000000,0.009766,0.869141
6144,34.008919,52.530,-0.049805,0.739843,1.333486,0.066843,0.324023,0.904975,0.887695,0.005859,0.000000,0.026367,0.000000,0.000000,0.005859,0.886719
7168,37.534692,56.850,0.006751,0.360921,1.312271,0.069140,0.319727,0.886067,0.885742,0.003906,0.000000,0.000977,0.002930,0.000000,0.002930,0.884766
8192,47.859820,70.300,0.138810,0.204850,1.283401,0.087481,0.328906,0.853696,0.902344,0.002930,0.000000,0.018555,0.008789,0.000000,0.002930,0.902344
9216,52.165399,75.940,-0.078495,0.196835,1.250713,0.097650,0.350488,0.829534,0.879883,0.003906,0.003906,0.004883,0.010742,0.000000,0.001953,0.873047
10240,61.305573,87.970,0.540876,0.077891,1.219022,0.110024,0.394043,0.802045,0.890625,0.001953,0.001953,0.020508,0.039062,0.000000,0.001953,0.881836
11264,69.235685,97.670,0.229357,0.203023,1.187173,0.117711,0.366406,0.779135,0.905273,0.000000,0.000000,0.062500,0.000000,0.000000,0.000000,0.896484
12288,79.215223,108.980,-1.182498,0.024346,1.159661,0.145261,0.412305,0.757104,0.883789,0.005859,0.002930,0.034180,0.000000,0.000000,0.003906,0.877930
13312,83.784936,114.470,0.267471,0.196749,1.129232,0.143879,0.392285,0.733785,0.901367,0.002930,0.000000,0.006836,0.006836,0.000000,0.002930,0.901367
14336,91.917525,123.810,0.405499,0.107230,1.097158,0.127460,0.384082,0.709646,0.906250,0.002930,0.004883,0.015625,0.005859,0.000000,0.002930,0.902344
15360,98.529299,132.130,0.288955,0.143752,1.064660,0.174724,0.409375,0.688188,0.889648,0.004883,0.010742,0.035156,0.023438,0.000000,0.002930,0.883789
