episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence
0,1,1.498732,-0.121644,0.066060,0.000761,0.015416,1.502633,0.052106,0.727755,0.727755,0.000000,,0,1,1,0,-0.010446,0.093145,0.7500
0,2,1.508956,-0.121225,0.028469,0.000847,-0.084941,1.512922,0.115797,-0.594383,-0.594383,0.000000,C-06,0,1,1,0,-0.005022,0.108237,0.7500
0,3,1.526912,-0.120796,0.049348,0.000121,-0.064062,1.530868,0.179242,0.325802,0.325802,0.000000,C-06,0,1,1,0,-0.009263,0.100780,0.7500
0,4,1.546479,-0.120368,0.097790,-0.000711,-0.015620,1.550421,0.199146,0.783815,0.783815,0.000000,C-06,0,1,1,0,-0.017876,0.145928,0.7708
0,5,1.570315,-0.119517,0.133835,-0.001395,0.020426,1.574263,0.198530,0.439077,0.439077,0.000000,C-06,0,1,1,0,-0.014124,0.136192,0.7292
0,6,1.590143,-0.116966,0.125667,-0.000125,0.012257,1.594214,0.200182,-0.172432,-0.172432,0.000000,C-06,0,1,1,0,-0.009420,0.130658,0.6875
0,7,1.609962,-0.114462,0.147290,0.001099,0.033880,1.614153,0.199437,0.397150,0.397150,0.000000,C-06,0,1,1,0,-0.025165,0.202739,0.6875
0,8,1.629686,-0.111971,0.185685,0.000536,-0.015859,1.634173,0.198212,0.620814,0.620814,0.000000,C-06,0,1,1,0,-0.029601,0.204228,0.6458
0,9,1.653247,-0.107845,0.195195,0.000179,-0.006349,1.658090,0.199431,0.092959,0.092959,0.000000,C-06,0,1,1,0,-0.045551,0.308560,0.6875
0,10,1.676741,-0.103479,0.216976,0.000072,0.015431,1.681987,0.198721,0.308635,0.308635,0.000000,C-06,0,1,1,0,0.035329,-0.196628,0.6458
0,11,1.696203,-0.099837,0.249530,0.000007,0.047986,1.701786,0.197288,0.561329,0.561329,0.000000,C-06,0,1,1,0,-0.010898,0.097634,0.7292
0,12,1.715526,-0.095733,0.271703,0.000422,0.070159,1.721535,0.197534,0.354837,0.354837,0.000000,C-06,0,1,1,0,-0.011632,0.114553,0.7500
0,13,1.738567,-0.090135,0.295381,0.000396,-0.019117,1.745344,0.197565,0.333406,0.333406,0.000000,,0,1,1,0,-0.007999,0.091743,0.7708
0,14,1.761427,-0.084070,0.323741,-0.000905,0.009243,1.768959,0.196935,0.411093,0.411093,0.000000,,0,1,1,0,-0.009828,0.103043,0.7500
0,15,1.780304,-0.078576,0.349855,-0.001517,0.035357,1.788609,0.196518,0.461014,0.461014,0.000000,,0,1,1,0,-0.008780,0.093612,0.7292
0,16,1.799014,-0.072423,0.372014,-0.001452,0.057516,1.808305,0.197002,0.389169,0.389169,0.000000,,0,1,1,0,-0.012552,0.126084,0.7500
0,17,1.817587,-0.065629,0.387849,-0.000734,0.073351,1.828069,0.197838,0.276700,0.276700,0.000000,,0,1,1,0,-0.011867,0.126765,0.6875
0,18,1.839709,-0.057101,0.408727,0.000536,0.094229,1.851455,0.197548,0.318463,0.318463,0.000000,,0,1,1,0,-0.021785,0.193343,0.6875
0,19,1.861570,-0.048086,0.442936,-0.000671,0.003176,1.875427,0.196037,0.542843,0.542843,0.000000,C-06,0,1,1,0,-0.028492,0.198237,0.6458
0,20,1.879556,-0.039954,0.461776,-0.000984,0.022016,1.895163,0.197545,0.339972,0.339972,0.000000,C-06,0,1,1,0,0.036727,-0.201114,0.6042
0,21,1.897404,-0.031316,0.474278,-0.000780,0.034518,1.914990,0.198358,0.231217,0.231217,0.000000,,0,1,1,0,0.032963,-0.188609,0.6667
0,22,1.915112,-0.022430,0.493001,-0.000293,0.053241,1.934798,0.197508,0.369710,0.369710,0.000000,,0,1,1,0,-0.014040,0.121523,0.7083
0,23,1.936050,-0.011414,0.529364,0.000744,0.089604,1.958433,0.196366,0.608526,0.608526,0.000000,C-06,0,1,1,0,-0.012605,0.108170,0.7500
0,24,1.953216,-0.001573,0.547657,0.000961,-0.017870,1.978361,0.198052,0.348198,0.348198,0.000000,C-06,0,1,1,0,-0.008908,0.099495,0.7500
0,25,1.970183,0.008606,0.568374,0.000474,0.002847,1.998142,0.197876,0.421744,0.421744,0.000000,,0,1,1,0,-0.009219,0.101739,0.7500
0,26,1.986921,0.019165,0.590231,0.000430,0.024704,2.017932,0.198026,0.449315,0.449315,0.000000,,0,1,1,0,-0.015343,0.151000,0.7500
0,27,2.006676,0.032394,0.617731,0.001025,0.052204,2.041700,0.198326,0.479415,0.479415,0.000000,,0,1,1,0,-0.011996,0.128536,0.7083
0,28,2.026085,0.046264,0.639795,0.002348,0.074267,2.065519,0.198961,0.386747,0.386747,0.000000,,0,1,1,0,-0.010391,0.121089,0.6667
0,29,2.042016,0.058200,0.658887,0.003899,0.093359,2.083111,0.199198,0.412615,0.412615,0.000000,,0,1,1,0,-0.012268,0.130285,0.6667
0,30,2.060805,0.073010,0.684390,0.003032,-0.006625,2.109753,0.199590,0.467543,0.467543,0.000000,,0,1,1,0,-0.026804,0.203025,0.6458
0,31,2.079233,0.088359,0.706426,0.003125,0.015411,2.133736,0.200067,0.405273,0.405273,0.000000,,0,1,1,0,0.036670,-0.198594,0.6458
0,32,2.097374,0.104146,0.729708,0.003738,0.038693,2.157776,0.200692,0.428559,0.428559,0.000000,,0,1,1,0,-0.014303,0.138935,0.6875
0,33,2.115169,0.120406,0.759785,0.004935,0.068770,2.181852,0.200880,0.543533,0.543533,0.000000,,0,1,1,0,-0.009754,0.109345,0.7500
0,34,2.132392,0.137178,0.788084,0.005972,-0.028480,2.206627,0.199961,0.489945,0.489945,0.000000,,0,1,1,0,-0.005059,0.084883,0.7708
0,35,2.146363,0.151451,0.806538,0.005552,-0.010025,2.226596,0.199548,0.378046,0.378046,0.000000,,0,1,1,0,-0.005608,0.095407,0.7500
0,36,2.162798,0.168833,0.826496,0.005463,0.009933,2.250516,0.199144,0.351989,0.351989,0.000000,,0,1,1,0,-0.005312,0.096841,0.7292
0,37,2.178774,0.186603,0.858988,0.005974,0.042424,2.274407,0.199599,0.603764,0.603764,0.000000,C-06,0,1,1,0,-0.009458,0.125731,0.7083
0,38,2.194232,0.204974,0.885504,0.007274,0.068940,2.298381,0.200357,0.485439,0.485439,0.000000,,0,1,1,0,-0.008318,0.123533,0.6667
0,39,2.206829,0.220557,0.900775,0.008245,-0.041772,2.319425,0.200460,0.325244,0.325244,0.000000,C-06,0,1,1,0,-0.025279,0.209256,0.6458
0,40,2.221650,0.239555,0.926854,0.007438,-0.015692,2.343507,0.201176,0.476810,0.476810,0.000000,C-06,0,1,1,0,0.043089,-0.214571,0.6250
0,41,2.236085,0.258922,0.951317,0.007160,0.008771,2.367660,0.201465,0.430971,0.430971,0.000000,,0,1,1,0,0.040686,-0.209126,0.6458
0,42,2.250126,0.278630,0.975925,0.007400,0.033378,2.391857,0.201824,0.428293,0.428293,0.000000,,0,1,1,0,-0.007575,0.108599,0.6875
0,43,2.261512,0.295337,1.002467,0.008023,0.059921,2.412065,0.202829,0.553096,0.553096,0.000000,,0,1,1,0,-0.006190,0.100775,0.7292
0,44,2.274731,0.315742,1.030424,0.008539,-0.037861,2.437473,0.202757,0.466603,0.466603,0.000000,,0,1,1,0,-0.005881,0.104713,0.7708
0,45,2.287441,0.336480,1.056550,0.007389,-0.011735,2.461770,0.202814,0.429158,0.429158,0.000000,,0,1,1,0,-0.004926,0.102629,0.7708
0,46,2.299736,0.357542,1.085590,0.006760,0.017305,2.486149,0.203404,0.472770,0.472770,0.000000,,0,1,1,0,-0.009082,0.134489,0.7292
0,47,2.311498,0.378926,1.114067,0.006754,0.045782,2.510555,0.203481,0.451870,0.451870,0.000000,,0,1,1,0,-0.007339,0.124717,0.7083
0,48,2.320823,0.396967,1.135013,0.007271,0.066728,2.530857,0.203108,0.389673,0.389673,0.000000,,0,1,1,0,-0.007389,0.123889,0.6667
0,49,2.331558,0.418845,1.159613,0.007254,-0.034156,2.556194,0.203128,0.379137,0.379137,0.000000,,0,1,1,0,-0.030552,0.236135,0.6458
0,50,2.341926,0.440989,1.191080,0.005737,-0.002689,2.580597,0.204151,0.482876,0.482876,0.000000,,0,1,1,0,0.043216,-0.216009,0.6250
0,51,2.351547,0.463387,1.215761,0.005010,0.021993,2.604964,0.203104,0.361942,0.361942,0.000000,,0,1,1,0,0.037465,-0.199769,0.6667
0,52,2.360720,0.485997,1.242286,0.004776,0.048518,2.629362,0.203368,0.390229,0.390229,0.000000,,0,1,1,0,-0.007135,0.102796,0.7292
0,53,2.368072,0.505008,1.268623,0.004916,0.074854,2.649745,0.203992,0.460287,0.460287,0.000000,,0,1,1,0,-0.007517,0.105147,0.7292
0,54,2.376318,0.528027,1.299728,0.004192,-0.019830,2.674800,0.203717,0.439332,0.439332,0.000000,,0,1,1,0,-0.006325,0.097221,0.7500
0,55,2.383767,0.551236,1.327091,0.002753,0.007533,2.699132,0.203050,0.377829,0.377829,0.000000,,0,1,1,0,-0.007433,0.107187,0.7500
0,56,2.389469,0.570694,1.348537,0.002073,0.028978,2.719397,0.202714,0.351147,0.351147,0.000000,,0,1,1,0,-0.011280,0.136395,0.7292
0,57,2.395954,0.594180,1.379160,0.001635,0.059601,2.743758,0.203072,0.415599,0.415599,0.000000,,0,1,1,0,-0.010338,0.127153,0.6875
0,58,2.401647,0.617799,1.405993,0.001998,0.086435,2.768051,0.202352,0.351657,0.351657,0.000000,,0,1,1,0,-0.010212,0.124535,0.6667
0,59,2.406745,0.641523,1.432862,0.001177,-0.012460,2.792557,0.202117,0.349426,0.349426,0.000000,,0,1,1,0,-0.044297,0.297355,0.6667
0,60,2.411285,0.665338,1.460833,-0.000328,0.015511,2.816754,0.201916,0.357950,0.357950,0.000000,,0,1,1,0,0.038588,-0.202960,0.6250
0,61,2.414425,0.685238,1.480869,-0.000936,0.035546,2.836891,0.201357,0.298091,0.298091,0.000000,,0,1,1,0,0.033057,-0.188557,0.6667
0,62,2.417660,0.709164,1.504322,-0.001132,0.058999,2.861033,0.201097,0.290595,0.290595,0.000000,,0,1,1,0,-0.031302,0.239911,0.7083
0,63,2.420604,0.733135,1.544260,-0.001034,0.098937,2.885185,0.201418,0.502963,0.502963,0.000000,C-06,0,1,1,0,-0.011910,0.108734,0.7500
0,64,2.422400,0.757132,1.568911,-0.001700,-0.001885,2.909122,0.200389,0.280923,0.280923,0.000000,C-06,0,1,1,0,-0.009575,0.101577,0.7708
0,65,2.423296,0.781131,1.586733,-0.002596,0.015936,2.933121,0.200056,0.207062,0.207062,0.000000,,0,1,1,0,-0.009585,0.102013,0.7708
0,66,2.423934,0.805117,1.622713,-0.003234,0.051916,2.957107,0.199818,0.453288,0.453288,0.000000,C-06,0,1,1,0,-0.015856,0.142200,0.7292
0,67,2.424119,0.829061,1.654039,-0.003419,0.083243,2.981051,0.199337,0.381466,0.381466,0.000000,,0,1,1,0,-0.013353,0.127116,0.6875
0,68,2.422642,0.852965,1.665658,-0.001942,0.094862,3.004955,0.199589,0.131924,0.131924,0.000000,C-06,0,1,1,0,-0.028429,0.222814,0.6875
