timestamp,mode,cage_version,raw_steering,raw_throttle,safe_steering,safe_throttle,emergency,rules_fired,cycles_since_last_state,oscillation_persistent,osc_rate_c01,osc_rate_c02,osc_rate_c03,ey,epsi,speed,kappa_ahead
1787045140.913792,enforcement,0.6.1,0.18896673619747162,0.7813752293586731,0.18896673619747162,0.7813752293586731,0,,0,0,0.0,0.0,0.0,-0.01328067276435943,-0.06968990817398787,0.00042863939227302106,0.2838717250201532
1787045149.096468,enforcement,0.6.1,0.18831486999988556,0.7817633748054504,0.18831486999988556,0.7817633748054504,0,,0,0,0.0,0.0,0.0,-0.008972654238541669,0.1636430174343836,0.0009126529607256206,0.2564697028485208
1787045149.834746,enforcement,0.6.1,0.1830529272556305,0.7835084497928619,0.1830529272556305,0.7835084497928619,0,,0,0,0.0,0.0,0.0,-0.003915790126616588,0.28399630066390097,0.05531659159625374,0.24038396549596835
1787045149.968938,enforcement,0.6.1,0.09706531465053558,0.7787529826164246,0.09706531465053558,0.7787529826164246,0,,0,0,0.0,0.0,0.0,0.0003494676307193023,0.34908344074067066,0.056527413800665324,0.18090762103994817
1787045150.013758,enforcement,0.6.1,0.11964450776576996,0.7633249163627625,0.11964450776576996,0.7633249163627625,0,,0,0,0.0,0.0,0.0,-0.005727506321276228,0.24608631230717093,0.08284491314594439,0.24953675808458115
1787045150.258345,enforcement,0.6.1,0.14028792083263397,0.7498781085014343,-0.44645818282287764,-0.5,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.004024673804027434,0.44645818282287764,0.07637411295219491,0.25325844200762465
1787045150.330323,enforcement,0.6.1,0.14929217100143433,0.7478406727313995,-0.44645818282287764,-0.5,1,C-06;C-02;C-05,0,0,0.0,0.0,0.0,0.006400072736480168,0.42101834193961357,0.0959219048238781,0.14422995598865232
1787045150.479523,enforcement,0.6.1,0.1415909081697464,0.7748735845088959,-0.44645818282287764,-0.5,1,C-06;C-02;C-05,0,0,0.0,0.0,0.0,0.005057919048802095,0.32525856696604993,0.10737346307153925,-0.016595502073349352
1787045150.670503,enforcement,0.6.1,0.15908657014369965,0.7633492946624756,-0.44645818282287764,-0.5,1,C-06;C-05,0,0,0.0,0.0,0.0,0.014958038721322293,0.2826893716470049,0.11939960499187957,-0.0706249788273023
1787045150.778838,enforcement,0.6.1,0.17595332860946655,0.754906415939331,-0.44645818282287764,-0.5,1,C-06;C-05,0,0,0.0,0.0,0.0,0.00977690587577907,0.31401393790903137,0.12483675562693197,0.000985013145917691
1787045151.015752,enforcement,0.6.1,0.20226740837097168,0.7482487559318542,-0.44645818282287764,-0.5,1,C-06;C-02;C-05,0,0,0.0,0.0,0.0,0.024159375935883194,0.646833533494549,0.08017871501552493,-0.029685171919915387
1787045151.190838,enforcement,0.6.1,0.1602933406829834,0.7507936656475067,-0.44645818282287764,-0.5,1,C-06;C-02;C-05,0,0,0.0,0.0,0.0,0.010454491084632964,0.33778276273312935,0.07775695142838766,0.0013426746920481222
1787045151.325659,enforcement,0.6.1,0.15264122188091278,0.7429455071687698,-0.44645818282287764,-0.5,1,C-06;C-05,0,0,0.0,0.0,0.0,0.010454491084632964,0.33778276273312935,0.06499661646434125,0.0013426746920481222
1787045151.534519,enforcement,0.6.1,0.17313507199287415,0.7424444258213043,-0.44645818282287764,-0.5,1,C-06;C-05,0,0,0.0,0.0,0.0,0.010454491084632964,0.33778276273312935,0.06499661646434125,0.0013426746920481222
1787045151.819801,enforcement,0.6.1,0.16717885434627533,0.7428323477506638,-0.44645818282287764,-0.5,1,C-06;C-05,0,0,0.0,0.0,0.0,0.012460632758020666,0.300408319892741,0.03209199725464539,-0.0327400881320223
1787045151.955002,enforcement,0.6.1,0.16449464857578278,0.744673028588295,-0.44645818282287764,-0.5,1,C-06;C-05,0,0,0.0,0.0,0.0,0.011208551790025785,-0.18424489534472857,0.027668329290078977,-0.0035310911147427133
1787045152.039656,enforcement,0.6.1,0.16357682645320892,0.7435353398323059,-0.44645818282287764,-0.5,1,C-06;C-05,0,0,0.0,0.0,0.0,0.010712847011169667,0.34040620550782824,0.027496818100778555,0.006797573486761913
