timestamp,mode,cage_version,raw_steering,raw_throttle,safe_steering,safe_throttle,emergency,rules_fired,cycles_since_last_state,oscillation_persistent,osc_rate_c01,osc_rate_c02,osc_rate_c03,ey,epsi,speed,kappa_ahead
0.050000,enforcement,0.5.1,-0.3492651418821905,0.46256377775140495,-0.3492651418821905,0.46256377775140495,0,,0,0,0.0,0.0,0.0,0.12239737791374707,0.11340976435034426,0.0,0.12478740749531683
0.100000,enforcement,0.5.1,-0.34926678483962315,0.46256377775140495,-0.34926678483962315,0.46256377775140495,0,,0,0,0.0,0.0,0.0,0.12239792565315166,0.11340976348107369,0.0006605533063009082,0.12478740749531683
0.150000,enforcement,0.5.1,-0.3856741635319786,0.4994269913563216,-0.3856741635319786,0.4994269913563216,0,,0,0,0.0,0.0,0.0,0.1223975714863383,0.06446659007254674,0.027448513673697453,0.0019100288122612004
0.200000,enforcement,0.5.1,-0.3793492946329786,0.4994269913563216,-0.3793492946329786,0.4994269913563216,0,,0,0,0.0,0.0,0.0,0.12238156779210745,0.04354373068485555,0.048471721252576566,0.0019100288122612004
0.250000,enforcement,0.5.1,-0.37360608205694273,0.4994269913563216,-0.37360608205694273,0.4994269913563216,0,,0,0,0.0,0.0,0.0,0.12230766039415684,0.025138762744241986,0.07890629868406193,0.0019100288122612004
0.300000,enforcement,0.5.1,-0.3697747054936191,0.4994269913563216,-0.3697747054936191,0.4994269913563216,0,,0,0,0.0,0.0,0.0,0.12222012199118931,0.013242891562838545,0.10099434951408802,0.0019100288122612004
0.350000,enforcement,0.5.1,-0.3642524241445108,0.4994269913563216,-0.3642524241445108,0.4994269913563216,0,,0,0,0.0,0.0,0.0,0.12198188244427846,-0.0027823174650807355,0.13352070870345473,0.0019100288122612004
0.400000,enforcement,0.5.1,-0.3606451160367277,0.4994269913563216,-0.3606451160367277,0.4994269913563216,0,,0,0,0.0,0.0,0.0,0.12178310478838894,-0.012818901265462415,0.1543539361491672,0.0019100288122612004
0.450000,enforcement,0.5.1,-0.35511287279984455,0.4994269913563216,-0.35511287279984455,0.4994269913563216,0,,0,0,0.0,0.0,0.0,0.12135042233992296,-0.026932887570413167,0.18456852493551815,0.0019100288122612004
0.500000,enforcement,0.5.1,-0.3509305081373424,0.4994269913563216,-0.3509305081373424,0.4994269913563216,0,,0,0,0.0,0.0,0.0,0.12096594542335565,-0.03702933394641395,0.19487163200877325,0.0019100288122612004
0.550000,enforcement,0.5.1,-0.3447310682205394,0.4994269913563216,-0.3447310682205394,0.4994269913563216,0,,0,0,0.0,0.0,0.0,0.12026707352933384,-0.05070541472887254,0.19790701724402687,0.0019100288122612004
0.600000,enforcement,0.5.1,-0.3400586816813736,0.4994269913563216,-0.3400586816813736,0.4994269913563216,0,,0,0,0.0,0.0,0.0,0.11968116400115988,-0.06042094124435224,0.19877944985059037,0.0019100288122612004
0.650000,enforcement,0.5.1,-0.33317787984518216,0.4994269913563216,-0.33317787984518216,0.4994269913563216,0,,0,0,0.0,0.0,0.0,0.11869657192428906,-0.07351102659628216,0.19900224024884394,0.0019100288122612004
0.700000,enforcement,0.5.1,-0.3280224322107422,0.4994269913563216,-0.3280224322107422,0.4994269913563216,0,,0,0,0.0,0.0,0.0,0.11790632076364321,-0.08279334043795694,0.19903805784208844,0.0019100288122612004
0.750000,enforcement,0.5.1,-0.3204962047179786,0.4994269913563216,-0.3204962047179786,0.4994269913563216,0,,0,0,0.0,0.0,0.0,0.11664494245494879,-0.09526698232689121,0.199019885719047,0.0019100288122612004
0.800000,enforcement,0.5.1,-0.31488701361239907,0.4994269913563216,-0.31488701361239907,0.4994269913563216,0,,0,0,0.0,0.0,0.0,0.11565843966861217,-0.10409925814879022,0.19899081873500812,0.0019100288122612004
0.850000,enforcement,0.5.1,-0.2996928728859721,0.5,-0.2996928728859721,0.5,0,,0,0,0.0,0.0,0.0,0.11412245398935181,-0.1422482969402778,0.19896246615117164,0.0
0.900000,enforcement,0.5.1,-0.2912795028584707,0.5,-0.2912795028584707,0.5,0,,0,0,0.0,0.0,0.0,0.11293994373625096,-0.15846776116760738,0.19909359796827394,0.0
0.950000,enforcement,0.5.1,-0.2819057480010799,0.5,-0.2819057480010799,0.5,0,,0,0,0.0,0.0,0.0,0.11114665551174971,-0.17178072844723055,0.19914452170348543,0.0
1.000000,enforcement,0.5.1,-0.27530153528303686,0.5,-0.27530153528303686,0.5,0,,0,0,0.0,0.0,0.0,0.10978400791698067,-0.18016829489301728,0.19915259987330974,0.0
1.050000,enforcement,0.5.1,-0.2661030583807361,0.5,-0.2661030583807361,0.5,0,,0,0,0.0,0.0,0.0,0.10775675922254971,-0.19055739762304352,0.19915308613186858,0.0
1.100000,enforcement,0.5.1,-0.25935916523771196,0.5,-0.25935916523771196,0.5,0,,0,0,0.0,0.0,0.0,0.10623102385877589,-0.19777968779538552,0.19915118468451143,0.0
1.150000,enforcement,0.5.1,-0.24977659142152345,0.5,-0.24977659142152345,0.5,0,,0,0,0.0,0.0,0.0,0.10398823669296761,-0.20729372885793118,0.1991543282772648,0.0
1.200000,enforcement,0.5.1,-0.24274234281315132,0.5,-0.24274234281315132,0.5,0,,0,0,0.0,0.0,0.0,0.10231123655484176,-0.21397122283791314,0.19915845355734332,0.0
1.250000,enforcement,0.5.1,-0.23276482427127182,0.5,-0.23276482427127182,0.5,0,,0,0,0.0,0.0,0.0,0.09986780459107691,-0.22279529833986308,0.19916860479524168,0.0
