timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
38912,33.649652,53.310,0.698718,0.143406,2.166550,0.194881,0.465551,0.710060,0.939453,0.016602,0.007812,0.005859,0.016602,0.015625,0.016602,0.936523
39936,36.294810,57.450,0.838927,0.079282,2.142653,0.136641,0.492871,0.699122,0.935547,0.013672,0.000000,0.001953,0.003906,0.013672,0.013672,0.934570
40960,41.291471,65.180,0.908519,0.036731,2.114671,0.137078,0.500488,0.689875,0.943359,0.007812,0.000000,0.003906,0.019531,0.004883,0.007812,0.943359
41984,43.165629,65.420,0.930282,0.033395,2.088937,0.129323,0.469336,0.683360,0.926758,0.011719,0.000000,0.000000,0.003906,0.011719,0.011719,0.926758
43008,43.202511,68.630,0.813107,0.150617,2.064030,0.133817,0.440430,0.672023,0.940430,0.013672,0.000000,0.001953,0.003906,0.013672,0.013672,0.939453
44032,42.937022,69.490,0.828301,0.053404,2.034094,0.108911,0.458203,0.663983,0.943359,0.017578,0.000000,0.006836,0.010742,0.014648,0.017578,0.941406
45056,44.383702,72.930,0.863625,0.065515,2.019131,0.512033,0.397964,0.664519,0.935547,0.013672,0.000000,0.003906,0.000000,0.012695,0.013672,0.935547
46080,46.106880,76.010,0.911343,0.053278,2.016137,0.203030,0.531445,0.658640,0.928711,0.010742,0.000000,0.014648,0.002930,0.007812,0.010742,0.926758
47104,48.213727,81.960,0.838667,0.047852,1.998032,0.222969,0.420810,0.655742,0.923828,0.008789,0.000000,0.000000,0.014648,0.007812,0.008789,0.923828
48128,44.437761,75.850,0.814761,0.066032,1.990774,0.121106,0.459961,0.650378,0.929688,0.017578,0.009766,0.010742,0.012695,0.016602,0.017578,0.927734
49152,46.936750,80.440,0.748108,0.129077,1.962238,0.159831,0.531445,0.637368,0.950195,0.005859,0.000000,0.000000,0.002930,0.005859,0.005859,0.949219
50176,45.606294,78.160,0.880751,0.060895,1.931576,0.137648,0.511523,0.630717,0.952148,0.014648,0.000000,0.012695,0.007812,0.009766,0.014648,0.951172
51200,46.484162,81.390,0.897569,0.101205,1.914212,0.418141,0.275298,0.629946,0.916992,0.006836,0.000000,0.003906,0.014648,0.003906,0.006836,0.915039
52224,48.517007,85.810,0.902032,0.033082,1.902296,0.167086,0.456152,0.618840,0.933594,0.007812,0.000000,0.000000,0.000000,0.006836,0.007812,0.932617
53248,55.962482,93.600,0.937931,0.045809,1.866388,0.181959,0.528125,0.608863,0.939453,0.007812,0.000000,0.000000,0.024414,0.006836,0.007812,0.939453
54272,60.758488,97.570,0.922089,0.060364,1.835258,0.179178,0.515527,0.600356,0.939453,0.008789,0.000000,0.000000,0.000000,0.008789,0.008789,0.938477
55296,61.900358,95.440,0.799268,0.162628,1.808477,0.177395,0.504297,0.590998,0.948242,0.012695,0.004883,0.003906,0.018555,0.009766,0.012695,0.947266
56320,62.951462,92.690,0.931293,0.067054,1.774336,0.200907,0.532617,0.581709,0.914062,0.013672,0.003906,0.002930,0.009766,0.013672,0.013672,0.913086
57344,55.271747,79.710,0.811324,0.199696,1.746666,0.200351,0.494531,0.574609,0.929688,0.025391,0.000000,0.005859,0.008789,0.025391,0.025391,0.929688
58368,54.583844,78.480,0.912954,0.062845,1.722676,0.173127,0.526074,0.567897,0.948242,0.013672,0.000000,0.001953,0.003906,0.013672,0.013672,0.947266
59392,52.392755,71.090,0.938915,0.046956,1.693793,0.138478,0.508691,0.558174,0.927734,0.014648,0.000977,0.005859,0.002930,0.012695,0.014648,0.926758
60416,40.003335,58.300,0.748742,0.197030,1.659420,0.141456,0.506836,0.548893,0.916992,0.019531,0.000000,0.003906,0.028320,0.016602,0.019531,0.914062
61440,38.913824,58.940,0.859583,0.110473,1.634332,0.212734,0.520996,0.545909,0.938477,0.009766,0.000000,0.014648,0.008789,0.008789,0.009766,0.937500
62464,38.766567,61.250,0.914733,0.049869,1.620250,0.200764,0.526172,0.537915,0.921875,0.013672,0.000000,0.002930,0.000977,0.010742,0.013672,0.920898
63488,42.842699,65.670,0.832961,0.058010,1.590598,0.138278,0.501074,0.530629,0.949219,0.012695,0.000000,0.000000,0.028320,0.011719,0.012695,0.948242
64512,49.361645,73.370,0.805624,0.114749,1.556884,0.226225,0.537500,0.520219,0.952148,0.007812,0.000000,0.004883,0.000000,0.005859,0.007812,0.952148
65536,46.800095,70.690,0.933031,0.040342,1.528226,0.437565,0.501756,0.518699,0.919922,0.018555,0.003906,0.004883,0.017578,0.015625,0.018555,0.918945
66560,44.562678,66.460,0.873835,0.052192,1.509315,0.299926,0.555664,0.506971,0.928711,0.022461,0.000977,0.006836,0.018555,0.018555,0.022461,0.926758
67584,43.466152,67.940,0.897853,0.036730,1.469721,0.297926,0.553027,0.499165,0.914062,0.013672,0.000000,0.000000,0.042969,0.009766,0.013672,0.913086
68608,41.110424,66.390,0.864338,0.049876,1.444121,1.316615,0.502122,0.496550,0.906250,0.016602,0.000000,0.000000,0.016602,0.014648,0.016602,0.905273
69632,43.560236,69.620,0.891809,0.033583,1.436332,0.334477,0.416061,0.495993,0.922852,0.010742,0.000000,0.002930,0.000977,0.008789,0.010742,0.921875
70656,35.415978,61.300,0.918275,0.024702,1.427666,0.213052,0.513867,0.489534,0.923828,0.014648,0.003906,0.002930,0.004883,0.010742,0.014648,0.922852
71680,37.597771,65.500,0.917522,0.038010,1.395478,0.291719,0.553223,0.479902,0.929688,0.010742,0.007812,0.001953,0.005859,0.008789,0.010742,0.929688
72704,41.625506,70.810,0.907674,0.034518,1.360078,0.271894,0.576465,0.473273,0.916992,0.011719,0.000000,0.003906,0.007812,0.008789,0.011719,0.916016
73728,43.477215,76.770,0.921835,0.042846,1.333361,0.231219,0.544629,0.466603,0.902344,0.010742,0.000000,0.001953,0.012695,0.006836,0.010742,0.898438
74752,47.215115,82.650,0.850267,0.033223,1.301435,0.180571,0.518750,0.459595,0.916992,0.008789,0.005859,0.002930,0.006836,0.005859,0.008789,0.916016
75776,48.820441,84.130,0.860040,0.032908,1.270430,0.332395,0.587793,0.451868,0.944336,0.008789,0.000000,0.002930,0.023438,0.004883,0.008789,0.940430
76800,52.861334,89.940,0.900670,0.035575,1.235082,0.287439,0.558398,0.442361,0.930664,0.004883,0.000000,0.000000,0.000000,0.004883,0.004883,0.930664
77824,54.959075,93.930,0.923634,0.036206,1.191147,0.382959,0.575391,0.433555,0.917969,0.013672,0.000000,0.008789,0.040039,0.010742,0.013672,0.916992
78848,58.629309,99.360,0.904468,0.030972,1.152121,0.440829,0.556949,0.425751,0.938477,0.005859,0.002930,0.004883,0.002930,0.002930,0.005859,0.938477
79872,59.770676,102.000,0.951275,0.022395,1.119265,0.246401,0.580176,0.419137,0.935547,0.008789,0.000000,0.000000,0.001953,0.006836,0.008789,0.935547
80896,62.880366,108.830,0.938950,0.032106,1.090380,0.199623,0.557715,0.412995,0.911133,0.005859,0.000000,0.001953,0.000000,0.005859,0.005859,0.910156
81920,59.430319,106.360,0.919667,0.031892,1.072882,0.521079,0.484608,0.414653,0.917969,0.012695,0.000000,0.000000,0.030273,0.010742,0.012695,0.916992
82944,63.785407,111.160,0.899758,0.042644,1.077292,0.374932,0.545573,0.413427,0.921875,0.006836,0.000000,0.001953,0.000977,0.005859,0.006836,0.921875
83968,62.239947,111.330,0.954201,0.029163,1.065574,0.310756,0.592090,0.408872,0.916016,0.011719,0.001953,0.005859,0.038086,0.009766,0.011719,0.915039
84992,65.930457,116.710,0.907317,0.044259,1.046210,0.403136,0.540625,0.407240,0.927734,0.005859,0.000000,0.000000,0.000000,0.005859,0.005859,0.927734
86016,67.235638,119.630,0.923147,0.040081,1.033990,0.266424,0.577832,0.402058,0.936523,0.005859,0.000000,0.006836,0.027344,0.004883,0.005859,0.934570
87040,71.376514,125.670,0.830678,0.061958,1.014057,0.322797,0.479048,0.401860,0.915039,0.002930,0.000000,0.002930,0.000977,0.001953,0.002930,0.915039
88064,73.615961,130.420,0.958237,0.027887,1.006314,0.243529,0.587891,0.395440,0.920898,0.004883,0.000000,0.000000,0.000000,0.003906,0.004883,0.919922
89088,73.760433,131.890,0.927518,0.046865,0.977457,0.294498,0.596289,0.392541,0.904297,0.006836,0.000000,0.001953,0.000000,0.005859,0.006836,0.903320
