timestamp,mode,cage_version,raw_steering,raw_throttle,safe_steering,safe_throttle,emergency,rules_fired,cycles_since_last_state,oscillation_persistent,osc_rate_c01,osc_rate_c02,osc_rate_c03
0.050000,,0.5.0,-0.0,0.5,-0.0,0.5,0,,0,0,0.0,0.0,0.0
0.100000,,0.5.0,-7.287783471126978e-26,0.5,-7.287783471126978e-26,0.5,0,,0,0,0.0,0.0,0.0
0.150000,,0.5.0,4.027391564626841e-19,0.5,4.027391564626841e-19,0.5,0,,0,0,0.0,0.0,0.0
0.200000,,0.5.0,3.19643803723957e-20,0.5,3.19643803723957e-20,0.5,0,,0,0,0.0,0.0,0.0
0.250000,,0.5.0,-9.8825954420845e-18,0.5,-9.8825954420845e-18,0.5,0,,0,0,0.0,0.0,0.0
0.301000,,0.5.0,8.859370719597037e-18,0.5,8.859370719597037e-18,0.5,0,,0,0,0.0,0.0,0.0
0.350000,,0.5.0,-1.4575566942253956e-26,0.5,-1.4575566942253956e-26,0.5,0,,0,0,0.0,0.0,0.0
0.400000,,0.5.0,-1.4575566942253956e-26,0.5,-1.4575566942253956e-26,0.5,0,,0,0,0.0,0.0,0.0
0.450000,,0.5.0,-1.4575566942253956e-26,0.5,-1.4575566942253956e-26,0.5,0,,0,0,0.0,0.0,0.0
0.500000,,0.5.0,-1.4575566942253956e-26,0.5,-1.4575566942253956e-26,0.5,0,,0,0,0.0,0.0,0.0
0.550000,,0.5.0,-1.1354335996498756e-17,0.5,-1.1354335996498756e-17,0.5,0,,0,0,0.0,0.0,0.0
0.600000,,0.5.0,8.734218256139606e-18,0.5,8.734218256139606e-18,0.5,0,,0,0,0.0,0.0,0.0
0.650000,,0.5.0,-1.7149759558495988e-17,0.5,-1.7149759558495988e-17,0.5,0,,0,0,0.0,0.0,0.0
0.700000,,0.5.0,-1.0819353590535142e-17,0.5,-1.0819353590535142e-17,0.5,0,,0,0,0.0,0.0,0.0
0.750000,,0.5.0,1.0458656134429357e-17,0.5,1.0458656134429357e-17,0.5,0,,0,0,0.0,0.0,0.0
0.800000,,0.5.0,-1.4575566942253956e-26,0.5,-1.4575566942253956e-26,0.5,0,,0,0,0.0,0.0,0.0
0.850000,,0.5.0,-1.1339053348372977e-16,0.5,-1.1339053348372977e-16,0.5,0,,0,0,0.0,0.0,0.0
0.900000,,0.5.0,-9.601687928602141e-17,0.5,-9.601687928602141e-17,0.5,0,,0,0,0.0,0.0,0.0
0.950000,,0.5.0,-1.0607822535664811e-16,0.5,-1.0607822535664811e-16,0.5,0,,0,0,0.0,0.0,0.0
1.000000,,0.5.0,4.249851092914556e-16,0.5,4.249851092914556e-16,0.5,0,,0,0,0.0,0.0,0.0
1.050000,,0.5.0,-2.5929709612170545e-16,0.5,-2.5929709612170545e-16,0.5,0,,0,0,0.0,0.0,0.0
1.100000,,0.5.0,5.450408389792465e-16,0.5,5.450408389792465e-16,0.5,0,,0,0,0.0,0.0,0.0
1.150000,,0.5.0,8.930446569691828e-17,0.5,8.930446569691828e-17,0.5,0,,0,0,0.0,0.0,0.0
1.200000,,0.5.0,5.001410540275992e-17,0.5,5.001410540275992e-17,0.5,0,,0,0,0.0,0.0,0.0
1.250000,,0.5.0,5.001410540275992e-17,0.5,5.001410540275992e-17,0.5,0,,0,0,0.0,0.0,0.0
1.300000,,0.5.0,5.001410540275988e-17,0.5,5.001410540275988e-17,0.5,0,,0,0,0.0,0.0,0.0
1.350000,,0.5.0,5.001410540275991e-17,0.5,5.001410540275991e-17,0.5,0,,0,0,0.0,0.0,0.0
1.400000,,0.5.0,-4.973656337032039e-16,0.5,-4.973656337032039e-16,0.5,0,,0,0,0.0,0.0,0.0
1.450000,,0.5.0,4.08668711462961e-16,0.5,4.08668711462961e-16,0.5,0,,0,0,0.0,0.0,0.0
1.500000,,0.5.0,-5.348808464441717e-16,0.5,-5.348808464441717e-16,0.5,0,,0,0,0.0,0.0,0.0
1.550000,,0.5.0,-1.7173077563923804e-16,0.5,-1.7173077563923804e-16,0.5,0,,0,0,0.0,0.0,0.0
1.600000,,0.5.0,1.079281240470912e-15,0.5,1.079281240470912e-15,0.5,0,,0,0,0.0,0.0,0.0
1.650000,,0.5.0,6.799214870691397e-16,0.5,6.799214870691397e-16,0.5,0,,0,0,0.0,0.0,0.0
1.700000,,0.5.0,1.293157500188394e-16,0.5,1.293157500188394e-16,0.5,0,,0,0,0.0,0.0,0.0
1.750000,,0.5.0,1.2354835768312706e-16,0.5,1.2354835768312706e-16,0.5,0,,0,0,0.0,0.0,0.0
1.800000,,0.5.0,9.759509217240816e-17,0.5,9.759509217240816e-17,0.5,0,,0,0,0.0,0.0,0.0
1.850000,,0.5.0,9.759509217240816e-17,0.5,9.759509217240816e-17,0.5,0,,0,0,0.0,0.0,0.0
1.900000,,0.5.0,9.759509217240816e-17,0.5,9.759509217240816e-17,0.5,0,,0,0,0.0,0.0,0.0
1.950000,,0.5.0,-5.064221048292892e-15,0.5,-5.064221048292892e-15,0.5,0,,0,0,0.0,0.0,0.0
2.000000,,0.5.0,-3.9270618867987827e-16,0.5,-3.9270618867987827e-16,0.5,0,,0,0,0.0,0.0,0.0
2.050000,,0.5.0,-5.809439963029523e-15,0.5,-5.809439963029523e-15,0.5,0,,0,0,0.0,0.0,0.0
2.100000,,0.5.0,-5.827859839823583e-15,0.5,-5.827859839823583e-15,0.5,0,,0,0,0.0,0.0,0.0
2.150000,,0.5.0,1.5852525394722008e-15,0.5,1.5852525394722008e-15,0.5,0,,0,0,0.0,0.0,0.0
2.200000,,0.5.0,-2.9123410871332413e-15,0.5,-2.9123410871332413e-15,0.5,0,,0,0,0.0,0.0,0.0
2.250000,,0.5.0,1.9626046895327525e-15,0.5,1.9626046895327525e-15,0.5,0,,0,0,0.0,0.0,0.0
2.301000,,0.5.0,-3.712144319019655e-15,0.5,-3.712144319019655e-15,0.5,0,,0,0,0.0,0.0,0.0
2.350000,,0.5.0,1.879379052481369e-15,0.5,1.879379052481369e-15,0.5,0,,0,0,0.0,0.0,0.0
2.400000,,0.5.0,-2.0123291905238893e-16,0.5,-2.0123291905238893e-16,0.5,0,,0,0,0.0,0.0,0.0
2.450000,,0.5.0,-1.9587597696835527e-15,0.5,-1.9587597696835527e-15,0.5,0,,0,0,0.0,0.0,0.0
2.500000,,0.5.0,5.953931431219961e-16,0.5,5.953931431219961e-16,0.5,0,,0,0,0.0,0.0,0.0
2.550000,,0.5.0,1.310394950954322e-15,0.5,1.310394950954322e-15,0.5,0,,0,0,0.0,0.0,0.0
2.600000,,0.5.0,6.032424938788934e-15,0.5,6.032424938788934e-15,0.5,0,,0,0,0.0,0.0,0.0
2.650000,,0.5.0,6.559059365820168e-16,0.5,6.559059365820168e-16,0.5,0,,0,0,0.0,0.0,0.0
2.700000,,0.5.0,-4.92177261703038e-16,0.5,-4.92177261703038e-16,0.5,0,,0,0,0.0,0.0,0.0
2.750000,,0.5.0,-6.355843587050882e-16,0.5,-6.355843587050882e-16,0.5,0,,0,0,0.0,0.0,0.0
2.800000,,0.5.0,4.0995178049725425e-15,0.5,4.0995178049725425e-15,0.5,0,,0,0,0.0,0.0,0.0
2.850000,,0.5.0,-2.271373152633967e-15,0.5,-2.271373152633967e-15,0.5,0,,0,0,0.0,0.0,0.0
2.900000,,0.5.0,-4.794708083248176e-16,0.5,-4.794708083248176e-16,0.5,0,,0,0,0.0,0.0,0.0
2.950000,,0.5.0,-4.480499972933863e-16,0.5,-4.480499972933863e-16,0.5,0,,0,0,0.0,0.0,0.0
3.000000,,0.5.0,-3.778633254157198e-16,0.5,-3.778633254157198e-16,0.5,0,,0,0,0.0,0.0,0.0
3.050000,,0.5.0,-3.5125734806182136e-16,0.5,-3.5125734806182136e-16,0.5,0,,0,0,0.0,0.0,0.0
3.100000,,0.5.0,7.286254137855509e-15,0.5,7.286254137855509e-15,0.5,0,,0,0,0.0,0.0,0.0
3.150000,,0.5.0,3.4012295144477228e-15,0.5,3.4012295144477228e-15,0.5,0,,0,0,0.0,0.0,0.0
3.200000,,0.5.0,3.3550903757621885e-15,0.5,3.3550903757621885e-15,0.5,0,,0,0,0.0,0.0,0.0
3.250000,,0.5.0,4.648788569067142e-15,0.5,4.648788569067142e-15,0.5,0,,0,0,0.0,0.0,0.0
3.300000,,0.5.0,-6.13875833286695e-15,0.5,-6.13875833286695e-15,0.5,0,,0,0,0.0,0.0,0.0
3.350000,,0.5.0,-9.099593373213402e-15,0.5,-9.099593373213402e-15,0.5,0,,0,0,0.0,0.0,0.0
3.400000,,0.5.0,-8.855200122988047e-15,0.5,-8.855200122988047e-15,0.5,0,,0,0,0.0,0.0,0.0
3.450000,,0.5.0,1.3673315726377405e-14,0.5,1.3673315726377405e-14,0.5,0,,0,0,0.0,0.0,0.0
3.500000,,0.5.0,2.9518144782691265e-14,0.5,2.9518144782691265e-14,0.5,0,,0,0,0.0,0.0,0.0
3.550000,,0.5.0,-6.197202141085031e-15,0.5,-6.197202141085031e-15,0.5,0,,0,0,0.0,0.0,0.0
3.600000,,0.5.0,7.943386679321551e-15,0.5,7.943386679321551e-15,0.5,0,,0,0,0.0,0.0,0.0
3.650000,,0.5.0,-1.1843165580899818e-14,0.5,-1.1843165580899818e-14,0.5,0,,0,0,0.0,0.0,0.0
3.700000,,0.5.0,-1.649827859997635e-14,0.5,-1.649827859997635e-14,0.5,0,,0,0,0.0,0.0,0.0
3.750000,,0.5.0,-4.9870731642466567e-14,0.5,-4.9870731642466567e-14,0.5,0,,0,0,0.0,0.0,0.0
3.800000,,0.5.0,-4.974493039714552e-14,0.5,-4.974493039714552e-14,0.5,0,,0,0,0.0,0.0,0.0
3.850000,,0.5.0,-1.5016283224532716e-15,0.5,-1.5016283224532716e-15,0.5,0,,0,0,0.0,0.0,0.0
3.900000,,0.5.0,-2.4220837567783317e-15,0.5,-2.4220837567783317e-15,0.5,0,,0,0,0.0,0.0,0.0
3.950000,,0.5.0,-9.445229912789234e-14,0.5,-9.445229912789234e-14,0.5,0,,0,0,0.0,0.0,0.0
4.000000,,0.5.0,-7.686465100775189e-14,0.5,-7.686465100775189e-14,0.5,0,,0,0,0.0,0.0,0.0
4.050000,,0.5.0,2.859850268283958e-14,0.5,2.859850268283958e-14,0.5,0,,0,0,0.0,0.0,0.0
4.100000,,0.5.0,-1.354332560128662e-13,0.5,-1.354332560128662e-13,0.5,0,,0,0,0.0,0.0,0.0
4.150000,,0.5.0,-1.0120773267074486e-13,0.5,-1.0120773267074486e-13,0.5,0,,0,0,0.0,0.0,0.0
4.200000,,0.5.0,-1.1135005255512385e-13,0.5,-1.1135005255512385e-13,0.5,0,,0,0,0.0,0.0,0.0
4.250000,,0.5.0,-1.3306031961686408e-13,0.5,-1.3306031961686408e-13,0.5,0,,0,0,0.0,0.0,0.0
4.300000,,0.5.0,-1.3295398332066716e-13,0.5,-1.3295398332066716e-13,0.5,0,,0,0,0.0,0.0,0.0
4.350000,,0.5.0,-1.420931374006493e-13,0.5,-1.420931374006493e-13,0.5,0,,0,0,0.0,0.0,0.0
4.400000,,0.5.0,-1.3947618312832199e-13,0.5,-1.3947618312832199e-13,0.5,0,,0,0,0.0,0.0,0.0
4.450000,,0.5.0,-1.4862975568913712e-13,0.5,-1.4862975568913712e-13,0.5,0,,0,0,0.0,0.0,0.0
4.500000,,0.5.0,-1.4601784788510323e-13,0.5,-1.4601784788510323e-13,0.5,0,,0,0,0.0,0.0,0.0
4.550000,,0.5.0,-1.551519554967941e-13,0.5,-1.551519554967941e-13,0.5,0,,0,0,0.0,0.0,0.0
4.600000,,0.5.0,-1.6539736751916394e-13,0.5,-1.6539736751916394e-13,0.5,0,,0,0,0.0,0.0,0.0
4.650000,,0.5.0,-1.8839268168570267e-13,0.5,-1.8839268168570267e-13,0.5,0,,0,0,0.0,0.0,0.0
4.700000,,0.5.0,1.8510343780759277e-13,0.5,1.8510343780759277e-13,0.5,0,,0,0,0.0,0.0,0.0
4.750000,,0.5.0,-3.1092658196397455e-15,0.5,-3.1092658196397455e-15,0.5,0,,0,0,0.0,0.0,0.0
4.800000,,0.5.0,-4.2166151138454604e-13,0.5,-4.2166151138454604e-13,0.5,0,,0,0,0.0,0.0,0.0
4.850000,,0.5.0,-2.6154628607191166e-13,0.5,-2.6154628607191166e-13,0.5,0,,0,0,0.0,0.0,0.0
4.900000,,0.5.0,-2.8479536550121554e-13,0.5,-2.8479536550121554e-13,0.5,0,,0,0,0.0,0.0,0.0
4.950000,,0.5.0,2.736127226551192e-13,0.5,2.736127226551192e-13,0.5,0,,0,0,0.0,0.0,0.0
5.000000,,0.5.0,-6.407166951872833e-13,0.5,-6.407166951872833e-13,0.5,0,,0,0,0.0,0.0,0.0
5.050000,,0.5.0,3.3131019092389355e-13,0.5,3.3131019092389355e-13,0.5,0,,0,0,0.0,0.0,0.0
5.100000,,0.5.0,-7.067218892176825e-13,0.5,-7.067218892176825e-13,0.5,0,,0,0,0.0,0.0,0.0
5.150000,,0.5.0,-3.619688423453887e-13,0.5,-3.619688423453887e-13,0.5,0,,0,0,0.0,0.0,0.0
5.200000,,0.5.0,4.2390854761166515e-13,0.5,4.2390854761166515e-13,0.5,0,,0,0,0.0,0.0,0.0
