episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence
0,1,-0.001054,0.034345,-0.076750,0.156604,0.036660,8.785119,0.053655,-0.896654,-0.896654,0.000000,,0,1,1,0,-0.095785,-0.022091,0.5625
0,2,0.007192,0.034220,-0.128760,0.156631,-0.078115,0.010941,0.105960,-0.778587,-0.778587,0.000000,,0,1,1,0,-0.097736,-0.071682,0.5417
0,3,0.023932,0.033842,-0.178984,0.156269,-0.128340,0.027681,0.167935,-0.646698,-0.646698,0.000000,,0,1,1,0,-0.104430,-0.118085,0.5208
0,4,0.042873,0.031755,-0.210397,0.154200,-0.159752,0.046625,0.197315,-0.264645,-0.496698,-0.232053,C-06,0,1,1,0,-0.108023,-0.164167,0.4792
0,5,0.066275,0.027762,-0.236337,0.150230,-0.185693,0.070031,0.197798,-0.012930,-0.346698,-0.333768,C-06,0,1,1,0,-0.112302,-0.199709,0.4375
0,6,0.085740,0.023204,-0.224710,0.145690,-0.174065,0.089499,0.200373,0.447841,0.242209,-0.205632,C-06;C-03,0,1,1,0,-0.117594,-0.246420,0.3958
0,7,0.105285,0.018567,-0.201334,0.141067,-0.188272,0.109185,0.201318,0.366016,0.391070,0.025053,C-03,0,1,1,0,-0.122390,-0.235496,0.3333
0,8,0.128872,0.013004,-0.169007,0.135504,-0.155945,0.132772,0.202479,-0.045100,0.431768,0.476868,C-06;C-03,0,1,1,0,-0.128114,-0.203396,0.3333
0,9,0.152577,0.007963,-0.145208,0.130463,-0.132146,0.156477,0.201848,-0.495551,0.303295,0.798845,C-06;C-03,0,1,1,0,-0.129425,-0.178951,0.3750
0,10,0.172393,0.004169,-0.125579,0.126669,-0.112517,0.176293,0.201696,-0.559939,0.303295,0.863234,C-06;C-03,0,1,0,0,0.130064,-0.155261,0.5208
0,11,0.176368,0.003732,-0.124293,0.126232,-0.111231,0.180268,0.000000,-0.689192,0.303295,0.992487,C-06;C-03;C-05,1,1,0,1,0.126340,-0.132823,0.5208
