timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
1024,36.392254,63.312,nan,nan,nan,nan,nan,nan,0.906250,0.015625,0.082031,0.040039,0.137695,0.000000,0.015625,0.890625
2048,30.995518,55.972,-0.019985,53.497087,1.416928,0.004050,0.027539,0.996459,0.894531,0.019531,0.179688,0.037109,0.234375,0.000000,0.019531,0.849609
3072,29.456360,53.789,-0.077909,28.189240,1.413912,0.005508,0.013281,0.990556,0.905273,0.020508,0.140625,0.037109,0.219727,0.000000,0.020508,0.869141
4096,32.285191,57.609,-0.139129,30.588234,1.403188,0.004112,0.031934,0.979489,0.909180,0.011719,0.124023,0.023438,0.128906,0.000000,0.011719,0.888672
5120,35.496182,62.325,0.029695,39.124889,1.399298,0.001802,0.006055,0.982731,0.893555,0.010742,0.097656,0.013672,0.115234,0.000000,0.010742,0.875977
6144,37.223877,64.957,0.079822,47.762911,1.403494,0.003002,0.039453,0.986426,0.911133,0.013672,0.126953,0.016602,0.198242,0.000000,0.013672,0.891602
7168,39.215102,68.180,0.008348,59.216512,1.404910,0.003023,0.014258,0.984043,0.904297,0.009766,0.159180,0.018555,0.112305,0.000000,0.009766,0.886719
8192,43.938736,74.670,0.129368,53.712469,1.397935,0.002084,0.008105,0.972590,0.884766,0.006836,0.052734,0.016602,0.082031,0.000000,0.006836,0.868164
9216,47.509520,79.490,0.014724,61.714708,1.390034,0.005180,0.026367,0.971673,0.893555,0.007812,0.046875,0.012695,0.082031,0.000000,0.007812,0.878906
10240,53.794042,87.790,0.145001,61.077652,1.389292,0.004494,0.031738,0.970291,0.892578,0.003906,0.062500,0.002930,0.063477,0.000000,0.003906,0.881836
11264,56.623311,91.870,0.088602,57.970178,1.386318,0.004910,0.013379,0.961363,0.883789,0.004883,0.104492,0.021484,0.071289,0.000000,0.004883,0.865234
12288,64.539053,102.790,0.055319,64.015637,1.369255,0.004282,0.040527,0.943428,0.888672,0.001953,0.069336,0.006836,0.032227,0.000000,0.001953,0.881836
13312,70.453454,110.100,0.006364,41.377039,1.357406,0.002732,0.015625,0.937887,0.890625,0.002930,0.044922,0.002930,0.041016,0.000000,0.002930,0.887695
14336,79.644083,121.430,-0.011574,66.083943,1.354116,0.011174,0.077148,0.941009,0.868164,0.000977,0.025391,0.000000,0.017578,0.000000,0.000977,0.863281
15360,86.727571,130.260,0.111110,35.692493,1.352469,0.003462,0.026660,0.928093,0.906250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.906250
16384,94.121370,138.830,0.247120,14.374296,1.340083,0.002841,0.021094,0.920384,0.875000,0.000000,0.000000,0.000000,0.000977,0.000000,0.000000,0.875000
