episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.836953,-1.637301,0.006784,-0.014801,0.006784,2.001983,0.043194,-0.006146,-0.006146,0.000000,,0,0,0,1,1,0,-0.003890,0.005054,0.7292,-0.0557,0.2678,2,ok
0,2,-0.827636,-1.637298,0.005822,-0.014798,0.005822,2.011300,0.106793,-0.011754,-0.011754,0.000000,,0,0,0,1,1,0,-0.004014,0.006263,0.7292,-0.0553,0.2681,2,ok
0,3,-0.810687,-1.637331,0.001748,-0.014831,0.001748,2.028248,0.170396,-0.050420,-0.050420,0.000000,,0,0,0,1,1,0,-0.005212,0.004264,0.7083,-0.0169,0.2698,2,ok
0,4,-0.791373,-1.637436,-0.003458,-0.014936,-0.003458,2.047563,0.200002,-0.075371,-0.075371,0.000000,,0,0,0,1,1,0,-0.005168,0.000048,0.7500,-0.0362,0.2675,2,ok
0,5,-0.767373,-1.637536,-0.003098,-0.015036,-0.003098,2.071563,0.200001,0.011587,0.011587,0.000000,,0,0,0,1,1,0,-0.006130,-0.005001,0.7083,-0.0362,0.2680,2,ok
0,6,-0.747373,-1.637615,0.004102,-0.015115,0.004102,2.091563,0.200000,0.109918,0.109918,0.000000,,0,0,0,1,1,0,-0.005582,-0.006060,0.7083,-0.0512,0.2661,2,ok
0,7,-0.727373,-1.637694,0.008207,-0.015194,0.008207,2.111562,0.199995,0.054339,0.054339,0.000000,,0,0,0,1,1,0,-0.005518,-0.002379,0.6875,-0.0398,0.2671,2,ok
0,8,-0.703374,-1.637520,-0.001884,-0.015020,-0.001884,2.135135,0.200006,-0.127840,-0.127840,0.000000,C-06,0,0,0,1,1,0,-0.005517,0.005058,0.7292,-0.0227,0.2671,2,ok
0,9,-0.683374,-1.637403,-0.009805,-0.014903,-0.009805,2.155561,0.200000,0.030611,0.030611,0.000000,C-06,0,0,0,1,1,0,-0.005467,-0.003382,0.7917,-0.0424,0.2669,2,ok
0,10,-0.659375,-1.637641,-0.003497,-0.015141,-0.003497,2.179561,0.200008,0.076648,0.076648,0.000000,,0,0,0,1,1,0,-0.006416,-0.006834,0.7708,-0.0357,0.2664,2,ok
