timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
648192,121.859880,154.440,0.568633,40.292305,1.571636,0.087000,0.451465,1.174632,0.908203,0.008789,0.000000,0.007812,0.062500,0.000000,0.007812,0.903320
649216,119.280965,150.980,0.699011,24.271464,1.577973,0.069438,0.279199,1.169467,0.913086,0.005859,0.011719,0.029297,0.029297,0.000000,0.005859,0.909180
650240,116.426870,147.200,0.749586,22.600742,1.575866,0.061430,0.353613,1.167213,0.907227,0.006836,0.038086,0.009766,0.040039,0.000000,0.004883,0.902344
651264,101.923418,129.020,0.229982,33.494570,1.575075,0.058993,0.365820,1.170930,0.902344,0.011719,0.020508,0.046875,0.048828,0.000000,0.011719,0.894531
652288,101.403162,127.910,0.697971,33.399210,1.573831,0.086793,0.333008,1.165892,0.907227,0.005859,0.027344,0.024414,0.005859,0.000000,0.005859,0.905273
653312,95.109471,119.880,0.573763,28.876821,1.572437,0.101840,0.347070,1.164110,0.925781,0.008789,0.000000,0.029297,0.012695,0.000000,0.005859,0.919922
654336,90.681777,114.830,0.472207,56.938961,1.574045,0.115225,0.402344,1.172852,0.918945,0.009766,0.027344,0.027344,0.080078,0.000000,0.008789,0.913086
655360,95.150065,120.340,0.774937,18.849695,1.582169,0.058205,0.318457,1.182329,0.912109,0.005859,0.000000,0.022461,0.017578,0.000000,0.005859,0.910156
656384,85.571100,108.540,0.661409,43.238822,1.582434,0.167709,0.372656,1.169360,0.907227,0.016602,0.017578,0.021484,0.051758,0.000000,0.012695,0.891602
657408,76.454988,97.380,0.713364,21.523537,1.579230,0.084465,0.359277,1.179744,0.920898,0.020508,0.034180,0.026367,0.052734,0.000000,0.013672,0.904297
658432,59.810929,77.220,0.651426,36.955368,1.582314,0.064803,0.387500,1.171388,0.903320,0.019531,0.024414,0.057617,0.098633,0.000000,0.016602,0.895508
659456,65.385880,83.970,0.607715,31.009070,1.581127,0.066047,0.362500,1.181302,0.906250,0.002930,0.000000,0.009766,0.002930,0.000000,0.002930,0.904297
660480,72.311450,91.980,0.397676,15.054261,1.589131,0.056568,0.360156,1.187571,0.920898,0.004883,0.000000,0.011719,0.000977,0.000000,0.003906,0.918945
661504,73.705896,93.520,0.309369,35.560734,1.590207,0.099966,0.392090,1.185758,0.919922,0.002930,0.028320,0.037109,0.002930,0.000000,0.002930,0.917969
662528,77.511828,97.860,0.220693,14.299629,1.585790,0.067997,0.323047,1.173041,0.916016,0.002930,0.000000,0.012695,0.007812,0.000000,0.001953,0.913086
663552,83.309030,104.960,0.106161,28.220431,1.578500,0.097812,0.319531,1.174891,0.917969,0.003906,0.000000,0.006836,0.009766,0.000000,0.003906,0.917969
664576,89.894376,112.830,0.463824,25.622073,1.583327,0.079174,0.324902,1.183717,0.933594,0.000977,0.000000,0.006836,0.000000,0.000000,0.000977,0.933594
665600,94.212593,117.810,-0.035508,16.339713,1.586808,0.046444,0.348047,1.183961,0.915039,0.004883,0.008789,0.006836,0.023438,0.000000,0.003906,0.912109
666624,97.691350,121.600,0.735047,16.410552,1.581308,0.045209,0.302734,1.170803,0.925781,0.005859,0.000000,0.014648,0.033203,0.000000,0.004883,0.923828
667648,99.709574,123.780,0.703372,21.974109,1.579094,0.067714,0.341406,1.178304,0.940430,0.002930,0.000000,0.004883,0.000000,0.000000,0.000977,0.938477
668672,104.046845,128.780,-0.002894,24.638871,1.584787,0.130253,0.487793,1.182879,0.931641,0.004883,0.000000,0.006836,0.000977,0.000000,0.003906,0.928711
669696,106.255125,131.470,0.349020,45.038846,1.584785,0.084461,0.323535,1.176834,0.911133,0.010742,0.023438,0.038086,0.021484,0.000000,0.008789,0.902344
670720,113.948052,140.670,0.792056,33.118022,1.583610,0.099430,0.391113,1.179438,0.905273,0.007812,0.000000,0.041992,0.025391,0.000000,0.006836,0.895508
671744,116.204011,143.340,0.805435,19.184523,1.581541,0.060978,0.349023,1.172423,0.918945,0.013672,0.010742,0.031250,0.077148,0.000000,0.012695,0.914062
672768,118.404504,145.830,0.842219,29.035460,1.578626,0.088009,0.345215,1.173113,0.946289,0.005859,0.000000,0.030273,0.088867,0.000000,0.005859,0.944336
673792,125.875530,154.220,0.829679,14.130215,1.577718,0.127020,0.338770,1.166898,0.923828,0.007812,0.011719,0.028320,0.021484,0.000000,0.005859,0.918945
674816,119.791964,146.590,0.720324,33.127972,1.571663,0.071391,0.328027,1.164759,0.935547,0.006836,0.000000,0.022461,0.043945,0.000000,0.005859,0.932617
675840,118.073147,144.630,0.814095,20.871625,1.573788,0.124861,0.402344,1.171620,0.940430,0.006836,0.000000,0.021484,0.043945,0.000000,0.006836,0.937500
676864,104.837110,128.490,0.934216,8.914618,1.575875,0.045275,0.289648,1.165228,0.948242,0.006836,0.000000,0.025391,0.061523,0.000000,0.004883,0.945312
677888,101.807183,124.340,0.890626,16.917435,1.574999,0.118845,0.296875,1.173162,0.932617,0.002930,0.000000,0.001953,0.000000,0.000000,0.000977,0.930664
678912,102.939743,125.480,-0.560658,42.928715,1.581526,0.057203,0.372559,1.180672,0.926758,0.006836,0.003906,0.011719,0.024414,0.000000,0.005859,0.921875
679936,101.047335,122.890,0.802085,46.909851,1.589479,0.068754,0.321484,1.190223,0.936523,0.004883,0.000000,0.010742,0.005859,0.000000,0.004883,0.934570
680960,101.612983,123.270,0.119278,100.897843,1.593985,0.087160,0.376172,1.192540,0.938477,0.004883,0.000000,0.014648,0.000977,0.000000,0.001953,0.935547
681984,104.015429,125.740,0.723878,13.775183,1.596624,0.111134,0.428613,1.196267,0.938477,0.004883,0.000000,0.011719,0.015625,0.000000,0.003906,0.936523
683008,106.953803,129.040,0.735541,39.932488,1.597513,0.039848,0.351074,1.197010,0.939453,0.004883,0.000000,0.025391,0.004883,0.000000,0.003906,0.936523
684032,111.201130,133.420,0.888043,25.507022,1.597468,0.046418,0.353320,1.193653,0.933594,0.005859,0.000000,0.024414,0.001953,0.000000,0.004883,0.930664
685056,118.772976,141.850,0.712649,59.441242,1.593505,0.078514,0.358789,1.190023,0.947266,0.000977,0.000000,0.003906,0.000000,0.000000,0.000977,0.947266
686080,126.259626,150.300,0.398022,13.179252,1.588360,0.086315,0.366211,1.179714,0.937500,0.000977,0.000000,0.021484,0.000000,0.000000,0.000977,0.936523
687104,135.133479,160.410,0.107025,8.973835,1.586565,0.066651,0.345410,1.192558,0.948242,0.000977,0.000000,0.007812,0.021484,0.000000,0.000977,0.946289
688128,142.278340,168.020,0.931559,3.757381,1.597968,0.308733,0.335059,1.195168,0.936523,0.002930,0.005859,0.000000,0.013672,0.000000,0.001953,0.932617
689152,147.062682,173.260,0.570164,10.388814,1.604937,0.132367,0.391797,1.209084,0.938477,0.000977,0.000000,0.000977,0.002930,0.000000,0.000977,0.938477
690176,148.180202,173.860,0.131208,37.216197,1.612012,0.074957,0.418066,1.219340,0.938477,0.005859,0.000000,0.011719,0.048828,0.000000,0.004883,0.934570
691200,145.715715,170.790,0.822639,14.539915,1.618953,0.072703,0.303516,1.227493,0.930664,0.003906,0.000000,0.007812,0.031250,0.000000,0.003906,0.929688
692224,154.803786,180.790,0.818413,34.679537,1.624076,0.045297,0.282813,1.226813,0.938477,0.002930,0.000000,0.002930,0.012695,0.000000,0.001953,0.936523
