timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
1024,9.362230,28.727,nan,nan,nan,nan,nan,nan,0.950195,0.022461,0.019531,0.001953,0.140625,0.000977,0.016602,0.941406
2048,14.744370,33.600,-0.028902,1.000932,2.826012,0.008876,0.089941,0.987521,0.961914,0.021484,0.012695,0.000000,0.166992,0.002930,0.018555,0.955078
3072,14.389608,33.359,-0.167768,0.542056,2.812958,0.011495,0.093555,0.989344,0.963867,0.020508,0.033203,0.000977,0.211914,0.001953,0.012695,0.949219
4096,17.095218,35.190,-0.322184,0.536877,2.823806,0.023863,0.172559,0.995164,0.957031,0.014648,0.025391,0.006836,0.164062,0.002930,0.012695,0.952148
5120,18.510739,35.310,0.412621,0.351602,2.826858,0.025687,0.207813,0.991626,0.961914,0.024414,0.036133,0.000000,0.190430,0.005859,0.018555,0.953125
6144,19.781485,36.480,0.440885,0.651736,2.815636,0.046809,0.257422,0.984064,0.965820,0.019531,0.034180,0.000000,0.229492,0.005859,0.016602,0.956055
7168,23.988903,40.650,0.226906,0.411982,2.797905,0.042106,0.284863,0.974797,0.973633,0.011719,0.020508,0.000000,0.163086,0.001953,0.009766,0.963867
8192,29.261860,45.180,0.373015,0.308457,2.781751,0.053252,0.338184,0.968129,0.968750,0.012695,0.018555,0.000000,0.128906,0.000977,0.011719,0.963867
9216,26.053269,43.800,0.363449,0.312518,2.767412,0.054328,0.342676,0.960577,0.959961,0.016602,0.046875,0.003906,0.170898,0.001953,0.013672,0.955078
10240,32.111470,49.460,0.498655,0.316504,2.751834,0.052443,0.346191,0.953056,0.967773,0.009766,0.029297,0.000000,0.165039,0.003906,0.009766,0.957031
