timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
286720,770.578532,743.400,0.658610,0.008997,-1.954335,0.485438,0.476875,0.034084,0.485352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.485352
287744,781.932360,754.300,-2.413838,0.003642,-1.960841,0.383789,0.376302,0.034049,0.478516,0.001953,0.000000,0.000000,0.010742,0.000000,0.000977,0.477539
288768,792.653582,764.530,0.955315,0.018466,-1.960623,0.825653,0.347426,0.034084,0.535156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.535156
289792,803.363636,774.760,-2.469546,0.004324,-1.958126,0.517145,0.472098,0.034129,0.503906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.503906
290816,803.606930,774.760,-0.202116,0.002808,-1.958970,0.532160,0.271701,0.034115,0.448242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.448242
291840,804.001872,774.760,-2.939367,0.003133,-1.958854,0.356986,0.264205,0.034131,0.504883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.504883
292864,804.501500,774.760,-1.919661,0.003338,-1.958153,0.361848,0.368448,0.034154,0.468750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.468750
293888,804.901736,774.760,-2.807413,0.006033,-1.958453,0.298951,0.403971,0.034139,0.511719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511719
294912,815.588753,784.710,-1.664567,0.004233,-1.958057,0.448212,0.421875,0.034160,0.450195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.450195
295936,815.720485,784.710,-2.371816,0.003400,-1.957209,0.452285,0.357996,0.034190,0.452148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.452148
296960,822.854056,790.980,-0.791930,0.002940,-1.957914,0.359119,0.456692,0.034040,0.485352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.485352
297984,796.622073,765.300,-1.605551,0.006422,-1.963193,0.320859,0.432121,0.033907,0.388672,0.002930,0.008789,0.000000,0.024414,0.000000,0.002930,0.384766
299008,797.072111,765.300,0.951748,0.046212,-1.971673,0.230758,0.414844,0.032913,0.388672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.388672
300032,797.411369,765.300,-0.813440,0.001601,-1.997300,0.322398,0.338542,0.032805,0.428711,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.427734
301056,808.394035,775.530,0.765608,0.005760,-1.997585,0.405582,0.399671,0.032853,0.411133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.411133
302080,798.918833,766.020,-1.481552,0.002686,-1.996621,0.281873,0.399926,0.032877,0.381836,0.000977,0.000000,0.000000,0.004883,0.000000,0.000977,0.380859
303104,789.273528,756.400,0.961675,0.011880,-1.999288,0.779177,0.418655,0.032454,0.474609,0.000977,0.000000,0.000000,0.010742,0.000000,0.000977,0.473633
304128,789.648970,756.400,0.983479,0.010077,-2.009548,0.410425,0.443385,0.032471,0.435547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.435547
305152,770.218609,737.180,-0.617619,0.001945,-2.008477,0.534105,0.382589,0.032460,0.420898,0.001953,0.000000,0.000977,0.010742,0.000000,0.001953,0.418945
306176,760.713376,727.630,0.976332,0.015924,-2.010565,0.297291,0.419907,0.032087,0.404297,0.000977,0.000000,0.000000,0.010742,0.000000,0.000977,0.403320
307200,771.636195,737.860,0.993744,0.005362,-2.022166,0.218747,0.353046,0.031951,0.459961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.459961
308224,772.818191,738.620,-0.413463,0.004409,-2.025197,0.522803,0.311678,0.031926,0.455078,0.000977,0.000000,0.000000,0.006836,0.000000,0.000977,0.454102
309248,768.195138,734.080,0.896765,0.033762,-2.024711,0.240595,0.355053,0.031954,0.462891,0.000977,0.000000,0.000000,0.000000,0.000000,0.000977,0.461914
310272,762.645975,728.710,0.627828,0.102336,-2.024438,0.370086,0.351562,0.031980,0.503906,0.001953,0.000000,0.002930,0.002930,0.000000,0.000977,0.501953
311296,767.800401,733.260,0.799575,0.061513,-2.023111,0.587945,0.403294,0.031997,0.550781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.550781
312320,763.328112,728.620,-0.768068,0.003495,-2.023040,0.401345,0.274554,0.032008,0.371094,0.000977,0.000000,0.000000,0.000000,0.000000,0.000977,0.370117
313344,758.104902,723.070,0.870917,0.045576,-2.024102,0.362819,0.389009,0.031853,0.364258,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.363281
314368,763.687175,728.550,0.854978,0.036486,-2.029315,0.490681,0.409877,0.031777,0.447266,0.000977,0.000000,0.011719,0.000000,0.000000,0.000977,0.440430
315392,764.014559,728.550,0.936839,0.024986,-2.030770,0.444131,0.447209,0.031637,0.479492,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.478516
316416,754.195798,718.900,0.661537,0.010603,-2.035235,0.220598,0.315524,0.031609,0.431641,0.000977,0.000000,0.000000,0.011719,0.000000,0.000977,0.430664
317440,765.143751,729.130,0.989163,0.007203,-2.035959,0.337627,0.421138,0.031511,0.435547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.435547
318464,755.530762,719.580,0.115224,0.003075,-2.038219,0.431918,0.368379,0.031516,0.422852,0.000977,0.000000,0.003906,0.006836,0.000000,0.000977,0.419922
319488,755.933092,719.330,0.994502,0.006082,-2.038540,0.221988,0.419922,0.031504,0.408203,0.001953,0.000000,0.000000,0.007812,0.000000,0.000977,0.406250
320512,735.500849,699.420,0.840992,0.060348,-2.037457,0.402951,0.323370,0.031542,0.444336,0.001953,0.000000,0.000000,0.002930,0.000000,0.000977,0.441406
321536,735.838361,699.420,0.976543,0.018348,-2.037689,0.230727,0.343229,0.031558,0.457031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.457031
322560,725.421506,689.190,0.401340,0.009635,-2.036742,2.450748,0.322610,0.031571,0.450195,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.449219
323584,715.059118,678.960,0.812351,0.005598,-2.035540,0.531996,0.432169,0.031562,0.395508,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.394531
