episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence
0,1,-0.000696,0.014898,0.279491,0.137220,0.392901,8.786727,0.054714,-1.000000,-1.000000,0.000000,,0,1,1,0,-0.094600,0.339547,0.7083
0,2,0.009960,0.014793,0.206960,0.137206,0.257605,0.013728,0.117924,-1.000000,-1.000000,0.000000,,0,1,1,0,-0.096125,0.294911,0.6458
0,3,0.028299,0.014571,0.130958,0.137002,0.181603,0.032068,0.182525,-1.000000,-1.000000,0.000000,,0,1,1,0,-0.099321,0.237245,0.6250
0,4,0.048037,0.014322,0.064657,0.136772,0.115302,0.051805,0.199548,-1.000000,-1.000000,0.000000,,0,1,1,0,-0.104483,0.142552,0.5625
0,5,0.072023,0.014019,-0.018733,0.136492,0.031911,0.075792,0.199993,-1.000000,-1.000000,0.000000,,0,1,1,0,-0.107673,0.072261,0.5417
0,6,0.091991,0.013767,-0.087058,0.136260,-0.036413,0.095760,0.199320,-1.000000,-1.000000,0.000000,,0,1,1,0,-0.113430,0.005380,0.5000
0,7,0.111864,0.013515,-0.136165,0.136015,-0.123103,0.115764,0.198234,-0.724672,-0.724672,0.000000,C-06,0,1,1,0,-0.119522,-0.062346,0.3958
0,8,0.135591,0.011416,-0.163512,0.133916,-0.150450,0.139491,0.198466,-0.332327,-0.332327,0.000000,C-06,0,1,1,0,-0.124964,-0.118247,0.3750
0,9,0.155323,0.008256,-0.162651,0.130756,-0.149589,0.159223,0.200004,0.042005,0.042005,0.000000,C-06;C-03,0,1,1,0,-0.127593,-0.175166,0.4167
0,10,0.179029,0.004363,-0.150154,0.126863,-0.137092,0.182929,0.200375,0.171210,0.171210,0.000000,C-03,0,1,0,0,0.128024,-0.164318,0.5417
0,11,0.198811,0.001209,-0.145930,0.123709,-0.132867,0.202711,0.200308,0.057733,0.057733,0.000000,C-03;C-05,1,1,0,1,0.124795,-0.152645,0.6042
0,12,0.218589,-0.001709,-0.153028,0.120791,-0.152835,0.222489,0.199801,-0.123626,-0.123626,0.000000,C-06;C-03;C-05,1,1,0,1,0.122208,-0.148141,0.6042
0,13,0.238349,-0.004623,-0.156633,0.117877,-0.156440,0.242249,0.199725,-0.051978,-0.051978,0.000000,C-03;C-05,1,1,0,1,0.118673,-0.148745,0.5833
0,14,0.262061,-0.008357,-0.153185,0.114143,-0.152992,0.265961,0.200098,0.049554,0.049554,0.000000,C-03;C-05,1,1,0,1,0.115539,-0.154018,0.5417
0,15,0.281831,-0.011475,-0.150386,0.111025,-0.150194,0.285731,0.200182,0.043256,0.043256,0.000000,C-03;C-05,1,1,0,1,0.112136,-0.152751,0.5625
0,16,0.301607,-0.014494,-0.149804,0.108006,-0.149611,0.303900,0.200034,0.006504,0.006504,0.000000,C-05,1,1,1,0,0.109414,-0.151899,0.5208
0,17,0.321387,-0.017502,-0.146833,0.104998,-0.146833,0.325287,0.200115,0.049402,0.049402,0.000000,C-05,1,1,1,0,0.107296,-0.153024,0.5000
0,18,0.345136,-0.021110,-0.142245,0.101390,-0.142245,0.349036,0.200245,0.059949,0.059949,0.000000,C-05,1,1,1,0,0.103500,-0.147319,0.5208
0,19,0.368915,-0.024719,-0.128893,0.097781,-0.128893,0.372815,0.200592,0.179328,0.179328,0.000000,C-05,1,1,1,0,0.098372,-0.139656,0.5833
0,20,0.388760,-0.027691,-0.119802,0.094809,-0.119802,0.392660,0.200669,0.137368,0.137368,0.000000,C-05,1,1,1,0,0.096283,-0.131665,0.6042
0,21,0.408617,-0.030110,-0.120052,0.092390,-0.120052,0.412517,0.199994,-0.012969,-0.012969,0.000000,C-06;C-05,1,1,1,0,0.093517,-0.119290,0.6458
0,22,0.428470,-0.032499,-0.123310,0.090001,-0.123310,0.432370,0.199919,-0.052781,-0.052781,0.000000,C-05,1,1,1,0,0.091137,-0.115393,0.6458
0,23,0.452298,-0.035452,-0.115587,0.087048,-0.115587,0.456198,0.200178,0.106489,0.106489,0.000000,C-06;C-05,1,1,1,0,0.089115,-0.121839,0.6042
0,24,0.472180,-0.037915,-0.100911,0.084585,-0.100911,0.476080,0.200484,0.233727,0.233727,0.000000,C-05,1,1,1,0,0.085297,-0.114787,0.6250
0,25,0.492081,-0.039989,-0.098947,0.082511,-0.098947,0.495981,0.200063,0.016544,0.016544,0.000000,C-06;C-05,1,1,1,0,0.083779,-0.100285,0.5208
0,26,0.511990,-0.042026,-0.090134,0.080474,-0.090134,0.515890,0.200218,0.143510,0.143510,0.000000,C-05,1,1,1,0,0.082329,-0.100641,0.5833
0,27,0.535904,-0.044471,-0.079533,0.078029,-0.079533,0.539804,0.200398,0.131598,0.131598,0.000000,C-05,1,1,1,0,0.080230,-0.089805,0.5625
0,28,0.559835,-0.046704,-0.072374,0.075796,-0.072374,0.563735,0.200277,0.087129,0.087129,0.000000,C-05,1,1,1,0,0.078732,-0.079809,0.5833
