timestamp,mode,cage_version,raw_steering,raw_throttle,safe_steering,safe_throttle,emergency,rules_fired,cycles_since_last_state,oscillation_persistent,osc_rate_c01,osc_rate_c02,osc_rate_c03
0.050000,,0.5.0,0.65,0.5,0.65,0.5,0,,0,0,0.0,0.0,0.0
0.100000,,0.5.0,0.65,0.5,0.65,0.5,0,,0,0,0.0,0.0,0.0
0.150000,,0.5.0,-1.0,0.5,0.5,0.5,0,C-06,0,0,0.0,0.0,0.0
0.200000,,0.5.0,1.0,0.5,0.65,0.5,0,C-06,0,0,0.0,0.0,0.0
0.250000,,0.5.0,-1.0,0.5,0.5,0.5,0,C-06,0,0,0.0,0.0,0.0
0.300000,,0.5.0,-0.19682184923581197,0.5,0.35,0.5,0,C-06,0,0,0.0,0.0,0.0
0.350000,,0.5.0,-0.21681221856885605,0.5,0.19999999999999998,0.5,0,C-06,0,0,0.0,0.0,0.0
0.400000,,0.5.0,-0.23609061537669873,0.5,0.04999999999999999,0.5,0,C-06,0,0,0.0,0.0,0.0
0.450000,,0.5.0,1.0,0.5,0.19999999999999998,0.5,0,C-06,0,0,0.0,0.0,0.0
0.500000,,0.5.0,-1.0,0.5,0.04999999999999999,0.5,0,C-06,0,0,0.0,0.0,0.0
0.550000,,0.5.0,1.0,0.5,0.19999999999999998,0.5,0,C-06,0,0,0.0,0.0,0.0
0.600000,,0.5.0,0.5186197641554873,0.5,0.35,0.5,0,C-06,0,0,0.0,0.0,0.0
0.650000,,0.5.0,-1.0,0.5,0.19999999999999998,0.5,0,C-06,0,0,0.0,0.0,0.0
0.700000,,0.5.0,-0.3544653035541443,0.5,0.04999999999999999,0.5,0,C-06,0,0,0.0,0.0,0.0
0.750000,,0.5.0,-0.3881398909932808,0.5,-0.1,0.5,0,C-06,0,0,0.0,0.0,0.0
0.800000,,0.5.0,-0.37853723732858435,0.5,-0.25,0.5,0,C-06,0,0,0.0,0.0,0.0
0.850000,,0.5.0,-0.3881656682005925,0.5,-0.3881656682005925,0.5,0,,0,0,0.0,0.0,0.0
0.900000,,0.5.0,1.0,0.5,-0.2381656682005925,0.5,0,C-06,0,0,0.0,0.0,0.0
0.950000,,0.5.0,-1.0,0.5,-0.3881656682005925,0.5,0,C-06,0,0,0.0,0.0,0.0
1.000000,,0.5.0,-0.33561093730244973,0.5,-0.33561093730244973,0.5,0,,0,0,0.0,0.0,0.0
1.050000,,0.5.0,-0.3253998644507592,0.5,-0.3253998644507592,0.5,0,,0,0,0.0,0.0,0.0
1.100000,,0.5.0,1.0,0.5,-0.1753998644507592,0.5,0,C-06,0,0,0.0,0.0,0.0
1.150000,,0.5.0,-1.0,0.5,-0.3253998644507592,0.5,0,C-06,0,0,0.0,0.0,0.0
1.200000,,0.5.0,1.0,0.5,-0.1753998644507592,0.5,0,C-06,0,0,0.0,0.0,0.0
1.250000,,0.5.0,-1.0,0.5,-0.3253998644507592,0.5,0,C-06,0,0,0.0,0.0,0.0
1.300000,,0.5.0,1.0,0.5,-0.1753998644507592,0.5,0,C-06,0,0,0.0,0.0,0.0
1.350000,,0.5.0,-1.0,0.5,-0.3253998644507592,0.5,0,C-06,0,0,0.0,0.0,0.0
1.401000,,0.5.0,1.0,0.5,-0.1753998644507592,0.5,0,C-06,0,0,0.0,0.0,0.0
1.450000,,0.5.0,0.6224220701610285,0.5,-0.025399864450759202,0.5,0,C-06,0,0,0.0,0.0,0.0
1.500000,,0.5.0,0.632073840269886,0.5,0.12460013554924079,0.5,0,C-06,0,0,0.0,0.0,0.0
1.550000,,0.5.0,-1.0,0.5,-0.025399864450759202,0.5,0,C-06,0,0,0.0,0.0,0.0
1.600000,,0.5.0,-0.21732048655752456,0.5,-0.1753998644507592,0.5,0,C-06,0,0,0.0,0.0,0.0
1.650000,,0.5.0,-0.21343552831087467,0.5,-0.21343552831087467,0.5,0,,0,0,0.0,0.0,0.0
