episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.835933,-1.629839,-0.009663,-0.007339,-0.009663,2.003003,0.053798,-0.080946,-0.080946,0.000000,,0,0,0,1,1,0,0.001660,-0.007494,0.6250,-0.0294,0.2674,2,ok
0,2,-0.827639,-1.629964,-0.016233,-0.007464,-0.016233,2.011297,0.106793,-0.094711,-0.094711,0.000000,,0,0,0,1,1,0,0.000672,-0.011524,0.6250,-0.0240,0.2674,2,ok
0,3,-0.810694,-1.630220,-0.026804,-0.007720,-0.026804,2.028241,0.170355,-0.128281,-0.128281,0.000000,,0,0,0,1,1,0,0.000101,-0.018274,0.6250,-0.0347,0.2666,2,ok
0,4,-0.791388,-1.630574,-0.030627,-0.008074,-0.030627,2.047548,0.199948,-0.049540,-0.049540,0.000000,,0,0,0,1,1,0,-0.001558,-0.025095,0.6042,-0.0282,0.2661,2,ok
0,5,-0.767397,-1.631280,-0.025660,-0.008780,-0.025660,2.071538,0.200022,0.066127,0.066127,0.000000,,0,0,0,1,1,0,-0.002561,-0.031302,0.5833,-0.0282,0.2664,2,ok
0,6,-0.747402,-1.631877,-0.016761,-0.009377,-0.016761,2.091534,0.200059,0.130512,0.130512,0.000000,,0,0,0,1,1,0,-0.001811,-0.029141,0.5417,-0.0452,0.2641,2,ok
0,7,-0.727404,-1.632345,-0.013630,-0.009845,-0.013630,2.111531,0.200028,0.038216,0.038216,0.000000,,0,0,0,1,1,0,-0.002130,-0.019706,0.5625,-0.0382,0.2648,2,ok
0,8,-0.703407,-1.632717,-0.018562,-0.010217,-0.018562,2.135135,0.199989,-0.065436,-0.065436,0.000000,,0,0,0,1,1,0,-0.002384,-0.016404,0.5625,-0.0316,0.2655,2,ok
0,9,-0.679413,-1.633116,-0.021975,-0.010616,-0.021975,2.159523,0.200003,0.068272,0.068272,0.000000,,0,0,0,1,1,0,-0.003693,-0.019178,0.5625,-0.0170,0.2667,2,ok
0,10,-0.659416,-1.633576,-0.017031,-0.011076,-0.017031,2.179519,0.200023,0.071164,0.071164,0.000000,,0,0,0,1,1,0,-0.004155,-0.025419,0.5417,-0.0252,0.2662,2,ok
0,11,-0.639418,-1.634035,-0.011611,-0.011535,-0.011611,2.199517,0.200039,0.077778,0.077778,0.000000,,0,0,0,1,1,0,-0.004859,-0.023186,0.4792,-0.0229,0.2655,2,ok
0,12,-0.619419,-1.634495,-0.005869,-0.011995,-0.005869,2.219516,0.200049,0.082866,0.082866,0.000000,,0,0,0,1,1,0,-0.004095,-0.013898,0.4167,-0.0354,0.2646,2,ok
