episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence
0,1,-0.000931,-0.122447,-0.042645,-0.000044,0.007999,0.002969,0.054816,-0.620334,-0.620334,0.000000,,0,1,1,0,0.005305,-0.000745,0.7708
0,2,0.009762,-0.122609,-0.081608,-0.000196,-0.030964,0.013662,0.118090,0.095585,-0.470334,-0.565919,C-06,0,1,1,0,0.002673,-0.039949,0.7917
0,3,0.028025,-0.123035,-0.107881,-0.000604,-0.057236,0.031926,0.181170,0.657511,-0.320334,-0.977845,C-06,0,1,1,0,-0.000114,-0.072737,0.7708
0,4,0.047675,-0.124614,-0.119793,-0.002164,-0.069149,0.051577,0.199351,1.000000,-0.170334,-1.170334,C-06,0,1,1,0,-0.001697,-0.101169,0.7292
0,5,0.071499,-0.127398,-0.121787,-0.004925,-0.071142,0.075404,0.199911,1.000000,-0.020334,-1.020334,C-06,0,1,1,0,-0.003277,-0.119990,0.7292
0,6,0.091359,-0.129821,-0.114046,-0.007329,-0.063402,0.095267,0.200167,1.000000,0.129666,-0.870334,C-06,0,1,1,0,-0.007876,-0.124608,0.6667
0,7,0.111247,-0.132248,-0.096476,-0.009748,-0.083414,0.115147,0.200525,0.999059,0.279666,-0.719392,C-06,0,1,1,0,-0.010814,-0.114379,0.6667
0,8,0.131178,-0.134675,-0.068396,-0.012175,-0.055334,0.135078,0.200981,0.693784,0.429666,-0.264118,C-06,0,1,1,0,-0.012399,-0.096533,0.6875
0,9,0.155145,-0.137586,-0.034372,-0.015086,-0.021310,0.159045,0.201318,0.413906,0.413906,0.000000,,0,1,1,0,-0.012151,-0.074512,0.7292
0,10,0.179138,-0.139476,-0.011927,-0.016976,0.001135,0.183038,0.200449,0.098203,0.263906,0.165703,C-06,0,1,1,0,-0.012557,-0.045405,0.7292
0,11,0.199137,-0.140142,-0.003245,-0.017642,0.009817,0.203037,0.200076,-0.243124,0.113906,0.357030,C-06,0,1,1,0,-0.012887,-0.013898,0.7917
0,12,0.219137,-0.140230,-0.005021,-0.017730,-0.004828,0.223037,0.199998,-0.175350,-0.036094,0.139256,C-06,0,1,1,0,-0.012761,-0.004989,0.7917
0,13,0.243137,-0.140352,0.000878,-0.017852,0.001070,0.247037,0.200003,0.077345,0.077345,0.000000,,0,1,1,0,-0.012668,-0.007552,0.7708
0,14,0.267136,-0.140476,0.018869,-0.017976,0.019062,0.271036,0.199970,0.222917,0.222917,0.000000,,0,1,1,0,-0.012749,-0.001902,0.7292
0,15,0.287130,-0.140520,0.028010,-0.018020,0.028202,0.291030,0.199924,0.125287,0.125287,0.000000,,0,1,1,0,-0.012225,0.012090,0.7292
0,16,0.307122,-0.139989,0.027039,-0.017489,0.027039,0.311022,0.200007,-0.034101,-0.024713,0.009389,C-06,0,1,1,0,-0.011320,0.024340,0.6667
0,17,0.327115,-0.139421,0.025339,-0.016921,0.025339,0.331016,0.200016,-0.024439,-0.024439,0.000000,,0,1,1,0,-0.010462,0.026859,0.6875
0,18,0.351107,-0.138771,0.026750,-0.016271,0.026750,0.355007,0.200002,0.018415,0.018415,0.000000,,0,1,1,0,-0.010565,0.027510,0.6875
0,19,0.375100,-0.138122,0.021572,-0.015622,0.021572,0.379000,0.200025,-0.066913,-0.066913,0.000000,,0,1,1,0,-0.009754,0.028603,0.7292
0,20,0.395097,-0.137581,0.016253,-0.015081,0.016253,0.398997,0.200046,-0.076500,-0.076500,0.000000,,0,1,1,0,-0.008810,0.021638,0.7292
0,21,0.415094,-0.137198,0.014916,-0.014698,0.014916,0.418994,0.200011,-0.015412,-0.015412,0.000000,,0,1,1,0,-0.008980,0.019160,0.7917
0,22,0.435092,-0.136841,0.016030,-0.014341,0.016030,0.438992,0.200006,0.018306,0.018306,0.000000,,0,1,1,0,-0.008602,0.015056,0.7917
0,23,0.459087,-0.136413,0.024371,-0.013913,0.024371,0.462987,0.199974,0.104560,0.104560,0.000000,,0,1,1,0,-0.008287,0.015981,0.7708
0,24,0.479079,-0.136056,0.032231,-0.013556,0.032231,0.482979,0.199931,0.113353,0.113353,0.000000,,0,1,1,0,-0.006652,0.020086,0.7500
0,25,0.499066,-0.135699,0.040990,-0.013199,0.040990,0.502966,0.199868,0.127684,0.127684,0.000000,,0,1,1,0,-0.005415,0.026551,0.6875
0,26,0.519046,-0.135158,0.046776,-0.012658,0.046776,0.522946,0.199875,0.080874,0.080874,0.000000,,0,1,1,0,-0.005338,0.039570,0.6875
0,27,0.543021,-0.134042,0.044983,-0.011542,0.044983,0.546921,0.200017,-0.024602,-0.024602,0.000000,,0,1,1,0,-0.004177,0.045114,0.7083
0,28,0.566998,-0.132915,0.041591,-0.010415,0.041591,0.570898,0.200046,-0.041997,-0.041997,0.000000,,0,1,1,0,-0.002438,0.039657,0.7292
0,29,0.586983,-0.131977,0.035927,-0.009477,0.035927,0.590883,0.200089,-0.084831,-0.084831,0.000000,,0,1,1,0,-0.001800,0.038343,0.7292
