episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.838935,-1.621714,0.530620,0.000786,0.530620,2.000000,0.000000,0.134236,0.151639,0.017403,C-02;C-01;C-05,1,1,0,1,1,0,-0.221093,0.513301,0.5833,-0.0785,0.2683,2,ok
