episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence
0,1,-0.000748,-0.122424,0.197559,-0.000021,0.248203,0.003152,0.056351,-1.000000,-1.000000,0.000000,,0,1,1,0,0.026466,0.257057,0.5625
0,2,0.010151,-0.122560,0.121089,-0.000147,0.171734,0.014051,0.120175,-1.000000,-1.000000,0.000000,,0,1,1,0,0.020829,0.204435,0.6250
0,3,0.028744,-0.122812,0.052256,-0.000381,0.102901,0.032645,0.184438,-0.748600,-0.850000,-0.101400,C-06,0,1,1,0,0.015817,0.140746,0.7083
0,4,0.048584,-0.123087,0.003175,-0.000636,0.053819,0.052484,0.200015,-0.172557,-0.700000,-0.527443,C-06,0,1,1,0,0.011160,0.081242,0.7500
0,5,0.072576,-0.123419,-0.043568,-0.000946,0.007077,0.076477,0.199847,0.236548,-0.550000,-0.786548,C-06,0,1,1,0,0.006722,0.029206,0.7292
0,6,0.092543,-0.123696,-0.071245,-0.001203,-0.020601,0.096444,0.199533,0.813241,-0.400000,-1.213241,C-06,0,1,1,0,0.001926,-0.037421,0.6667
0,7,0.112478,-0.124315,-0.088759,-0.001815,-0.075697,0.116378,0.199387,1.000000,-0.250000,-1.250000,C-06,0,1,1,0,-0.001196,-0.064011,0.6667
0,8,0.132392,-0.125744,-0.096132,-0.003244,-0.083070,0.136292,0.199672,1.000000,-0.100000,-1.100000,C-06,0,1,1,0,-0.002861,-0.085596,0.7083
0,9,0.156284,-0.128006,-0.092886,-0.005506,-0.079824,0.160184,0.200045,1.000000,0.050000,-0.950000,C-06,0,1,1,0,-0.004622,-0.096317,0.7500
0,10,0.180196,-0.130294,-0.077739,-0.007794,-0.064677,0.184096,0.200294,0.967508,0.200000,-0.767508,C-06,0,1,1,0,-0.006818,-0.092747,0.7500
0,11,0.200150,-0.132201,-0.054958,-0.009701,-0.041895,0.203900,0.200591,0.704371,0.350000,-0.354371,C-06,0,1,1,0,-0.008083,-0.080320,0.7917
0,12,0.220131,-0.134107,-0.032328,-0.011607,-0.032135,0.224031,0.200794,0.327708,0.327708,0.000000,,0,1,1,0,-0.008265,-0.059336,0.7917
0,13,0.244124,-0.135612,-0.016708,-0.013112,-0.016516,0.248024,0.200266,0.073568,0.177708,0.104140,C-06,0,1,1,0,-0.008776,-0.035542,0.7708
0,14,0.268121,-0.136144,-0.013847,-0.013644,-0.013655,0.272021,0.200020,0.016895,0.027708,0.010812,C-06,0,1,1,0,-0.009084,-0.021466,0.7083
0,15,0.288120,-0.136535,-0.002189,-0.014035,-0.001996,0.292020,0.200037,0.193162,0.177708,-0.015455,C-06,0,1,1,0,-0.009573,-0.014672,0.7083
0,16,0.308119,-0.136926,0.016446,-0.014426,0.016446,0.312019,0.200014,0.272231,0.272231,0.000000,,0,1,1,0,-0.010036,-0.005763,0.6667
0,17,0.328114,-0.137237,0.030013,-0.014737,0.030013,0.332014,0.199924,0.189680,0.189680,0.000000,,0,1,1,0,-0.008388,0.005064,0.6667
0,18,0.352101,-0.136688,0.033737,-0.014188,0.033737,0.356001,0.199952,-0.103255,0.039680,0.142935,C-06,0,1,1,0,-0.008615,0.027264,0.6875
0,19,0.376090,-0.135912,0.025434,-0.013412,0.025434,0.379990,0.200041,-0.379248,-0.110320,0.268928,C-06,0,1,1,0,-0.006322,0.030192,0.7292
0,20,0.396087,-0.135256,0.009639,-0.012756,0.009639,0.399987,0.200096,-0.236766,-0.236766,0.000000,,0,1,1,0,-0.006680,0.030163,0.7500
0,21,0.416087,-0.134763,0.002870,-0.012263,0.002870,0.419987,0.200046,-0.043140,-0.086766,-0.043626,C-06,0,1,1,0,-0.006703,0.016243,0.7917
0,22,0.436086,-0.134693,0.006731,-0.012193,0.006731,0.439986,0.199996,0.108710,0.063234,-0.045476,C-06,0,1,1,0,-0.006953,0.005619,0.7708
0,23,0.460084,-0.134632,0.022730,-0.012132,0.022730,0.463984,0.199952,0.200361,0.200361,0.000000,,0,1,1,0,-0.006397,0.002175,0.7500
0,24,0.480075,-0.134580,0.035829,-0.012080,0.035829,0.483975,0.199877,0.187854,0.187854,0.000000,,0,1,1,0,-0.005520,0.010760,0.7083
0,25,0.500061,-0.134015,0.039176,-0.011515,0.039176,0.503900,0.199946,0.014496,0.037854,0.023357,C-06,0,1,1,0,-0.003581,0.028830,0.6875
0,26,0.520045,-0.133291,0.040404,-0.010791,0.040404,0.523945,0.199974,0.016327,0.016327,0.000000,,0,1,1,0,-0.002283,0.031928,0.7083
0,27,0.544025,-0.132361,0.039846,-0.009861,0.039846,0.547925,0.199992,-0.007974,-0.007974,0.000000,,0,1,1,0,-0.002429,0.037891,0.7083
0,28,0.568005,-0.131429,0.042578,-0.008929,0.042578,0.571905,0.199971,0.035358,0.035358,0.000000,,0,1,1,0,-0.001820,0.038940,0.7292
0,29,0.587988,-0.130585,0.038752,-0.008085,0.038752,0.591888,0.200028,-0.062265,-0.062265,0.000000,,0,1,1,0,-0.001295,0.043015,0.7292
0,30,0.611973,-0.129567,0.031828,-0.007067,0.031828,0.615873,0.200077,-0.084599,-0.084599,0.000000,,0,1,1,0,-0.000173,0.040188,0.7708
0,31,0.635962,-0.128671,0.028795,-0.006171,0.028795,0.639862,0.200045,-0.033444,-0.033444,0.000000,,0,1,1,0,0.000519,0.032213,0.7500
0,32,0.659952,-0.127928,0.030204,-0.005428,0.030204,0.663852,0.200003,0.020127,0.020127,0.000000,,0,1,1,0,-0.001086,0.042482,0.7917
0,33,0.683938,-0.127192,0.037487,-0.004692,0.037487,0.687838,0.199956,0.091752,0.091752,0.000000,,0,1,1,0,-0.000456,0.045139,0.7500
0,34,0.707918,-0.126456,0.045285,-0.003956,0.045285,0.711818,0.199892,0.094544,0.094544,0.000000,,0,1,1,0,-0.004016,0.073268,0.6875
0,35,0.727892,-0.125842,0.056009,-0.003342,0.056009,0.731792,0.199787,0.159769,0.159769,0.000000,,0,1,1,0,-0.001476,0.075363,0.7083
0,36,0.751842,-0.125106,0.073560,-0.002606,0.073560,0.755742,0.199565,0.218492,0.218492,0.000000,,0,1,1,0,0.000625,0.080280,0.6875
0,37,0.775764,-0.123956,0.086967,-0.001456,0.086967,0.779664,0.199555,0.163655,0.163655,0.000000,,0,1,1,0,0.006481,0.078693,0.7500
0,38,0.799655,-0.122574,0.103674,-0.000074,0.103674,0.803555,0.199338,0.212166,0.212166,0.000000,,0,1,1,0,0.001561,0.132135,0.7500
0,39,0.819542,-0.120724,0.108480,0.001776,0.108480,0.823442,0.199762,0.023640,0.062166,0.038526,C-06,0,1,1,0,0.002470,0.164724,0.7708
0,40,0.843390,-0.118399,0.117027,0.004101,0.117027,0.847290,0.199584,0.111483,0.111483,0.000000,,0,1,1,0,0.009188,0.144587,0.7292
0,41,0.867228,-0.115645,0.114717,0.006855,0.114717,0.871128,0.200029,-0.160700,-0.038517,0.122183,C-06,0,1,1,0,-0.002255,0.236021,0.7500
0,42,0.891088,-0.112864,0.100706,0.009636,0.100706,0.894988,0.200318,-0.188367,-0.188367,0.000000,,0,1,1,0,-0.001814,0.248728,0.6667
0,43,0.910992,-0.110660,0.095919,0.011840,0.095919,0.914892,0.200245,-0.063336,-0.063336,0.000000,,0,1,1,0,-0.007774,0.281046,0.6250
0,44,0.934898,-0.108078,0.079728,0.014422,0.079728,0.938798,0.200509,-0.213413,-0.213336,0.000078,C-06,0,1,1,0,-0.015268,0.314433,0.6250
0,45,0.958835,-0.105537,0.064991,0.016963,0.064991,0.962735,0.200594,-0.180497,-0.180497,0.000000,,0,1,1,0,0.002528,0.221806,0.6458
0,46,0.982787,-0.103841,0.061889,0.018659,0.061889,0.986687,0.200079,-0.027202,-0.030497,-0.003295,C-06,0,1,1,0,-0.002917,0.255663,0.6875
