episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence
0,1,1.498790,-0.137232,0.066600,-0.014827,0.015956,1.502676,0.054223,1.000000,1.000000,0.000000,,0,1,1,0,-0.031884,0.108279,0.6458
0,2,1.509381,-0.137071,0.134812,-0.014994,0.021403,1.512326,0.116915,0.529206,0.850000,0.320794,C-06,0,1,1,0,-0.022230,0.098058,0.7083
0,3,1.527416,-0.136592,0.189042,-0.015676,0.075632,1.530354,0.178674,-1.000000,0.700000,1.700000,C-06,0,1,1,0,-0.021823,0.177952,0.7917
0,4,1.546752,-0.134343,0.223704,-0.014675,0.110294,1.549795,0.196926,-1.000000,0.550000,1.550000,C-06,0,1,1,0,-0.031760,0.309850,0.8125
0,5,1.570071,-0.130157,0.253304,-0.011997,0.139894,1.573336,0.197380,-1.000000,0.400000,1.400000,C-06,0,1,1,0,-0.026481,0.306312,0.7917
0,6,1.589393,-0.125743,0.268664,-0.008835,0.155255,1.592901,0.198222,-1.000000,0.250000,1.250000,C-06,0,1,1,0,-0.021854,0.297825,0.7500
0,7,1.608657,-0.120679,0.275159,-0.005021,0.161750,1.612451,0.199251,-1.000000,0.100000,1.100000,C-06,0,1,1,0,-0.003325,0.192772,0.7083
0,8,1.631762,-0.114170,0.272153,-0.002013,0.070609,1.635801,0.200159,-1.000000,-0.050000,0.950000,C-06,0,1,1,0,-0.004799,0.196501,0.6667
0,9,1.651054,-0.108743,0.261017,-0.000292,0.059473,1.655768,0.200668,-1.000000,-0.200000,0.800000,C-06,0,1,1,0,-0.017512,0.250579,0.6667
0,10,1.674313,-0.102231,0.236146,0.001751,0.034602,1.679835,0.201826,-0.777628,-0.350000,0.427628,C-06,0,1,1,0,-0.021785,0.250694,0.6875
0,11,1.693788,-0.097051,0.223367,0.003195,0.021823,1.699935,0.201479,0.250446,-0.200000,-0.450446,C-06,0,1,1,0,-0.024430,0.236250,0.7083
0,12,1.713300,-0.092479,0.219832,0.004035,0.018288,1.719958,0.200349,1.000000,-0.050000,-1.050000,C-06,0,1,1,0,-0.011393,0.115576,0.7500
0,13,1.732807,-0.088114,0.225611,0.004099,-0.088887,1.740491,0.199762,1.000000,0.100000,-0.900000,C-06,0,1,1,0,-0.012682,0.093321,0.7500
0,14,1.756153,-0.082883,0.243136,0.001855,-0.071362,1.764310,0.198992,1.000000,0.250000,-0.750000,C-06,0,1,1,0,-0.014694,0.077607,0.7083
0,15,1.775508,-0.078523,0.266711,0.000016,-0.047786,1.784064,0.197860,1.000000,0.400000,-0.600000,C-06,0,1,1,0,-0.017876,0.079054,0.6042
0,16,1.794716,-0.074163,0.298382,-0.001777,-0.016115,1.803680,0.196193,1.000000,0.550000,-0.450000,C-06,0,1,1,0,-0.017812,0.071001,0.6042
0,17,1.813713,-0.069576,0.338220,-0.003289,0.023722,1.823164,0.194998,1.000000,0.700000,-0.300000,C-06,0,1,1,0,-0.021917,0.119296,0.4792
0,18,1.836119,-0.063199,0.394801,-0.004153,0.080304,1.846444,0.193853,1.000000,0.850000,-0.150000,C-06,0,1,1,0,-0.045862,0.225903,0.6458
0,19,1.858013,-0.055295,0.448836,-0.005676,0.009076,1.869136,0.194124,0.831969,0.831969,0.000000,,0,1,1,0,-0.039716,0.221673,0.6458
0,20,1.875870,-0.047416,0.485116,-0.006162,0.045357,1.888648,0.195403,0.544303,0.681969,0.137666,C-06,0,1,1,0,-0.034650,0.205812,0.6458
