scenario,mode,arm,controller,seed,rep,verdict,emergency,error
SC-PERT-12,enforcement,,rl,2024,13,True,True,
SC-PERT-12,enforcement,,rl,2024,14,True,False,
SC-PERT-12,enforcement,,rl,2024,15,True,True,
SC-PERT-12,enforcement,,rl,2024,16,True,False,
SC-PERT-12,enforcement,,rl,2024,17,True,True,
SC-PERT-12,enforcement,,rl,2024,18,True,False,
SC-PERT-12,enforcement,,rl,2024,19,True,True,
SC-PERT-12,enforcement,,rl,2024,20,True,False,
SC-PERT-12,enforcement,,rl,2024,21,True,True,
SC-PERT-12,enforcement,,rl,2024,22,True,False,
SC-PERT-12,enforcement,,rl,2024,23,True,True,
SC-PERT-12,enforcement,,rl,2024,24,True,False,
SC-PERT-12,enforcement,,rl,2024,25,True,True,
SC-PERT-12,enforcement,,rl,2024,26,True,False,
SC-PERT-12,enforcement,,rl,2024,27,True,True,
SC-PERT-12,enforcement,,rl,2024,28,True,False,
SC-PERT-12,enforcement,,rl,2024,29,True,True,
SC-PERT-12,enforcement,,rl,2024,30,True,True,
SC-PERT-12,enforcement,,rl,2024,31,True,True,
SC-PERT-12,enforcement,,rl,2024,32,True,True,
SC-PERT-12,enforcement,,rl,2024,33,True,True,
SC-PERT-12,enforcement,,rl,2024,34,True,True,
SC-PERT-12,enforcement,,rl,2024,35,True,True,
SC-PERT-12,enforcement,,rl,2024,36,True,False,
SC-PERT-12,enforcement,,rl,2024,37,True,True,
SC-PERT-12,enforcement,,rl,2024,38,True,False,
SC-PERT-12,enforcement,,rl,2024,39,True,True,
SC-PERT-12,monitoring,,rl,2024,0,True,False,
SC-PERT-12,monitoring,,rl,2024,1,False,True,
SC-PERT-12,monitoring,,rl,2024,2,True,False,
SC-PERT-12,monitoring,,rl,2024,3,False,True,
SC-PERT-12,monitoring,,rl,2024,4,True,False,
SC-PERT-12,monitoring,,rl,2024,5,False,True,
SC-PERT-12,monitoring,,rl,2024,6,True,False,
SC-PERT-12,monitoring,,rl,2024,7,True,True,
SC-PERT-12,monitoring,,rl,2024,8,True,True,
SC-PERT-12,monitoring,,rl,2024,9,True,True,
SC-PERT-12,monitoring,,rl,2024,10,True,False,
SC-PERT-12,monitoring,,rl,2024,11,False,True,
SC-PERT-12,monitoring,,rl,2024,12,True,False,
SC-PERT-12,monitoring,,rl,2024,13,True,True,
SC-PERT-12,monitoring,,rl,2024,14,True,True,
SC-PERT-12,monitoring,,rl,2024,15,True,True,
SC-PERT-12,monitoring,,rl,2024,16,True,False,
SC-PERT-12,monitoring,,rl,2024,17,True,True,
SC-PERT-12,monitoring,,rl,2024,18,True,True,
SC-PERT-12,monitoring,,rl,2024,19,False,True,
SC-PERT-12,monitoring,,rl,2024,20,True,True,
SC-PERT-12,monitoring,,rl,2024,21,True,True,
SC-PERT-12,monitoring,,rl,2024,22,True,True,
SC-PERT-12,monitoring,,rl,2024,23,False,True,
SC-PERT-12,monitoring,,rl,2024,24,True,False,
SC-PERT-12,monitoring,,rl,2024,25,True,True,
SC-PERT-12,monitoring,,rl,2024,26,True,True,
SC-PERT-12,monitoring,,rl,2024,27,True,True,
SC-PERT-12,monitoring,,rl,2024,28,True,False,
SC-PERT-12,monitoring,,rl,2024,29,True,True,
SC-PERT-12,monitoring,,rl,2024,30,True,False,
SC-PERT-12,monitoring,,rl,2024,31,False,True,
SC-PERT-12,monitoring,,rl,2024,32,True,False,
SC-PERT-12,monitoring,,rl,2024,33,True,True,
SC-PERT-12,monitoring,,rl,2024,34,True,False,
SC-PERT-12,monitoring,,rl,2024,35,True,True,
SC-PERT-12,monitoring,,rl,2024,36,True,False,
SC-PERT-12,monitoring,,rl,2024,37,False,True,
SC-PERT-12,monitoring,,rl,2024,38,True,True,
SC-PERT-12,monitoring,,rl,2024,39,True,True,
SC-PERT-13,enforcement,,rl,2024,0,True,True,
SC-PERT-13,enforcement,,rl,2024,1,True,True,
SC-PERT-13,enforcement,,rl,2024,2,True,True,
SC-PERT-13,enforcement,,rl,2024,3,True,True,
SC-PERT-13,enforcement,,rl,2024,4,True,True,
SC-PERT-13,enforcement,,rl,2024,5,True,True,
SC-PERT-13,enforcement,,rl,2024,6,True,True,
SC-PERT-13,enforcement,,rl,2024,7,True,True,
SC-PERT-13,enforcement,,rl,2024,8,True,True,
SC-PERT-13,enforcement,,rl,2024,9,True,True,
SC-PERT-13,enforcement,,rl,2024,10,True,True,
SC-PERT-13,enforcement,,rl,2024,11,True,True,
SC-PERT-13,enforcement,,rl,2024,12,True,True,
SC-PERT-13,enforcement,,rl,2024,13,True,True,
SC-PERT-13,enforcement,,rl,2024,14,True,True,
SC-PERT-13,enforcement,,rl,2024,15,True,True,
SC-PERT-13,enforcement,,rl,2024,16,True,True,
SC-PERT-13,enforcement,,rl,2024,17,True,True,
SC-PERT-13,enforcement,,rl,2024,18,True,True,
SC-PERT-13,enforcement,,rl,2024,19,True,True,
SC-PERT-13,enforcement,,rl,2024,20,True,True,
SC-PERT-13,enforcement,,rl,2024,21,True,True,
SC-PERT-13,enforcement,,rl,2024,22,True,True,
SC-PERT-13,enforcement,,rl,2024,23,True,True,
SC-PERT-13,enforcement,,rl,2024,24,True,True,
SC-PERT-13,enforcement,,rl,2024,25,True,True,
SC-PERT-13,enforcement,,rl,2024,26,True,True,
SC-PERT-13,enforcement,,rl,2024,27,True,True,
SC-PERT-13,enforcement,,rl,2024,28,True,True,
SC-PERT-13,enforcement,,rl,2024,29,True,True,
SC-PERT-13,enforcement,,rl,2024,30,True,True,
SC-PERT-13,enforcement,,rl,2024,31,True,True,
SC-PERT-13,enforcement,,rl,2024,32,True,True,
SC-PERT-13,enforcement,,rl,2024,33,True,True,
SC-PERT-13,enforcement,,rl,2024,34,True,True,
SC-PERT-13,enforcement,,rl,2024,35,True,True,
SC-PERT-13,enforcement,,rl,2024,36,True,True,
SC-PERT-13,enforcement,,rl,2024,37,True,True,
SC-PERT-13,enforcement,,rl,2024,38,True,True,
SC-PERT-13,enforcement,,rl,2024,39,True,True,
SC-PERT-13,monitoring,,rl,2024,0,True,True,
SC-PERT-13,monitoring,,rl,2024,1,False,True,
SC-PERT-13,monitoring,,rl,2024,2,True,True,
SC-PERT-13,monitoring,,rl,2024,3,False,True,
SC-PERT-13,monitoring,,rl,2024,4,True,True,
SC-PERT-13,monitoring,,rl,2024,5,False,True,
SC-PERT-13,monitoring,,rl,2024,6,True,True,
SC-PERT-13,monitoring,,rl,2024,7,False,True,
SC-PERT-13,monitoring,,rl,2024,8,True,True,
SC-PERT-13,monitoring,,rl,2024,9,False,True,
SC-PERT-13,monitoring,,rl,2024,10,True,True,
SC-PERT-13,monitoring,,rl,2024,11,False,True,
SC-PERT-13,monitoring,,rl,2024,12,True,True,
SC-PERT-13,monitoring,,rl,2024,13,False,True,
SC-PERT-13,monitoring,,rl,2024,14,True,True,
SC-PERT-13,monitoring,,rl,2024,15,False,True,
SC-PERT-13,monitoring,,rl,2024,16,True,True,
SC-PERT-13,monitoring,,rl,2024,17,False,True,
SC-PERT-13,monitoring,,rl,2024,18,True,True,
SC-PERT-13,monitoring,,rl,2024,19,False,True,
SC-PERT-13,monitoring,,rl,2024,20,True,True,
SC-PERT-13,monitoring,,rl,2024,21,False,True,
SC-PERT-13,monitoring,,rl,2024,22,True,True,
SC-PERT-13,monitoring,,rl,2024,23,False,True,
SC-PERT-13,monitoring,,rl,2024,24,True,True,
SC-PERT-13,monitoring,,rl,2024,25,False,True,
SC-PERT-13,monitoring,,rl,2024,26,True,True,
SC-PERT-13,monitoring,,rl,2024,27,False,True,
SC-PERT-13,monitoring,,rl,2024,28,True,True,
SC-PERT-13,monitoring,,rl,2024,29,False,True,
SC-PERT-13,monitoring,,rl,2024,30,True,True,
SC-PERT-13,monitoring,,rl,2024,31,False,True,
SC-PERT-13,monitoring,,rl,2024,32,True,True,
SC-PERT-13,monitoring,,rl,2024,33,False,True,
SC-PERT-13,monitoring,,rl,2024,34,True,True,
SC-PERT-13,monitoring,,rl,2024,35,False,True,
SC-PERT-13,monitoring,,rl,2024,36,True,True,
SC-PERT-13,monitoring,,rl,2024,37,False,True,
SC-PERT-13,monitoring,,rl,2024,38,True,True,
SC-PERT-13,monitoring,,rl,2024,39,False,True,
