episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,raw_throttle,safe_throttle,throttle_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.835585,-1.633764,0.027412,-0.011264,0.027412,2.003351,0.056960,0.067839,0.067839,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.001115,0.022044,0.7292,0.0161,0.2701,3,ok
0,2,-0.826976,-1.633613,0.026084,-0.011113,0.026084,2.011959,0.109950,-0.029199,-0.029199,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.000538,0.024067,0.7292,0.0159,0.2704,3,ok
0,3,-0.809652,-1.633332,0.022953,-0.010832,0.022953,2.029284,0.173548,-0.080276,-0.080276,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.000386,0.026528,0.7083,0.0173,0.2701,3,ok
0,4,-0.790189,-1.633099,0.015780,-0.010599,0.015780,2.048747,0.199986,-0.104381,-0.104381,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.000561,0.024658,0.7083,0.0156,0.2691,3,ok
0,5,-0.766191,-1.632829,0.011432,-0.010329,0.011432,2.072745,0.199999,-0.047373,-0.047373,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.001068,0.020244,0.6875,0.0190,0.2696,3,ok
0,6,-0.746193,-1.632606,0.015600,-0.010106,0.015600,2.092743,0.199989,0.071330,0.071330,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.000267,0.012483,0.5833,0.0044,0.2679,3,ok
0,7,-0.726195,-1.632326,0.016630,-0.009826,0.016630,2.112740,0.199994,0.009787,0.009787,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.000283,0.015311,0.6042,0.0051,0.2678,3,ok
0,8,-0.702198,-1.631975,0.011001,-0.009475,0.011001,2.135135,0.200009,-0.072316,-0.072316,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.000864,0.017285,0.6458,0.0196,0.2695,3,ok
0,9,-0.678200,-1.631714,0.016492,-0.009214,0.016492,2.160736,0.199985,0.112463,0.077684,-0.034779,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.000603,0.014743,0.6458,0.0155,0.2684,3,ok
0,10,-0.658203,-1.631448,0.018192,-0.008948,0.018192,2.180733,0.199987,0.019007,0.019007,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.001887,0.004674,0.6250,0.0152,0.2723,3,ok
0,11,-0.638206,-1.631137,0.014482,-0.008637,0.014482,2.200730,0.200003,-0.060817,-0.060817,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.000230,0.018637,0.5208,0.0165,0.2681,3,ok
0,12,-0.618207,-1.630824,0.008712,-0.008324,0.008712,2.220728,0.200016,-0.084003,-0.084003,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,0,0,-0.245860,0.015818,0.5208,-0.1483,0.2239,2,ok
0,13,-0.614009,-1.630786,0.008298,-0.008286,0.008298,2.224927,0.000000,0.063490,0.063490,0.000000,0.500000,-0.500000,-1.000000,C-05,1,0,0,1,0,1,-0.240590,0.013774,0.5208,-0.1881,0.2116,2,ok
