episode,step,sim_time_s,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,raw_throttle,safe_throttle,throttle_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,0.980000,-0.837749,-1.507481,0.266772,0.115019,0.266772,2.001186,0.033510,0.679741,0.679741,0.000000,0.755782,0.755782,0.000000,,0,0,0,1,1,0,-0.112910,0.381605,0.6042,-0.0299,0.2690,3,ok
0,2,1.100000,-0.829795,-1.506762,0.304713,0.115738,0.304713,2.009140,0.095065,-0.335717,0.529741,0.865458,0.909049,0.855782,-0.053268,C-06,0,0,0,1,1,0,-0.109664,0.392439,0.6250,-0.0521,0.2680,2,ok
0,3,1.220000,-0.828508,-1.506524,0.306862,0.115976,0.306862,2.010427,0.000000,-0.410160,-0.449724,-0.039565,0.728129,-0.500000,-1.228129,C-06;C-02;C-05,1,1,0,1,1,0,-0.106438,0.449724,0.6458,-0.0444,0.2657,2,ok
