episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,raw_throttle,safe_throttle,throttle_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.835401,-1.618219,-0.008493,0.004281,-0.008493,2.003535,0.058564,0.021038,0.021038,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.008142,-0.003318,0.9167,0.0751,0.2624,3,ok
0,2,-0.826630,-1.618265,-0.009163,0.004235,-0.009163,2.012306,0.111563,-0.012598,-0.012598,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.008191,-0.004173,0.9167,0.0747,0.2622,3,ok
0,3,-0.809109,-1.618431,-0.010724,0.004069,-0.010724,2.029826,0.175164,-0.045084,-0.045084,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.008780,-0.003630,0.9167,0.0676,0.2611,3,ok
0,4,-0.789575,-1.618644,-0.012285,0.003856,-0.012285,2.049361,0.199997,-0.020236,-0.020236,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.008873,-0.003666,0.8958,0.0601,0.2600,3,ok
0,5,-0.765577,-1.618907,-0.016617,0.003593,-0.016617,2.073358,0.199985,-0.054073,-0.054073,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.007574,-0.007994,0.8750,0.0735,0.2615,3,ok
0,6,-0.745579,-1.619235,-0.011058,0.003265,-0.011058,2.093356,0.200016,0.096324,0.096324,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.007943,-0.008448,0.8333,0.0672,0.2597,3,ok
0,7,-0.725580,-1.619575,-0.007614,0.002925,-0.007614,2.113355,0.200023,0.044270,0.044270,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.007361,-0.007323,0.8958,0.0743,0.2592,3,ok
0,8,-0.701581,-1.619800,-0.011634,0.002700,-0.011634,2.135135,0.199995,-0.055702,-0.055702,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.007736,-0.002537,0.9375,0.0675,0.2599,3,ok
0,9,-0.677583,-1.620081,-0.006614,0.002419,-0.006614,2.161353,0.200010,0.069872,0.069872,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.007031,-0.003506,0.9375,0.0702,0.2601,3,ok
0,10,-0.657583,-1.620321,0.000748,0.002179,0.000748,2.181353,0.200014,0.108109,0.108109,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.006561,-0.003192,0.9583,0.0737,0.2611,3,ok
0,11,-0.637583,-1.620319,-0.014639,0.002181,-0.014639,2.201352,0.199982,-0.265569,-0.265569,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.007577,0.007698,0.8958,0.0705,0.2614,3,ok
0,12,-0.617588,-1.620292,-0.029678,0.002208,-0.029678,2.221347,0.199917,-0.210649,-0.210649,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.007036,0.002504,0.9167,0.0735,0.2604,3,ok
0,13,-0.593593,-1.620935,0.000081,0.001565,0.000081,2.245342,0.200084,0.430384,0.430384,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.004924,-0.020393,0.9167,0.0597,0.2585,3,ok
0,14,-0.573593,-1.620994,-0.000642,0.001506,-0.000642,2.265342,0.200000,-0.057837,-0.057837,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.006028,-0.006074,0.8958,0.0653,0.2590,3,ok
0,15,-0.553597,-1.620994,-0.036224,0.001506,-0.036224,2.285335,0.199885,-0.608079,-0.608079,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.007476,0.008416,0.8542,0.0695,0.2593,3,ok
0,16,-0.533609,-1.621660,-0.024306,0.000840,-0.024306,2.305327,0.200077,0.287403,0.287403,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.003996,-0.013812,0.8542,0.0805,0.2612,3,ok
0,17,-0.513610,-1.622413,0.011018,0.000087,0.011018,2.325325,0.200133,0.533767,0.533767,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.002112,-0.034000,0.8958,0.0699,0.2592,3,ok
0,18,-0.489611,-1.622197,-0.005308,0.000303,-0.005308,2.349324,0.200016,-0.272924,-0.272924,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.005544,0.002209,0.9583,0.0665,0.2606,3,ok
0,19,-0.465616,-1.621875,-0.032857,0.000625,-0.032857,2.373319,0.199918,-0.333296,-0.333296,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.005450,0.002473,0.9583,0.0655,0.2601,3,ok
0,20,-0.445623,-1.622432,-0.008808,0.000068,-0.008808,2.393313,0.200092,0.458916,0.458916,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.001836,-0.017637,0.9583,0.0790,0.2624,3,ok
0,21,-0.425623,-1.623076,0.007609,-0.000576,0.007609,2.413312,0.200099,0.212111,0.212111,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.002949,-0.012904,0.8958,0.0743,0.2601,3,ok
