episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence
0,1,-0.001480,-0.122439,-0.038432,-0.000036,0.012213,0.002420,0.049528,-0.621506,-0.621506,0.000000,,0,1,1,0,0.005305,-0.000745,0.7708
0,2,0.008589,-0.122752,-0.039724,-0.000340,0.010921,0.012489,0.113124,0.021148,0.021148,0.000000,C-06,0,1,1,0,0.002763,-0.033751,0.7917
0,3,0.026288,-0.123161,-0.031950,-0.000732,0.018694,0.030188,0.176687,0.098252,0.098252,0.000000,,0,1,1,0,0.002600,-0.043495,0.7708
0,4,0.045868,-0.123747,-0.039020,-0.001299,0.011625,0.049769,0.199942,-0.113808,-0.113808,0.000000,C-06,0,1,1,0,0.002168,-0.035532,0.7708
0,5,0.069844,-0.124471,-0.050845,-0.002000,-0.000201,0.073746,0.199838,-0.145347,-0.145347,0.000000,,0,1,1,0,0.001887,-0.036410,0.7083
0,6,0.089824,-0.125416,-0.035026,-0.002926,0.015618,0.093727,0.200104,0.267926,0.267926,0.000000,C-06,0,1,1,0,-0.000325,-0.048658,0.6667
0,7,0.109816,-0.126384,-0.021819,-0.003884,-0.008756,0.113716,0.200183,0.185149,0.185149,0.000000,,0,1,1,0,0.000319,-0.042810,0.6667
0,8,0.129812,-0.126918,-0.019388,-0.004418,-0.006325,0.133712,0.200021,0.023426,0.023426,0.000000,C-06,0,1,1,0,-0.000767,-0.022140,0.6875
0,9,0.153806,-0.127440,-0.025949,-0.004940,-0.012887,0.157706,0.199981,-0.084909,-0.084909,0.000000,,0,1,1,0,-0.000623,-0.020083,0.6875
0,10,0.177798,-0.128066,-0.024363,-0.005566,-0.011301,0.181698,0.200010,0.025646,0.025646,0.000000,,0,1,1,0,-0.001050,-0.025458,0.7500
0,11,0.197793,-0.128593,-0.020808,-0.006093,-0.007745,0.201693,0.200025,0.052621,0.052621,0.000000,,0,1,1,0,-0.002219,-0.024284,0.7917
0,12,0.217789,-0.129120,-0.016587,-0.006620,-0.016394,0.221689,0.200041,0.060879,0.060879,0.000000,,0,1,1,0,-0.002205,-0.022827,0.7708
0,13,0.241786,-0.129569,-0.015417,-0.007069,-0.015225,0.245686,0.200008,0.011876,0.011876,0.000000,,0,1,1,0,-0.002653,-0.016637,0.7708
0,14,0.265784,-0.129997,-0.011184,-0.007497,-0.010991,0.269684,0.200019,0.052774,0.052774,0.000000,,0,1,1,0,-0.002820,-0.016814,0.7083
0,15,0.285784,-0.130354,-0.000733,-0.007854,-0.000541,0.289684,0.200032,0.155734,0.155734,0.000000,,0,1,1,0,-0.003171,-0.012982,0.7083
0,16,0.305783,-0.130711,0.012290,-0.008211,0.012290,0.309683,0.200018,0.186528,0.186528,0.000000,,0,1,1,0,-0.002508,-0.009360,0.6667
0,17,0.325780,-0.130868,0.020648,-0.008368,0.020648,0.329680,0.199961,0.115075,0.115075,0.000000,,0,1,1,0,-0.002642,0.006666,0.6875
0,18,0.349776,-0.130400,0.017635,-0.007900,0.017635,0.353676,0.200012,-0.045843,-0.045843,0.000000,C-06,0,1,1,0,-0.001901,0.016192,0.6875
0,19,0.373773,-0.129898,0.009584,-0.007398,0.009584,0.377673,0.200034,-0.098005,-0.098005,0.000000,,0,1,1,0,-0.001514,0.018397,0.7292
0,20,0.393773,-0.129640,0.007983,-0.007140,0.007983,0.397673,0.200008,-0.017951,-0.017951,0.000000,,0,1,1,0,-0.001346,0.011697,0.7500
0,21,0.413772,-0.129458,0.007507,-0.006958,0.007507,0.417672,0.200002,-0.006050,-0.006050,0.000000,,0,1,1,0,-0.001413,0.008130,0.7917
0,22,0.433772,-0.129282,0.006165,-0.006782,0.006165,0.437672,0.200004,-0.019871,-0.019871,0.000000,,0,1,1,0,-0.001261,0.007722,0.7917
0,23,0.457770,-0.129085,0.012661,-0.006585,0.012661,0.461671,0.199991,0.083194,0.083194,0.000000,,0,1,1,0,-0.001089,0.006657,0.7708
0,24,0.477767,-0.128921,0.024213,-0.006421,0.024213,0.481667,0.199951,0.171414,0.171414,0.000000,,0,1,1,0,-0.000024,0.008983,0.7500
0,25,0.497759,-0.128724,0.030627,-0.006224,0.030627,0.501659,0.199923,0.087213,0.087213,0.000000,,0,1,1,0,0.001130,0.018731,0.6875
0,26,0.517749,-0.128342,0.035296,-0.005842,0.035296,0.521649,0.199923,0.066193,0.066193,0.000000,,0,1,1,0,0.002040,0.024937,0.6875
0,27,0.541733,-0.127562,0.036788,-0.005062,0.036788,0.545633,0.199978,0.015006,0.015006,0.000000,,0,1,1,0,0.002198,0.032468,0.7083
0,28,0.565715,-0.126752,0.041492,-0.004252,0.041492,0.569615,0.199944,0.059581,0.059581,0.000000,,0,1,1,0,0.002886,0.034861,0.7292
0,29,0.585695,-0.126076,0.046341,-0.003576,0.046341,0.589595,0.199902,0.071264,0.071264,0.000000,,0,1,1,0,0.003620,0.039091,0.7292
0,30,0.609665,-0.125265,0.054597,-0.002765,0.054597,0.613565,0.199821,0.102111,0.102111,0.000000,,0,1,1,0,0.004475,0.045025,0.7500
0,31,0.633621,-0.124420,0.065591,-0.001920,0.065591,0.637522,0.199722,0.136517,0.136517,0.000000,,0,1,1,0,0.006551,0.051718,0.7708
0,32,0.657563,-0.123230,0.073902,-0.000730,0.073902,0.661463,0.199749,0.100686,0.100686,0.000000,,0,1,1,0,0.005759,0.073684,0.7708
0,33,0.681497,-0.121475,0.073886,0.001025,0.073886,0.685397,0.200004,-0.005561,-0.005561,0.000000,,0,1,1,0,0.007237,0.089525,0.7500
0,34,0.705427,-0.119697,0.079114,0.002803,0.079114,0.709327,0.199929,0.068999,0.068999,0.000000,,0,1,1,0,0.006136,0.104243,0.7083
0,35,0.725355,-0.118214,0.090979,0.004286,0.090979,0.729255,0.199736,0.183623,0.183623,0.000000,,0,1,1,0,0.006907,0.112406,0.6667
0,36,0.749242,-0.116436,0.103419,0.006064,0.103419,0.753142,0.199494,0.154820,0.154820,0.000000,,0,1,1,0,0.009845,0.117176,0.6458
0,37,0.773124,-0.114051,0.092840,0.008449,0.092840,0.777024,0.200144,-0.151893,-0.151893,0.000000,C-06,0,1,1,0,0.010087,0.150770,0.6667
0,38,0.797022,-0.111829,0.092440,0.010671,0.092440,0.800922,0.199998,0.002759,0.002759,0.000000,C-06,0,1,1,0,0.010894,0.151545,0.6875
0,39,0.816924,-0.109985,0.107470,0.012515,0.107470,0.820824,0.199718,0.250632,0.250632,0.000000,C-06,0,1,1,0,0.011195,0.161034,0.7500
0,40,0.840786,-0.107440,0.105518,0.015060,0.105518,0.844686,0.200028,-0.039924,-0.039924,0.000000,C-06,0,1,1,0,0.011372,0.188866,0.7292
0,41,0.864669,-0.104878,0.091232,0.017622,0.091232,0.868569,0.200297,-0.189490,-0.189490,0.000000,,0,1,1,0,0.006923,0.231204,0.6875
0,42,0.888589,-0.102315,0.071081,0.020185,0.071081,0.892489,0.200621,-0.254038,-0.254038,0.000000,,0,1,1,0,0.006903,0.233324,0.6458
0,43,0.908540,-0.100837,0.070534,0.021663,0.070534,0.912440,0.200012,0.011216,0.011216,0.000000,C-06,0,1,1,0,0.001612,0.248014,0.6042
0,44,0.932488,-0.099126,0.059903,0.023374,0.059903,0.936388,0.200143,-0.140935,-0.140935,0.000000,C-06,0,1,1,0,0.002775,0.237751,0.5833
0,45,0.956457,-0.097415,0.039879,0.025085,0.039879,0.960357,0.200341,-0.251529,-0.251529,0.000000,,0,1,1,0,0.009220,0.206108,0.6458
0,46,0.980439,-0.096435,0.038723,0.026065,0.038723,0.984339,0.200001,0.001231,0.001231,0.000000,C-06,0,1,1,0,0.003007,0.233213,0.6667
0,47,1.004423,-0.095502,0.035397,0.026998,0.035397,1.008323,0.200025,-0.041686,-0.041686,0.000000,,0,1,1,0,0.001493,0.248571,0.7292
0,48,1.024411,-0.094725,0.033378,0.027775,0.033378,1.028311,0.200039,-0.028405,-0.028405,0.000000,,0,1,1,0,0.001817,0.255031,0.7500
0,49,1.048402,-0.093792,0.018454,0.028708,0.018454,1.052302,0.200114,-0.189911,-0.189911,0.000000,C-06,0,1,1,0,0.001968,0.259985,0.7083
0,50,1.072396,-0.093327,0.027607,0.029173,0.027607,1.076296,0.199960,0.128245,0.128245,0.000000,C-06,0,1,1,0,-0.003287,0.293418,0.7083
0,51,1.096388,-0.092679,0.021969,0.029821,0.021969,1.100288,0.200026,-0.079105,-0.079105,0.000000,C-06,0,1,1,0,-0.002580,0.295342,0.6667
