timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
1024,21.667091,42.125,nan,nan,nan,nan,nan,nan,0.898438,0.023438,0.226562,0.053711,0.215820,0.000000,0.023438,0.857422
2048,22.960924,44.178,0.003613,36.831842,1.413681,0.004217,0.012500,0.989981,0.906250,0.020508,0.184570,0.047852,0.240234,0.000000,0.020508,0.874023
3072,26.245414,48.619,-0.102570,26.370466,1.410330,0.003449,0.009766,0.990961,0.890625,0.017578,0.101562,0.021484,0.148438,0.000000,0.017578,0.858398
4096,27.629578,50.861,0.032957,35.493144,1.410085,0.003734,0.021777,0.991603,0.885742,0.015625,0.095703,0.032227,0.156250,0.000000,0.015625,0.859375
5120,31.590116,55.802,0.266773,35.316290,1.412234,0.003572,0.011035,0.994910,0.875977,0.011719,0.061523,0.018555,0.096680,0.000000,0.011719,0.861328
6144,32.699529,57.480,0.346027,44.147130,1.411007,0.006083,0.049023,0.987260,0.895508,0.016602,0.142578,0.016602,0.137695,0.000000,0.016602,0.863281
7168,35.821191,61.820,0.273766,52.313676,1.399156,0.005003,0.043359,0.974059,0.912109,0.006836,0.071289,0.017578,0.046875,0.000000,0.006836,0.898438
8192,43.110755,72.400,0.431026,41.155560,1.388423,0.005802,0.064160,0.964941,0.873047,0.006836,0.077148,0.038086,0.083984,0.000000,0.006836,0.850586
9216,49.704759,81.270,0.480943,50.297557,1.378496,0.005513,0.063086,0.955799,0.887695,0.001953,0.028320,0.008789,0.043945,0.000000,0.001953,0.879883
10240,55.253563,88.340,-0.160665,40.264820,1.371415,0.000743,0.000000,0.951469,0.887695,0.005859,0.066406,0.013672,0.073242,0.000000,0.005859,0.879883
11264,61.596559,96.450,0.050610,73.417883,1.370860,0.003556,0.040918,0.954448,0.889648,0.000977,0.030273,0.008789,0.021484,0.000000,0.000977,0.882812
