episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,raw_throttle,safe_throttle,throttle_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.835407,-1.613557,-0.015122,0.008943,-0.015122,2.003529,0.058565,-0.127620,-0.127620,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.016361,-0.004720,0.7083,0.0179,0.2706,3,ok
0,2,-0.826637,-1.613634,-0.014520,0.008866,-0.014520,2.012298,0.111555,0.033077,0.022380,-0.010697,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.016225,-0.007056,0.7083,0.0136,0.2697,3,ok
0,3,-0.809126,-1.613757,-0.011104,0.008743,-0.011104,2.029809,0.175141,0.301380,0.172380,-0.128999,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.014531,-0.014448,0.7500,0.0207,0.2705,3,ok
0,4,-0.789591,-1.613840,0.003860,0.008660,0.003860,2.049344,0.200001,0.216133,0.216133,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.015026,-0.013047,0.7083,0.0159,0.2695,3,ok
0,5,-0.765592,-1.613932,0.010310,0.008568,0.010310,2.073343,0.199991,-0.527567,0.066133,0.593700,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.017625,0.003467,0.6042,0.0055,0.2672,3,ok
0,6,-0.745593,-1.613741,0.005149,0.008759,0.005149,2.093343,0.200008,-0.548117,-0.083867,0.464250,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.017977,0.009459,0.5833,0.0065,0.2670,3,ok
0,7,-0.725593,-1.613533,-0.010290,0.008967,-0.010290,2.113342,0.200002,-0.574213,-0.233867,0.340346,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.018160,0.009255,0.6250,0.0058,0.2674,3,ok
0,8,-0.701596,-1.613456,-0.018205,0.009044,-0.018205,2.135135,0.199968,0.260583,-0.083867,-0.344450,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.016729,-0.007169,0.6458,0.0166,0.2706,3,ok
0,9,-0.677599,-1.613874,-0.013667,0.008626,-0.013667,2.161337,0.200016,0.571696,0.066133,-0.505563,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.014892,-0.013718,0.6458,0.0133,0.2679,3,ok
0,10,-0.657600,-1.614248,0.000499,0.008252,0.000499,2.181336,0.200035,0.478946,0.216133,-0.262813,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.014099,-0.013033,0.6042,0.0191,0.2691,3,ok
0,11,-0.637600,-1.614465,0.006138,0.008035,0.006138,2.201336,0.200003,-0.325334,0.066133,0.391467,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.015746,-0.003627,0.5208,0.0178,0.2690,3,ok
0,12,-0.617600,-1.614361,0.001175,0.008139,0.001175,2.221335,0.200004,-0.596559,-0.083867,0.512692,0.500000,0.500000,0.000000,C-06,0,0,0,1,0,0,-0.253478,0.005215,0.5208,-0.0057,0.2710,2,ok
0,13,-0.613202,-1.614350,0.000700,0.008150,0.000700,2.225734,0.000000,-0.488286,-0.233867,0.254419,0.500000,-0.500000,-1.000000,C-06;C-05,1,0,0,1,0,1,-0.253331,0.003934,0.5208,-0.0022,0.2688,2,ok
