timestamp,mode,cage_version,raw_steering,raw_throttle,safe_steering,safe_throttle,emergency,rules_fired,cycles_since_last_state,oscillation_persistent,osc_rate_c01,osc_rate_c02,osc_rate_c03
0.051000,,0.5.0,0.65,0.5,0.65,0.5,0,,0,0,0.0,0.0,0.0
0.100000,,0.5.0,-1.0,0.5,0.5,0.5,0,C-06,0,0,0.0,0.0,0.0
0.150000,,0.5.0,1.0,0.5,0.65,0.5,0,C-06,0,0,0.0,0.0,0.0
0.200000,,0.5.0,0.65,0.5,0.65,0.5,0,,0,0,0.0,0.0,0.0
0.250000,,0.5.0,-1.0,0.5,0.5,0.5,0,C-06,0,0,0.0,0.0,0.0
0.300000,,0.5.0,1.0,0.5,0.65,0.5,0,C-06,0,0,0.0,0.0,0.0
0.350000,,0.5.0,0.5574140603010345,0.5,0.5574140603010345,0.5,0,,0,0,0.0,0.0,0.0
0.400000,,0.5.0,-1.0,0.5,0.40741406030103444,0.5,0,C-06,0,0,0.0,0.0,0.0
0.450000,,0.5.0,1.0,0.5,0.5574140603010345,0.5,0,C-06,0,0,0.0,0.0,0.0
0.500000,,0.5.0,-1.0,0.5,0.40741406030103444,0.5,0,C-06,0,0,0.0,0.0,0.0
0.550000,,0.5.0,-0.4190088928208673,0.5,0.2574140603010344,0.5,0,C-06,0,0,0.0,0.0,0.0
0.600000,,0.5.0,1.0,0.5,0.40741406030103444,0.5,0,C-06,0,0,0.0,0.0,0.0
0.650000,,0.5.0,-1.0,0.5,0.2574140603010344,0.5,0,C-06,0,0,0.0,0.0,0.0
0.700000,,0.5.0,1.0,0.5,0.40741406030103444,0.5,0,C-06,0,0,0.0,0.0,0.0
0.750000,,0.5.0,-1.0,0.5,0.2574140603010344,0.5,0,C-06,0,0,0.0,0.0,0.0
0.800000,,0.5.0,-0.5658933243747094,0.5,0.10741406030103443,0.5,0,C-06,0,0,0.0,0.0,0.0
0.850000,,0.5.0,1.0,0.5,0.2574140603010344,0.5,0,C-06,0,0,0.0,0.0,0.0
0.900000,,0.5.0,-1.0,0.5,0.10741406030103443,0.5,0,C-06,0,0,0.0,0.0,0.0
0.950000,,0.5.0,-0.6723899705194333,0.5,-0.04258593969896557,0.5,0,C-06,0,0,0.0,0.0,0.0
1.000000,,0.5.0,-0.6614118706516163,0.5,-0.19258593969896556,0.5,0,C-06,0,0,0.0,0.0,0.0
1.050000,,0.5.0,1.0,0.5,-0.04258593969896557,0.5,0,C-06,0,0,0.0,0.0,0.0
1.100000,,0.5.0,0.26272599051715056,0.5,0.10741406030103443,0.5,0,C-06,0,0,0.0,0.0,0.0
1.150000,,0.5.0,-1.0,0.5,-0.04258593969896557,0.5,0,C-06,0,0,0.0,0.0,0.0
1.200000,,0.5.0,-0.708169688529326,0.5,-0.19258593969896556,0.5,0,C-06,0,0,0.0,0.0,0.0
1.250000,,0.5.0,-0.7381809649081077,0.5,-0.34258593969896556,0.5,0,C-06,0,0,0.0,0.0,0.0
1.300000,,0.5.0,-0.7105572433890772,0.5,-0.4925859396989656,0.5,0,C-06,0,0,0.0,0.0,0.0
1.350000,,0.5.0,-0.7137564587433153,0.5,-0.6425859396989656,0.5,0,C-06,0,0,0.0,0.0,0.0
1.400000,,0.5.0,-0.6704920446817018,0.5,-0.6704920446817018,0.5,0,,0,0,0.0,0.0,0.0
1.450000,,0.5.0,1.0,0.5,-0.5204920446817017,0.5,0,C-06,0,0,0.0,0.0,0.0
1.500000,,0.5.0,0.31316759616360246,0.5,-0.3704920446817017,0.5,0,C-06,0,0,0.0,0.0,0.0
1.550000,,0.5.0,0.31773453890083375,0.5,-0.22049204468170172,0.5,0,C-06,0,0,0.0,0.0,0.0
1.600000,,0.5.0,0.3428561000054272,0.5,-0.07049204468170173,0.5,0,C-06,0,0,0.0,0.0,0.0
1.650000,,0.5.0,0.3423026006757593,0.5,0.07950795531829827,0.5,0,C-06,0,0,0.0,0.0,0.0
1.700000,,0.5.0,0.3493942387629758,0.5,0.22950795531829826,0.5,0,C-06,0,0,0.0,0.0,0.0
1.750000,,0.5.0,0.3297741307688115,0.5,0.3297741307688115,0.5,0,,0,0,0.0,0.0,0.0
1.800000,,0.5.0,-1.0,0.5,0.17977413076881152,0.5,0,C-06,0,0,0.0,0.0,0.0
1.850000,,0.5.0,1.0,0.5,0.3297741307688115,0.5,0,C-06,0,0,0.0,0.0,0.0
1.900000,,0.5.0,-1.0,0.5,0.17977413076881152,0.5,0,C-06,0,0,0.0,0.0,0.0
1.950000,,0.5.0,-0.7280015881007127,0.5,0.029774130768811524,0.5,0,C-06,0,0,0.0,0.0,0.0
2.000000,,0.5.0,-0.7247257440287767,0.5,-0.12022586923118847,0.5,0,C-06,0,0,0.0,0.0,0.0
2.050000,,0.5.0,-0.7486833547818498,0.5,-0.27022586923118846,0.5,0,C-06,0,0,0.0,0.0,0.0
2.100000,,0.5.0,1.0,0.5,-0.12022586923118847,0.5,0,C-06,0,0,0.0,0.0,0.0
2.150000,,0.5.0,0.2515056688210247,0.5,0.029774130768811524,0.5,0,C-06,0,0,0.0,0.0,0.0
2.200000,,0.5.0,-1.0,0.5,-0.12022586923118847,0.5,0,C-06,0,0,0.0,0.0,0.0
