episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.835259,-1.457186,0.032347,0.165314,0.032347,2.003676,0.060132,0.333859,0.333859,0.000000,,0,0,0,1,1,0,-0.085783,-0.003564,0.5625,-0.0504,0.2665,3,ok
0,2,-0.826338,-1.457051,0.055834,0.165449,0.055834,2.012598,0.112999,0.342474,0.342474,0.000000,,0,0,0,1,1,0,-0.084794,0.023895,0.5625,-0.0274,0.2702,3,ok
0,3,-0.808668,-1.456783,0.079141,0.165717,0.079141,2.030268,0.176238,0.283533,0.283533,0.000000,,0,0,0,1,1,0,-0.082511,0.049728,0.5625,-0.0050,0.2715,3,ok
0,4,-0.789142,-1.455960,0.094394,0.166540,0.094394,2.049793,0.199381,0.225135,0.225135,0.000000,,0,0,0,1,1,0,-0.077490,0.063481,0.6250,-0.0446,0.2665,3,ok
0,5,-0.765284,-1.454704,0.123151,0.167796,0.123151,2.073652,0.198799,0.446785,0.375135,-0.071649,C-06,0,0,0,1,1,0,-0.076000,0.085903,0.5625,-0.0259,0.2677,3,ok
0,6,-0.745465,-1.453284,0.145788,0.169216,0.145788,2.093471,0.198597,0.347582,0.347582,0.000000,,0,0,0,1,1,0,-0.069343,0.113313,0.6250,-0.0416,0.2674,3,ok
0,7,-0.725708,-1.451289,0.166103,0.171211,0.166103,2.113228,0.198503,0.315790,0.315790,0.000000,,0,0,0,1,1,0,-0.068265,0.128367,0.6250,-0.0336,0.2692,3,ok
0,8,-0.702089,-1.448357,0.190911,0.174143,0.190911,2.135135,0.198233,0.329070,0.329070,0.000000,,0,0,0,1,1,0,-0.061495,0.157913,0.7500,-0.0324,0.2667,2,ok
0,9,-0.678582,-1.444684,0.213112,0.177816,0.213112,2.160354,0.198815,0.189333,0.189333,0.000000,,0,0,0,1,1,0,-0.056073,0.179524,0.7708,-0.0463,0.2665,2,ok
0,10,-0.659044,-1.440593,0.216649,0.181907,0.216649,2.179892,0.199736,-0.045019,0.039333,0.084351,C-06,0,0,0,1,1,0,-0.051820,0.201454,0.7708,-0.0281,0.2690,2,ok
0,11,-0.639508,-1.436317,0.214957,0.186183,0.214957,2.199427,0.200031,-0.031971,-0.031971,0.000000,,0,0,0,1,1,0,-0.049358,0.210171,0.7292,-0.0268,0.2688,2,ok
0,12,-0.619972,-1.432052,0.216905,0.190448,0.216905,2.218964,0.199917,0.037497,0.037497,0.000000,,0,0,0,1,1,0,-0.042161,0.215157,0.7083,-0.0373,0.2689,2,ok
0,13,-0.596533,-1.426887,0.216237,0.195613,0.216237,2.242402,0.200033,-0.012019,-0.012019,0.000000,,0,0,0,1,1,0,-0.041033,0.215160,0.7083,-0.0056,0.2681,2,ok
0,14,-0.577000,-1.422580,0.216870,0.199920,0.216870,2.261936,0.200010,0.011983,0.011983,0.000000,,0,0,0,1,1,0,-0.031217,0.215125,0.6458,-0.0209,0.2679,2,ok
0,15,-0.557454,-1.418275,0.209226,0.204225,0.209226,2.281481,0.200299,-0.152108,-0.138017,0.014091,C-06,0,0,0,1,1,0,-0.026408,0.213866,0.6667,-0.0341,0.2678,2,ok
0,16,-0.537884,-1.414022,0.206391,0.208478,0.206391,2.301052,0.200267,-0.039874,-0.039874,0.000000,,0,0,0,1,1,0,-0.023290,0.212133,0.6875,-0.0545,0.2695,2,ok
0,17,-0.518291,-1.409800,0.197289,0.212700,0.197289,2.320644,0.200591,-0.157724,-0.157724,0.000000,,0,0,0,1,1,0,-0.018602,0.205203,0.7500,-0.0291,0.2688,2,ok
0,18,-0.498666,-1.405621,0.190874,0.216879,0.190874,2.340269,0.200646,-0.098734,-0.098734,0.000000,,0,0,0,1,1,0,-0.014945,0.197036,0.7500,-0.0314,0.2690,2,ok
0,19,-0.475091,-1.400872,0.186082,0.221628,0.186082,2.363844,0.200390,-0.061625,-0.061625,0.000000,,0,0,0,1,1,0,-0.011682,0.188215,0.7292,-0.0248,0.2676,2,ok
0,20,-0.455431,-1.397035,0.182928,0.225465,0.182928,2.383505,0.200308,-0.049438,-0.049438,0.000000,,0,0,0,1,1,0,-0.008258,0.185403,0.7292,-0.0207,0.2689,2,ok
0,21,-0.435754,-1.393234,0.177058,0.229266,0.177058,2.403181,0.200496,-0.096774,-0.096774,0.000000,,0,0,0,1,1,0,-0.005269,0.183186,0.6875,0.0007,0.2665,2,ok
0,22,-0.416052,-1.389434,0.167939,0.233066,0.167939,2.422884,0.200798,-0.146980,-0.146980,0.000000,,0,0,0,1,1,0,-0.000937,0.179378,0.6875,-0.0378,0.2678,2,ok
0,23,-0.392360,-1.384876,0.152232,0.237624,0.152232,2.446576,0.201251,-0.209355,-0.209355,0.000000,,0,0,0,1,1,0,0.001313,0.172110,0.6667,-0.0192,0.2666,2,ok
0,24,-0.372570,-1.381200,0.138006,0.241300,0.138006,2.466365,0.201256,-0.222214,-0.222214,0.000000,,0,0,0,1,1,0,0.003356,0.157753,0.6458,0.0093,0.2649,2,ok
0,25,-0.352744,-1.377888,0.125784,0.244612,0.125784,2.485635,0.200967,-0.185833,-0.185833,0.000000,,0,0,0,1,1,0,0.007243,0.138136,0.6667,-0.0242,0.2688,2,ok
0,26,-0.332889,-1.374892,0.115272,0.247608,0.115272,2.506046,0.200764,-0.158691,-0.158691,0.000000,,0,0,0,1,1,0,0.009667,0.131157,0.7083,-0.0514,0.2700,2,ok
0,27,-0.309032,-1.371562,0.102616,0.250938,0.102616,2.529904,0.200712,-0.160309,-0.160309,0.000000,,0,0,0,1,1,0,0.010624,0.116463,0.7708,-0.0141,0.2670,2,ok
0,28,-0.285141,-1.368447,0.087625,0.254053,0.087625,2.553795,0.200775,-0.190047,-0.190047,0.000000,,0,0,0,1,1,0,0.012736,0.104813,0.7500,-0.0279,0.2685,2,ok
0,29,-0.265207,-1.366063,0.074386,0.256437,0.074386,2.573729,0.200729,-0.198110,-0.198110,0.000000,,0,0,0,1,1,0,0.013174,0.093000,0.7292,-0.0059,0.2664,2,ok
0,30,-0.241262,-1.363663,0.061029,0.258837,0.061029,2.597674,0.200498,-0.161769,-0.161769,0.000000,,0,0,0,1,1,0,0.014760,0.079766,0.7292,-0.0270,0.2694,2,ok
0,31,-0.217304,-1.362100,0.058743,0.260400,0.058743,2.621631,0.200048,-0.019666,-0.019666,0.000000,,0,0,0,1,1,0,0.014852,0.062449,0.6875,0.0072,0.2671,2,ok
0,32,-0.193347,-1.360627,0.060336,0.261873,0.060336,2.645589,0.200013,0.021285,0.021285,0.000000,,0,0,0,1,1,0,0.017338,0.057828,0.6875,-0.0456,0.2677,2,ok
0,33,-0.169385,-1.359175,0.050717,0.263325,0.050717,2.669551,0.200104,-0.146959,-0.128715,0.018244,C-06,0,0,0,1,1,0,0.018199,0.060232,0.6667,-0.0148,0.2688,2,ok
0,34,-0.145407,-1.357723,0.034942,0.264777,0.034942,2.693528,0.200238,-0.195430,-0.195430,0.000000,,0,0,0,1,1,0,0.019903,0.050655,0.6458,-0.0413,0.2707,2,ok
0,35,-0.125418,-1.356856,0.030911,0.265644,0.030911,2.713518,0.200068,-0.046144,-0.046144,0.000000,,0,0,0,1,1,0,0.018958,0.041404,0.6875,-0.0264,0.2690,2,ok
0,36,-0.101432,-1.356084,0.038191,0.266416,0.038191,2.735935,0.199957,0.098929,0.098929,0.000000,,0,0,0,1,1,0,0.019002,0.031967,0.7292,-0.0274,0.2686,2,ok
0,37,-0.077448,-1.355166,0.034833,0.267334,0.034833,2.761487,0.200027,-0.064857,-0.051071,0.013786,C-06,0,0,0,1,1,0,0.020860,0.034697,0.7500,-0.0378,0.2678,2,ok
0,38,-0.053458,-1.354237,0.022774,0.268263,0.022774,2.785477,0.200095,-0.151667,-0.151667,0.000000,,0,0,0,1,1,0,0.021164,0.035194,0.7292,-0.0282,0.2694,2,ok
0,39,-0.033462,-1.353490,0.016301,0.269010,0.016301,2.805473,0.200094,-0.087501,-0.087501,0.000000,,0,0,0,1,1,0,0.021010,0.027686,0.7083,-0.0288,0.2676,2,ok
0,40,-0.009465,-1.353084,0.016857,0.269416,0.016857,2.829470,0.199997,0.012559,0.012559,0.000000,,0,0,0,1,1,0,0.019625,0.014937,0.6875,0.0057,0.2669,2,ok
0,41,0.014531,-1.352697,0.017299,0.269803,0.017299,2.853467,0.199997,0.004817,0.004817,0.000000,,0,0,0,1,1,0,0.021047,0.014232,0.6875,-0.0313,0.2683,2,ok
0,42,0.038529,-1.352306,0.010706,0.270194,0.010706,2.877464,0.200014,-0.084329,-0.084329,0.000000,,0,0,0,1,1,0,0.021612,0.015324,0.6875,-0.0354,0.2683,3,ok
0,43,0.058528,-1.351980,0.003202,0.270520,0.003202,2.897463,0.200025,-0.108160,-0.108160,0.000000,,0,0,0,1,1,0,0.021847,0.011930,0.6667,-0.0358,0.2694,3,ok
0,44,0.082528,-1.351592,-0.004682,0.270908,-0.004682,2.921463,0.200021,-0.091978,-0.091978,0.000000,,0,0,0,1,1,0,0.020084,0.005672,0.7083,-0.0044,0.2686,2,ok
0,45,0.106527,-1.351250,-0.016008,0.271250,-0.016008,2.945462,0.199993,-0.137020,-0.137020,0.000000,,0,0,0,1,1,0,0.019725,-0.003176,0.7500,-0.0187,0.2683,3,ok
0,46,0.130520,-1.351014,-0.029507,0.271486,-0.029507,2.969456,0.199919,-0.162424,-0.162424,0.000000,,0,0,0,1,1,0,0.018563,-0.014375,0.7500,-0.0193,0.2678,3,ok
0,47,0.154506,-1.351285,-0.038816,0.271215,-0.038816,2.993442,0.199879,-0.108979,-0.108979,0.000000,,0,0,0,1,1,0,0.017525,-0.027891,0.7292,-0.0200,0.2671,3,ok
0,48,0.174492,-1.352033,-0.036642,0.270467,-0.036642,3.013427,0.200015,0.135025,0.041021,-0.094004,C-06,0,0,0,1,1,0,0.016204,-0.035723,0.7292,-0.0204,0.2678,2,ok
