timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
1024,23.113550,52.333,nan,nan,nan,nan,nan,nan,0.876953,0.011719,0.011719,0.053711,0.120117,0.000000,0.007812,0.854492
2048,20.349531,43.609,0.020703,0.796344,1.412424,0.014393,0.090332,0.987591,0.875977,0.022461,0.018555,0.047852,0.122070,0.000000,0.020508,0.855469
3072,22.735072,44.194,-0.178657,1.390184,1.407710,0.077857,0.194922,0.980595,0.884766,0.020508,0.004883,0.037109,0.069336,0.000000,0.016602,0.871094
4096,26.736087,48.690,0.018430,0.220498,1.393295,0.064965,0.265430,0.965424,0.896484,0.015625,0.009766,0.032227,0.072266,0.000000,0.014648,0.879883
5120,31.314943,54.742,0.119116,0.205462,1.377109,0.065529,0.287305,0.945134,0.879883,0.007812,0.000000,0.038086,0.030273,0.000000,0.007812,0.873047
6144,36.115399,60.626,0.158807,0.353932,1.352862,0.079515,0.304980,0.920574,0.902344,0.005859,0.000000,0.026367,0.048828,0.000000,0.004883,0.894531
7168,41.325713,66.910,-0.026479,0.291645,1.329401,0.100669,0.345898,0.901423,0.902344,0.004883,0.000000,0.032227,0.027344,0.000000,0.004883,0.900391
8192,48.240184,74.480,0.264909,0.226730,1.302632,0.081238,0.342871,0.871432,0.885742,0.006836,0.000000,0.023438,0.037109,0.000000,0.004883,0.876953
9216,52.155813,79.040,0.536445,0.137357,1.268071,0.089969,0.348438,0.842979,0.906250,0.004883,0.000000,0.015625,0.038086,0.000000,0.004883,0.903320
10240,61.091385,89.620,0.535684,0.172510,1.241084,0.097752,0.357422,0.825268,0.902344,0.003906,0.000000,0.043945,0.018555,0.000000,0.001953,0.889648
11264,69.381173,99.190,0.410300,0.118933,1.216031,0.127824,0.385254,0.800103,0.893555,0.005859,0.000000,0.019531,0.007812,0.000000,0.004883,0.889648
12288,73.965391,103.500,0.545430,0.131256,1.185804,0.112364,0.343848,0.777539,0.900391,0.006836,0.000000,0.012695,0.026367,0.000000,0.004883,0.896484
13312,80.986487,111.670,0.676899,0.101504,1.157969,0.129851,0.391797,0.758311,0.905273,0.000977,0.000000,0.039062,0.000000,0.000000,0.000977,0.897461
14336,89.701046,121.630,0.459839,0.041918,1.133058,0.157179,0.394531,0.739338,0.896484,0.001953,0.000000,0.021484,0.011719,0.000000,0.001953,0.894531
15360,96.443009,129.210,0.617436,0.057297,1.107399,0.147830,0.403223,0.719802,0.885742,0.000977,0.000000,0.037109,0.000000,0.000000,0.000977,0.880859
16384,106.159629,140.130,0.283567,0.047086,1.080387,0.155778,0.426367,0.700153,0.889648,0.002930,0.000000,0.031250,0.000000,0.000000,0.001953,0.884766
17408,115.319605,150.390,0.085966,0.098042,1.054754,0.112907,0.402930,0.684119,0.883789,0.001953,0.000000,0.006836,0.005859,0.000000,0.001953,0.882812
18432,123.737359,159.840,0.386378,0.069096,1.031319,0.127051,0.373047,0.668138,0.886719,0.001953,0.000000,0.037109,0.000977,0.000000,0.001953,0.880859
19456,135.027059,171.940,0.022629,0.094503,1.006771,0.135377,0.374707,0.649575,0.896484,0.005859,0.000000,0.016602,0.007812,0.000000,0.003906,0.892578
20480,138.326270,175.480,0.449168,0.141503,0.975630,0.157599,0.424219,0.629405,0.899414,0.000977,0.000000,0.011719,0.000000,0.000000,0.000977,0.899414
21504,151.077770,189.010,0.535114,0.036245,0.943877,0.192790,0.439551,0.608578,0.883789,0.002930,0.000000,0.084961,0.009766,0.000000,0.002930,0.875000
22528,156.555405,194.230,0.576513,0.106574,0.913508,0.162651,0.437207,0.593315,0.877930,0.004883,0.002930,0.012695,0.025391,0.000000,0.002930,0.868164
23552,165.950799,204.460,0.721817,0.103896,0.892197,0.147769,0.379492,0.583876,0.894531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.894531
24576,175.218304,214.370,0.335823,0.014816,0.872068,0.193650,0.433691,0.568916,0.890625,0.000000,0.000000,0.024414,0.000000,0.000000,0.000000,0.884766
25600,177.588064,216.880,0.413790,0.013271,0.846145,0.173418,0.423730,0.556440,0.860352,0.000977,0.000000,0.001953,0.000000,0.000000,0.000977,0.860352
26624,191.809964,232.100,-0.217296,0.057562,0.824945,0.127899,0.387109,0.544153,0.893555,0.003906,0.000000,0.031250,0.000000,0.000000,0.001953,0.885742
27648,200.033095,241.600,0.081815,0.109301,0.808413,0.247766,0.281622,0.542617,0.884766,0.001953,0.007812,0.036133,0.011719,0.000000,0.000977,0.877930
28672,203.605514,245.280,0.398215,0.094257,0.807175,0.226485,0.330106,0.541226,0.855469,0.004883,0.002930,0.015625,0.022461,0.000000,0.003906,0.848633
29696,209.164427,250.520,0.431774,0.263451,0.789336,0.170771,0.392871,0.516097,0.868164,0.004883,0.000000,0.008789,0.003906,0.000000,0.003906,0.867188
30720,207.848126,248.490,0.279841,0.084644,0.748751,0.154323,0.414062,0.504404,0.900391,0.001953,0.000000,0.003906,0.000000,0.000000,0.000977,0.898438
31744,219.660701,261.680,0.027687,0.033703,0.720958,0.241231,0.438965,0.485814,0.868164,0.003906,0.000000,0.006836,0.012695,0.000000,0.002930,0.864258
32768,225.040209,267.850,0.285553,0.074983,0.688235,0.158892,0.409863,0.473489,0.875000,0.001953,0.000000,0.009766,0.000000,0.000000,0.001953,0.874023
33792,229.418863,272.310,0.441741,0.046048,0.659573,0.229891,0.424902,0.458364,0.880859,0.001953,0.000000,0.008789,0.000000,0.000000,0.001953,0.878906
34816,237.429124,281.260,0.286109,0.067296,0.636570,0.342441,0.282774,0.456785,0.881836,0.001953,0.000000,0.026367,0.006836,0.000000,0.001953,0.875977
35840,242.633628,287.150,0.478661,0.050159,0.627225,0.171824,0.443750,0.446596,0.850586,0.002930,0.000000,0.007812,0.020508,0.000000,0.002930,0.845703
36864,242.005070,285.080,0.691510,0.061724,0.605827,0.187321,0.433887,0.435476,0.878906,0.005859,0.000000,0.022461,0.000000,0.000000,0.004883,0.874023
37888,245.494782,288.820,0.516814,0.099374,0.576895,0.258796,0.436328,0.421208,0.891602,0.002930,0.000000,0.014648,0.000000,0.000000,0.002930,0.888672
38912,247.264495,289.960,0.557462,0.068919,0.545060,0.194536,0.460938,0.410655,0.864258,0.004883,0.000000,0.025391,0.009766,0.000000,0.003906,0.856445
