episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency
0,1,-0.001414,-0.122429,0.226593,-0.000026,0.277238,0.002486,0.048786,-0.604178,-0.604178,0.000000,,0
0,2,0.008528,-0.122569,0.171506,-0.000157,0.222150,0.012428,0.111978,-0.742123,-0.742123,0.000000,,0
0,3,0.026119,-0.122823,0.119005,-0.000395,0.169650,0.030019,0.175997,-0.679766,-0.679766,0.000000,,0
0,4,0.049628,-0.122940,0.071313,-0.000488,0.121957,0.053529,0.199462,-0.597241,-0.597241,0.000000,,0
0,5,0.069598,-0.123038,0.037830,-0.000567,0.088475,0.073498,0.199845,-0.489133,-0.489133,0.000000,,0
0,6,0.093591,-0.123156,0.005701,-0.000662,0.056346,0.097491,0.199997,-0.382803,-0.382803,0.000000,,0
0,7,0.113590,-0.123254,-0.013480,-0.000754,-0.000418,0.117490,0.199987,-0.270800,-0.270800,0.000000,,0
0,8,0.133587,-0.123353,-0.019726,-0.000853,-0.006664,0.137488,0.199965,-0.087140,-0.087140,0.000000,C-06,0
0,9,0.157583,-0.123824,-0.019391,-0.001324,-0.006329,0.161483,0.200001,0.004811,0.004811,0.000000,,0
0,10,0.177580,-0.124220,-0.016385,-0.001720,-0.003323,0.181480,0.200012,0.043463,0.043463,0.000000,,0
0,11,0.201577,-0.124695,-0.011960,-0.002195,0.001102,0.203900,0.200024,0.052663,0.052663,0.000000,,0
0,12,0.221576,-0.125085,-0.008722,-0.002585,-0.008529,0.225476,0.200027,0.046002,0.046002,0.000000,,0
0,13,0.241576,-0.125453,-0.003841,-0.002953,-0.003649,0.245476,0.200032,0.069470,0.069470,0.000000,,0
0,14,0.261576,-0.125768,0.000921,-0.003268,0.001114,0.265476,0.200019,0.067319,0.067319,0.000000,,0
0,15,0.285576,-0.125969,0.005565,-0.003469,0.005757,0.289476,0.200001,0.054670,0.054670,0.000000,,0
0,16,0.305575,-0.125991,0.008230,-0.003491,0.008230,0.309475,0.199993,0.037655,0.037655,0.000000,,0
0,17,0.325574,-0.125911,0.009933,-0.003411,0.009933,0.329474,0.199993,0.024066,0.024066,0.000000,,0
0,18,0.345573,-0.125761,0.010902,-0.003261,0.010902,0.349473,0.199995,0.013693,0.013693,0.000000,,0
0,19,0.369572,-0.125525,0.011449,-0.003025,0.011449,0.373472,0.199997,0.006429,0.006429,0.000000,,0
0,20,0.393570,-0.125256,0.011569,-0.002756,0.011569,0.397470,0.199999,0.001380,0.001380,0.000000,,0
0,21,0.413569,-0.125030,0.011452,-0.002530,0.011452,0.417469,0.200000,-0.001693,-0.001693,0.000000,,0
0,22,0.433567,-0.124805,0.011228,-0.002305,0.011228,0.437467,0.200000,-0.003211,-0.003211,0.000000,,0
0,23,0.453566,-0.124579,0.010962,-0.002079,0.010962,0.457466,0.200001,-0.003794,-0.003794,0.000000,,0
0,24,0.477565,-0.124309,0.010636,-0.001809,0.010636,0.481465,0.200001,-0.003875,-0.003875,0.000000,,0
0,25,0.497564,-0.124084,0.010376,-0.001584,0.010376,0.501464,0.200002,-0.003695,-0.003695,0.000000,,0
0,26,0.517563,-0.123864,0.010132,-0.001364,0.010132,0.521463,0.200002,-0.003472,-0.003472,0.000000,,0
0,27,0.537562,-0.123650,0.009903,-0.001150,0.009903,0.541462,0.200001,-0.003259,-0.003259,0.000000,,0
0,28,0.561561,-0.123400,0.009643,-0.000900,0.009643,0.565461,0.200001,-0.003077,-0.003077,0.000000,,0
0,29,0.585559,-0.123157,0.009398,-0.000657,0.009398,0.589459,0.200001,-0.002913,-0.002913,0.000000,,0
0,30,0.605559,-0.122959,0.009202,-0.000459,0.009202,0.609459,0.200001,-0.002776,-0.002776,0.000000,,0
0,31,0.629558,-0.122727,0.008976,-0.000227,0.008976,0.633458,0.200001,-0.002685,-0.002685,0.000000,,0
0,32,0.653557,-0.122501,0.008756,-0.000001,0.008756,0.657457,0.200001,-0.002602,-0.002602,0.000000,,0
0,33,0.677556,-0.122281,0.008543,0.000219,0.008543,0.681456,0.200001,-0.002528,-0.002528,0.000000,,0
0,34,0.701555,-0.122066,0.008336,0.000434,0.008336,0.703900,0.200001,-0.002460,-0.002460,0.000000,,0
0,35,0.725554,-0.121856,0.008133,0.000644,0.008133,0.729454,0.200001,-0.002397,-0.002397,0.000000,,0
0,36,0.745553,-0.121684,0.007921,0.000816,0.007921,0.749453,0.200001,-0.003038,-0.003038,0.000000,,0
0,37,0.769553,-0.121481,0.007654,0.001019,0.007654,0.773453,0.200001,-0.003163,-0.003163,0.000000,,0
0,38,0.793552,-0.121285,0.007400,0.001215,0.007400,0.797452,0.200001,-0.002998,-0.002998,0.000000,,0
0,39,0.817551,-0.121096,0.007170,0.001404,0.007170,0.821451,0.200001,-0.002730,-0.002730,0.000000,,0
0,40,0.837551,-0.120941,0.006816,0.001559,0.006816,0.841451,0.200001,-0.005048,-0.005048,0.000000,,0
0,41,0.861550,-0.120757,0.006348,0.001743,0.006348,0.865450,0.200002,-0.005543,-0.005543,0.000000,,0
0,42,0.885550,-0.120584,0.005925,0.001916,0.005925,0.889450,0.200001,-0.005000,-0.005000,0.000000,,0
0,43,0.909549,-0.120426,0.005579,0.002074,0.005579,0.913450,0.200001,-0.004079,-0.004079,0.000000,,0
0,44,0.929549,-0.120297,0.004985,0.002203,0.004985,0.933449,0.200002,-0.008467,-0.008467,0.000000,,0
0,45,0.953549,-0.120143,0.004190,0.002357,0.004190,0.957449,0.200002,-0.009396,-0.009396,0.000000,,0
0,46,0.977549,-0.120009,0.003492,0.002491,0.003492,0.981449,0.200002,-0.008236,-0.008236,0.000000,,0
0,47,1.001549,-0.119900,0.002959,0.002600,0.002959,1.003900,0.200001,-0.006273,-0.006273,0.000000,,0
0,48,1.025549,-0.119811,0.002595,0.002689,0.002595,1.029449,0.200001,-0.004276,-0.004276,0.000000,,0
0,49,1.045549,-0.119741,0.001820,0.002759,0.001820,1.049449,0.200001,-0.011034,-0.011034,0.000000,,0
0,50,1.069548,-0.119657,0.000733,0.002843,0.000733,1.073449,0.200001,-0.012816,-0.012816,0.000000,,0
0,51,1.093548,-0.119593,-0.000232,0.002907,-0.000232,1.097449,0.200000,-0.011361,-0.011361,0.000000,,0
0,52,1.117548,-0.119564,-0.000955,0.002936,-0.000955,1.121449,0.200000,-0.008501,-0.008501,0.000000,,0
0,53,1.141548,-0.119544,-0.002289,0.002956,-0.002289,1.145449,0.200000,-0.015781,-0.015781,0.000000,,0
0,54,1.161548,-0.119532,-0.003474,0.002968,-0.003474,1.165448,0.199999,-0.016781,-0.016781,0.000000,,0
0,55,1.185548,-0.119555,-0.004721,0.002945,-0.004721,1.189448,0.199998,-0.014703,-0.014703,0.000000,,0
0,56,1.209548,-0.119625,-0.005634,0.002875,-0.005827,1.213448,0.199998,-0.010758,-0.010758,0.000000,,0
0,57,1.229548,-0.119692,-0.004361,0.002808,-0.004553,1.233448,0.199999,0.018343,0.018343,0.000000,,0
0,58,1.253547,-0.119773,-0.001456,0.002727,-0.001648,1.257448,0.200001,0.034399,0.034399,0.000000,,0
0,59,1.277547,-0.119853,0.001867,0.002647,0.001674,1.281448,0.200001,0.039169,0.039169,0.000000,,0
0,60,1.301547,-0.119932,0.004915,0.002568,0.004723,1.303900,0.199999,0.035940,0.035940,0.000000,,0
0,61,1.325547,-0.119929,0.007297,0.002571,-0.005765,1.329447,0.199995,0.028091,0.028091,0.000000,,0
0,62,1.345546,-0.119901,0.013897,0.002599,0.000835,1.349446,0.199982,0.095039,0.095039,0.000000,,0
0,63,1.369541,-0.119868,0.025110,0.002632,0.012047,1.373441,0.199940,0.134144,0.134144,0.000000,,0
0,64,1.393529,-0.119801,0.037262,0.002699,0.024199,1.397429,0.199870,0.146199,0.146199,0.000000,,0
0,65,1.417507,-0.119438,0.048557,0.003045,-0.002088,1.421410,0.199811,0.136793,0.136793,0.000000,,0
0,66,1.441467,-0.118934,0.067009,0.003526,0.016365,1.445370,0.199608,0.227365,0.227365,0.000000,,0
0,67,1.465393,-0.118301,0.089088,0.004136,0.038443,1.469298,0.199350,0.274387,0.274387,0.000000,,0
0,68,1.489272,-0.117183,0.111626,0.005231,0.060981,1.493178,0.199110,0.283747,0.283747,0.000000,,0
0,69,1.513094,-0.115425,0.132251,0.006369,0.018841,1.517424,0.198977,0.263083,0.263083,0.000000,,0
0,70,1.532891,-0.113683,0.153063,0.006834,0.039654,1.537292,0.198596,0.323947,0.323947,0.000000,,0
0,71,1.556559,-0.111139,0.179522,0.007850,0.066112,1.561075,0.198256,0.347625,0.347625,0.000000,,0
0,72,1.580117,-0.107891,0.204735,0.009577,0.091325,1.584793,0.198086,0.336444,0.336444,0.000000,,0
